Date,0_sum,1_sum,2_sum,3_sum,4_sum,5_sum,6_sum,7_sum,8_sum,9_sum,10_sum,11_sum,12_sum,13_sum,14_sum,15_sum,16_sum,17_sum,18_sum,19_sum
2017-01-30,0.3574846088886261,0.6745635569095612,0.35727792978286743,0.18634851276874545,0.5092853307723999,0.0,0.0,0.2039350122213364,0.49735796451568604,0.3103068768978119,0.22717589139938354,0.2597203850746155,0.7070218920707703,0.6185208484530449,0.4839433431625366,0.4652419090270996,0.0,0.3394899144768715,0.0,0.141641765832901
2017-01-31,0.0,0.6773489117622375,0.0,0.3049174249172211,0.4712821245193482,0.07498383522033691,0.0,0.0,0.19740290194749832,0.105801023542881,0.0,0.0,0.1058475524187088,0.0,0.3836820274591446,0.3637089133262634,0.0,0.10498649626970293,0.0,0.0
2017-02-01,0.012500141747295856,0.012500141747295856,0.12394726742058994,0.5205485122278333,0.2131986813619733,0.012500141747295856,0.012500141747295856,0.012500141747295856,0.632273112423718,0.1271497281268239,0.012500141747295856,0.7624973058700562,0.279782478697598,0.2641499685123563,0.4289637403562665,0.012500141747295856,0.24571669567376375,0.012500141747295856,0.012500141747295856,0.012500141747295856
2017-02-02,0.012500143609941006,0.14047712739557028,0.2402413403615355,0.7347868382930756,0.278057879768312,0.012500143609941006,0.012500143609941006,1.0236681764945388,0.5841047465801239,0.4689112668856978,1.8196335798129442,0.21416746731847525,0.012500143609941006,0.11760155763477087,0.012500143609941006,0.3199923699721694,0.3836022680625319,0.6608230238780379,0.0932612856850028,0.25140710826963186
2017-02-03,1.2613195180892944,0.40048423781991005,0.01666678860783577,0.14281857386231422,0.41930584982037544,0.49720829352736473,0.09164660051465034,0.6687961108982563,0.21882740780711174,0.12844006344676018,0.531016368418932,0.21588044241070747,0.9823489673435688,0.01666678860783577,0.2378034181892872,0.13760902360081673,0.01666678860783577,0.35420839861035347,0.24308021739125252,0.01666678860783577
2017-02-04,1.130112737417221,0.1564339306205511,1.16247452609241,0.1025311406701803,0.11310657672584057,0.1241398211568594,0.010000025853514671,0.010000025853514671,0.30320791713893414,1.1123493518680334,1.280056795105338,0.10293704830110073,0.6424078848212957,0.010000025853514671,0.3714072462171316,0.4021842684596777,0.6506524737924337,0.010000025853514671,0.2823525723069906,0.4788756798952818
2017-02-05,1.116281807422638,0.1338951289653778,0.0,0.0,0.0,0.0,0.0,0.11898647248744965,0.0,0.31545230746269226,0.6033001691102982,0.0,1.1346468329429626,0.6442777514457703,0.3027777671813965,0.0,0.2843198627233505,0.0,0.0,0.798801064491272
2017-02-06,0.3685065135359764,0.16017549484968185,0.022500760853290558,0.022500760853290558,0.022500760853290558,0.2724989615380764,0.21413271874189377,0.528057080693543,0.022500760853290558,0.4503392353653908,0.022500760853290558,0.022500760853290558,1.2923933044075966,1.0941722095012665,0.17711994796991348,0.022500760853290558,0.2949114814400673,0.022500760853290558,0.022500760853290558,0.6723007783293724
2017-02-07,0.0,0.15116989612579346,0.14081403613090515,0.0,0.1783093512058258,0.0,0.17006593197584152,1.111739993095398,0.21542219072580338,0.0,0.6776776611804962,0.0,0.3849167227745056,0.10497437417507173,0.0,0.2613103538751602,0.40501120686531067,0.0,0.4050090312957764,0.4868711084127426
2017-02-08,0.25454849004745483,0.4881040155887604,1.0071463584899902,0.27204736322164536,0.17271575331687927,0.11227294057607652,0.7754068523645401,0.10971527546644212,1.4877420142292976,1.0830339342355728,0.5731672942638397,0.2598556578159332,1.441509023308754,0.2707911878824234,0.5785899758338928,0.4251357316970825,0.12222835421562195,0.0,0.2727388143539429,0.3063407838344574
2017-02-09,0.11549061629921198,0.6100210258737206,0.13352051470428705,0.885243745520711,0.10542488191276789,0.022500396706163883,0.13455829117447138,0.022500396706163883,0.3720096806064248,0.3547399649396539,0.7244474897161126,1.0160981127992272,1.220658422447741,0.49905529525130987,0.2959409048780799,0.022500396706163883,0.11926000658422709,0.7151811439543962,0.022500396706163883,0.13915054593235254
2017-02-10,0.0,0.0,0.0,0.0,0.0,0.5181282311677933,0.1749720573425293,0.2325891405344009,0.1993269771337509,0.0,0.0,0.0,0.5621177554130554,0.0,0.0,0.0,0.4840244948863983,0.0,0.4242454171180725,0.08100440353155136
2017-02-11,0.0,0.0,0.4145925045013428,0.3609457314014435,0.0,2.871201641857624,0.5829501003026962,0.10688377171754836,1.1773462295532227,0.08073271065950394,0.456841379404068,0.5281502902507782,0.20947043597698206,0.0,0.2977302372455597,0.20497204363346103,0.0,0.47515369206666946,0.1159171611070633,0.43368902802467346
2017-02-12,0.14062780141830444,0.16911862790584564,0.0,0.0,0.239891916513443,2.349213182926178,0.13771569728851318,0.6141429096460342,0.4068294167518616,0.09543462097644806,0.5573791861534119,0.2287464663386345,1.2605492174625397,0.14518369734287262,0.42765603214502335,0.2364095002412796,0.0,0.5530920326709747,0.3211958408355713,0.3288751095533371
2017-02-13,0.010000147856771946,0.010000147856771946,0.010000147856771946,0.010000147856771946,0.5803194427862763,0.6358217000961304,0.010000147856771946,0.010000147856771946,0.010000147856771946,0.10744055453687908,0.010000147856771946,0.12837594840675592,0.010000147856771946,0.010000147856771946,0.010000147856771946,0.010000147856771946,0.4809378618374467,0.010000147856771946,0.7795743346214294,0.010000147856771946
2017-02-14,0.02000074926763773,0.02000074926763773,0.02000074926763773,0.27488855365663767,0.2762036258354783,0.19456002954393625,0.16712986771017313,0.4623502725735307,0.3593412125483155,1.0562193831428885,0.02000074926763773,0.6316390503197908,0.02000074926763773,0.1702586943283677,0.26898416224867105,0.1377400914207101,0.02000074926763773,0.9829921144992112,0.5492587704211473,0.02000074926763773
2017-02-15,0.01250065304338932,0.01250065304338932,0.01250065304338932,0.5876848101615906,1.2880735713988543,0.3380217868834734,0.3333645109087229,0.2693455908447504,0.31302457489073277,0.01250065304338932,0.01250065304338932,0.9776760041713715,1.3358677420765162,0.5390621069818735,0.01250065304338932,2.2878883872181177,0.28647602535784245,0.3264081869274378,0.8810357246547937,0.17779363133013246
2017-02-16,0.0100003182888031,0.18497292790561914,0.0100003182888031,0.08719374984502792,0.0100003182888031,0.0100003182888031,0.0100003182888031,0.0100003182888031,0.0100003182888031,0.010000319220125677,0.5829057395458221,0.0100003182888031,1.7552633881568909,0.0100003182888031,0.7611131221055984,0.9047615677118301,0.0100003182888031,0.2497350499033928,0.2644379436969757,0.703805536031723
2017-02-17,0.01250031590461731,0.2518221288919449,0.01250031590461731,0.11750577390193938,0.01250031590461731,0.2779466062784195,0.6052644997835159,0.5800783038139343,0.483852818608284,0.01250031590461731,0.4657180905342102,0.9835154116153717,2.351782724261284,0.01250031590461731,0.6621358022093773,0.01250031590461731,0.09008273482322693,0.01250031590461731,0.28713276982307434,0.26087597012519836
2017-02-18,0.1461968719959259,0.16572298109531405,0.0,0.0,0.09921058267354964,0.7434247136116028,0.0,0.0,0.2589724063873291,0.0,0.12780697643756864,0.2632999122142792,0.4537690281867981,0.5446898192167282,0.2702081799507141,0.0,0.0,0.4140521362423897,0.0,0.18905095756053925
2017-02-19,0.0,0.0,0.0,0.0,0.2562665641307831,0.0,0.0,0.0,0.13122877478599548,0.0,0.0,0.0,0.0,0.2562539875507355,0.0,0.0,0.0,0.0,0.0,0.2562406659126282
2017-02-20,0.4927870258688926,0.01000048965215683,0.14672011882066727,0.2221886441111565,0.01000048965215683,0.15537209063768387,0.01000048965215683,0.2837788760662079,0.01000048965215683,0.01000048965215683,0.01000048965215683,0.010000490583479404,0.3921381458640098,0.01000048965215683,0.8145000860095024,0.01000048965215683,0.14511292427778244,0.5362123250961304,0.01000048965215683,0.40521087497472763
2017-02-21,0.012500355020165443,0.012500355020165443,0.012500355020165443,0.18805394507944584,0.16245066560804844,0.012500355020165443,0.012500355020165443,0.012500355020165443,0.012500355020165443,0.012500355020165443,0.012500355020165443,0.11746584065258504,0.012500355020165443,0.7624932527542114,0.39505296386778355,0.14211435057222846,0.1251849327236414,0.20023959316313264,0.5851288828998804,0.012500355020165443
2017-02-22,0.0,0.33787497878074646,0.0,0.1139598786830902,0.0,0.19703590869903564,0.15176153182983398,0.0,0.0,0.5148189663887024,0.0,0.0,0.0,0.0,0.0,0.10122612863779068,0.0,0.4551085829734802,0.0,0.0
2017-02-23,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.2625021934509277,0.012500301003456116,0.5124924182891846,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541,0.012500300072133541
2017-02-24,0.03500047232955694,0.948635428212583,0.03500047232955694,0.12753770407289267,0.3470979342237115,0.28752139117568737,0.03500047232955694,0.13139343913644552,0.03500047232955694,0.8349970858544111,0.1948864897713065,0.03500047232955694,0.1672530611976981,0.03500047232955694,0.26901750173419714,0.6578575065359473,0.20257434155791998,0.38537388946861023,0.39090269710868597,0.5349944243207574
2017-02-25,0.42285479791462427,0.29840059764683247,0.297424690797925,0.016666965559124947,0.3499952256679535,0.6609055567532778,0.016666965559124947,0.016666965559124947,0.016666965559124947,0.016666965559124947,0.6040608007460833,0.11136705614626408,0.8686985019594431,0.49308682419359684,0.5596845168620348,0.17101198621094227,0.1887036878615618,0.5215786267071962,0.7919842898845673,0.18250240571796894
2017-02-26,0.0,0.0,0.0,0.0,0.0,0.6031508445739746,0.0,0.1464157998561859,0.5961419343948364,0.27358172833919525,0.0,0.0,0.8064245283603668,0.15573282539844513,0.0,0.5509641319513321,0.0,0.14640170335769653,0.2382219433784485,0.22151625156402588
2017-02-27,0.0,0.0,0.0,0.0,0.11584336310625075,0.0,0.5052257776260376,0.10942094027996063,0.12201107293367384,0.2027086615562439,0.19218653440475464,0.3923504650592804,0.0,0.0,0.0,0.1858101785182953,0.0,0.0,0.0,0.0
2017-02-28,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.2624890208244324,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.5125031471252441,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437,0.012500436045229437
2017-03-01,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,1.062495437450707,0.06250056531280279,0.06250056531280279,0.8124942798167467,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279,0.06250056531280279
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.08749894052743913,0.0,0.0,0.0,0.0,0.5875085592269897,0.0,0.0,0.0,0.254155308008194,0.0,0.0,0.0,0.0,0.0
2017-03-03,1.1853992491960526,2.435648998245597,0.15744823776185513,0.1582633312791586,1.3201548364013433,0.23087741993367666,0.4707325007766485,0.649551710113883,0.3278339710086584,0.035000404343008995,0.30524094961583614,0.035000404343008995,0.035000404343008995,0.5342902075499296,0.035000404343008995,1.4245916809886694,0.24164391122758389,0.17883951030671594,0.5349927898496389,1.5979506056755781
2017-03-04,0.15039893984794614,1.1621610224246979,0.32038600742816925,0.10253657400608064,0.0,0.16033636033535004,0.0,0.3832066953182221,0.15274830162525174,0.0,0.0,0.12287603318691255,1.0771986916661263,0.18400585651397705,0.10194948315620422,1.717653825879097,0.21176550537347794,0.14703518152236938,0.520562931895256,0.0
2017-03-05,0.7949462532997131,0.1743192970752716,0.0,0.0,0.0,0.0,0.0,0.2498130947351456,0.11505307257175446,0.0,0.0,0.3030454218387604,0.0,0.0,0.0,1.0775637030601501,0.0,0.0,0.0,0.0
2017-03-06,0.4053252674639225,0.012500111013650894,0.2517472393810749,0.09695680812001228,0.012500111013650894,0.012500111013650894,0.012500111013650894,0.012500111013650894,0.13875043764710424,0.4735345244407654,0.7881045676767826,0.675151888281107,0.012500111013650894,0.012500111013650894,0.12257710471749306,0.012500111013650894,0.37691834941506386,0.30146345496177673,0.012500111013650894,0.012500111013650894
2017-03-07,0.11664976179599762,0.4792050123214722,0.5942614525556565,0.1343703716993332,0.30135413259267807,0.0,0.2205735594034195,0.2987697422504425,0.3898834139108658,0.0,0.6142027974128723,1.736831784248352,0.29826268553733826,0.7585659995675087,1.1018048077821732,0.0,0.10498514771461487,0.17517732083797455,0.0,0.0
2017-03-08,0.4638933315873146,0.010000087320804596,0.010000087320804596,0.010000087320804596,0.4022305086255074,0.10851985216140747,0.10963528603315353,0.010000087320804596,0.11334817111492156,0.010000087320804596,0.9778513684868813,0.28981179744005203,0.4561040177941323,0.4847578927874564,0.010000087320804596,0.1850048527121544,0.6920033395290375,0.010000087320804596,1.1220365464687347,0.010000087320804596
2017-03-09,0.0,0.34199079871177673,0.0,0.17736411094665527,0.0,0.3553026169538498,0.0,0.4182946085929871,0.5480052679777145,0.0,0.730326920747757,0.2345776855945587,0.0,0.0,0.21755246818065646,0.0,0.0,0.10500359535217284,0.5051257014274597,0.0
2017-03-10,0.6933328565210104,0.026667002588510513,0.026667002588510513,0.026667002588510513,0.4641516339033842,0.026667002588510513,0.026667002588510513,0.026667002588510513,0.6266671400517225,0.026667002588510513,0.026667002588510513,0.026667002588510513,0.026667002588510513,0.3717677630484104,0.026667002588510513,0.026667002588510513,0.026667002588510513,0.026667002588510513,0.3786875950172544,0.026667002588510513
2017-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14500345289707184,0.4291473627090454,0.0,0.0,0.0,0.0,0.0,0.2698277533054352,0.0,0.0,0.0,0.0,0.10268458724021913
2017-03-12,0.0,0.0,0.2826259732246399,0.0,0.0,0.28342363238334656,0.0,0.0,0.0,0.0,0.0,0.14360710978507996,0.0,0.09543066471815108,0.0,0.0,0.0,0.0,0.12672436237335205,0.0
2017-03-13,0.012500645592808723,0.16246766038239002,0.012500645592808723,0.37311078794300556,0.012500645592808723,0.48920142836868763,0.19542749412357807,0.27633544988930225,0.4121146947145462,0.012500645592808723,0.29226011224091053,0.3499991148710251,0.1344001917168498,0.2973696906119585,0.2103682179003954,0.012500645592808723,0.012500645592808723,0.8337298352271318,0.551165372133255,0.012500645592808723
2017-03-14,0.25718793924897915,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.762498676776886,0.012500070035457613,0.012500069104135036,0.6392268156632781,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036,0.012500069104135036
2017-03-15,0.012501106597483158,0.6093584755435586,0.012501106597483158,0.27178959641605616,0.3558484101668,0.712985442019999,0.10004615876823664,0.20850153360515833,0.43389622867107397,0.012501106597483158,0.8512672036886215,0.533735522069037,0.2009665975347161,0.6875018943101168,0.5540610933676362,0.2624537348747253,0.15135677251964808,0.12890031281858683,0.07262679655104876,0.3646940151229501
2017-03-16,1.2651097252964973,0.27904415875673294,0.016667716205120087,0.016667716205120087,0.016667716205120087,0.27681692689657206,0.18746865540742874,0.3522086665034294,0.5137255489826202,0.2729331776499748,0.4276205226778984,0.16324660927057266,0.016667716205120087,0.016667716205120087,0.20074471086263657,0.016667716205120087,0.19167805463075638,0.7271679043769836,1.3386008068919182,0.016667716205120087
2017-03-17,0.13939279690384865,0.15461942180991173,0.3665234036743641,0.34507808461785316,0.8238046728074551,1.4430223563686013,0.4821282662451267,0.03750135377049446,0.22033247724175453,0.5564812608063221,0.4936506766825914,1.2545144576579332,0.7874860959127545,0.14113811776041982,0.366601649671793,0.03750135377049446,0.3365802923217416,0.03750135377049446,0.25925004854798317,0.12499672546982765
2017-03-18,0.0,0.0,0.0,0.1507561206817627,0.0,0.0,0.0,0.21604281663894653,0.2145008891820908,0.0,0.6535948514938354,0.0,0.3043950200080872,0.09772921353578568,0.0,0.0,0.0,0.09508086740970613,0.09109236299991608,0.0
2017-03-19,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.5249952077865601,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027,0.025000249966979027
2017-03-20,0.10239461157470942,0.3441798994317651,0.12013057712465523,0.17248903308063745,0.012500123120844364,0.59440051112324,0.012500123120844364,0.012500123120844364,0.4350495636463165,0.10403832886368036,0.012500123120844364,0.3399482071399689,0.8920958498492837,0.012500123120844364,0.012500123120844364,2.0798074612393975,0.2531588384881616,0.2390443542972207,0.012500123120844364,0.774919361807406
2017-03-21,0.6863523041829467,0.012500918470323086,0.012500918470323086,0.012500918470323086,0.6356822615489364,0.46335311233997345,0.012500918470323086,0.012500924058258532,0.2711769407615066,0.012500918470323086,0.262513667345047,0.13551638182252645,0.012500918470323086,0.012500918470323086,0.16248381789773703,0.012500918470323086,0.012500918470323086,0.2563997572287917,0.6811583638191223,0.012500918470323086
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.17919090390205386,0.0,0.0,0.28194132447242737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971976041793823,0.0,0.0
2017-03-23,0.10350292921066284,0.09543988108634947,0.0,0.29747074842453003,0.3005020618438721,1.0563538074493408,0.1343773603439331,0.3329036682844162,0.3189803659915924,0.2427016645669937,0.29001423716545105,0.8416649699211121,0.6014007925987244,0.0,0.11614450812339785,0.5766890048980713,0.0,0.0,0.7451624572277069,0.30626127123832697
2017-03-24,0.0,0.0,0.31732378900051117,0.0,0.0,0.0,0.13123714923858645,0.3872421085834503,1.3412521108984947,0.310945600271225,0.15629667043685913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410497307777405,0.14998675882816315
2017-03-25,1.0439960258081555,0.026667435653507703,0.026667435653507703,0.026667435653507703,0.026667435653507703,0.22666565887629986,0.026667435653507703,0.026667435653507703,0.8695747768506409,0.026667435653507703,0.026667435653507703,0.6266624014824629,0.026667435653507703,0.026667435653507703,0.026667435653507703,0.026667435653507703,0.26391573902219534,0.209448073990643,0.23805305827409026,0.026667435653507703
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962583214044571,0.0,0.0,0.0,0.0,0.0,0.15000995993614194,0.0,0.0,0.2466021627187729,0.29283207654953003,0.0
2017-03-27,0.30075985193252563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4610637724399567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18150626122951508,0.0
2017-03-28,0.4317786758765578,0.012500218115746977,0.11719490494579078,0.6445218836888671,0.10886713024228811,0.012500218115746977,0.3173285936936736,0.1950347488746047,1.3753583943471313,0.10036452766507865,1.2731057470664382,0.5487408339977264,0.34521522279828787,0.012500218115746977,0.2554452857002616,2.237135887145996,0.19882946368306872,0.012500218115746977,0.8978361627086997,0.14840742107480764
2017-03-29,0.0,0.0,0.0,0.1346554309129715,0.33332109451293945,0.6495943069458008,0.0,0.0,0.0,0.0,0.0,0.17499661445617676,1.4443312287330627,0.17498525977134705,0.0,0.0,0.2379013299942017,0.0,0.18335604667663571,0.24100349843502045
2017-03-30,0.13341928832232952,0.17906953208148477,1.3436770122498274,0.025000244379043583,0.02500024251639843,0.24393452517688274,0.22862969897687435,0.6684245746582748,0.632483035326004,0.02500024251639843,0.4095064979046583,0.6707199513912201,0.5164105277508497,0.16081118397414684,1.8884454052895308,0.02500024251639843,0.3419047426432371,0.7475578617304564,0.02500024251639843,0.02500024251639843
2017-03-31,0.06666703708469868,0.17016945220530033,0.06666703708469868,0.06666703708469868,0.3637560475617647,1.4694258756935596,0.06666703708469868,0.38383156247437,0.06666703708469868,0.6779182124882936,0.5166400838643312,0.6667429395020008,0.06666703708469868,0.06666703708469868,0.29356435127556324,0.5078507531434298,0.3595440872013569,0.4871055353432894,0.6263555902987719,0.4408267904073
2017-04-01,0.0,0.565448209643364,0.32126192003488535,0.47262448072433466,0.4450463354587555,0.0,0.0,0.09407152235507964,0.13125260174274445,0.4971444308757782,0.43057164549827576,0.6932864636182785,1.5529236942529678,0.2152218073606491,0.25416353344917303,0.7010231018066406,0.0688471868634224,0.9269216656684875,0.0,0.0
2017-04-02,0.012500680983066559,0.012500680983066559,0.012500680983066559,0.6406513452529907,0.012500680983066559,0.012500681914389132,0.012500680983066559,0.28029919415712357,0.012500680983066559,0.1291540563106537,0.012500680983066559,0.3433295860886574,0.26089639216661453,0.07977002114057541,0.6291252076625824,0.012500680983066559,0.012500680983066559,0.08529054373502731,0.012500680983066559,0.2813163921236992
2017-04-03,0.0,0.0,0.31308020651340485,0.47446712851524353,0.0,1.214984968304634,0.24741563200950625,0.0,0.3302191495895386,0.1868133246898651,0.0,0.7452999800443649,0.5589048564434052,0.0,0.0,1.475744605064392,0.2993817925453186,0.0,0.885559618473053,0.44507700204849243
2017-04-04,0.06666715256869793,0.06666715256869793,0.6735191475600004,0.06666715256869793,0.06666715256869793,0.06666715256869793,0.06666715256869793,0.2521152179688215,0.21669174544513226,0.06666715443134308,0.06666715256869793,0.06666715256869793,0.3594456147402525,0.347299886867404,0.06666715256869793,0.7333240993320942,0.3241105508059263,0.06666715256869793,0.06666715256869793,0.06666715256869793
2017-04-05,0.3126138746738434,0.0,0.14295244216918945,0.0,0.0,0.0,0.0,0.25695350766181946,0.0,0.0,0.0,0.0,0.0,0.1985842436552048,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.13230170402675867,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.13960690144449472,0.7624986171722412,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.012500070966780186,0.6711439127102494,0.012500070966780186
2017-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718977451324463,0.0,0.17908789217472074,0.0,0.14275935292243958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-08,0.19603534508496523,0.010000188834965227,0.010000188834965227,0.4617679612711072,0.36539812851697206,0.5720141725614667,0.010000188834965227,0.45216186810284853,0.5118158059194684,0.1054461793974042,0.8500001132488251,0.6459255963563919,0.010000188834965227,0.010000188834965227,0.010000188834965227,0.010000188834965227,0.22229563165456057,0.1807778673246503,0.010000188834965227,0.010000188834965227
2017-04-09,0.010000867769122124,0.2662337850779295,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.3005522023886442,0.010000868700444698,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.010000867769122124,0.5569084882736206,0.6100333333015442,0.010000867769122124
2017-04-10,0.016666967421770096,0.016666967421770096,0.016666967421770096,0.6013805456459522,0.27292605116963387,0.3861324079334736,0.016666967421770096,0.016666967421770096,0.3500051498413086,0.016666967421770096,0.3499894142150879,0.016666967421770096,0.016666967421770096,0.016666967421770096,0.2743521817028522,0.016666967421770096,0.14791937544941902,0.22839321568608284,0.016666967421770096,0.016666967421770096
2017-04-11,0.23606519121676686,0.010001701302826405,0.5699684070423245,0.433740240521729,0.010001701302826405,0.2100055366754532,0.010001701302826405,0.650162530131638,0.010001701302826405,0.21002516150474548,0.5022139372304082,0.28978527802973986,0.010001701302826405,0.010001701302826405,0.2917396547272801,0.010001701302826405,0.278958392329514,0.7676359117031097,0.2109383838251233,0.010001701302826405
2017-04-12,0.1505914339795709,0.012500436045229437,0.613491372205317,0.012500436045229437,0.4207098865881562,0.5184161374345422,0.26137030217796564,0.7371882507577538,0.2624890208244324,0.012500436045229437,0.2258782247081399,0.012500436045229437,0.012500436045229437,0.6318112686276436,0.19485600385814902,0.012500436045229437,0.1537778684869409,0.49857214186340565,0.4481108570471406,0.4407101133838296
2017-04-13,0.324857622385025,0.4123519062995911,0.0,0.21258044242858887,0.0,0.3958308398723602,0.0,0.4639167785644531,0.23391909897327426,0.0,0.09490112960338593,0.0,0.0,0.21566373109817505,0.14282052218914032,0.0,0.7063679993152618,0.09273013472557068,0.40070754289627075,0.0
