Date,0_sum,1_sum,2_sum,3_sum,4_sum,5_sum,6_sum,7_sum,8_sum,9_sum,10_sum,11_sum,12_sum,13_sum,14_sum,15_sum,16_sum,17_sum,18_sum,19_sum,20_sum,21_sum,22_sum,23_sum,24_sum,25_sum,26_sum,27_sum,28_sum,29_sum
2017-01-30,2.2937746199999998,-1.8640679900000001,2.5767240800000004,2.89167213,0.86433793,-3.3022975359999998,1.830027286,-0.783244748,-2.06962894,0.40822046900000003,1.637874933,-1.33316595,-2.801766914,0.9531864508000001,-0.636338288,-0.6114444869999999,-1.062017542,-0.88261612,-0.597491581,2.6641067599999997,3.01237389,-2.04010743,-1.5630202340000001,0.10609331699999996,3.32802069,-5.51458264,-2.930067433,-1.9239762100000002,1.949286664,1.4399154949999997
2017-01-31,0.05432646000000002,0.207805344,-0.49287707000000003,-0.1319764415,-1.03947734,-0.4250887899999999,0.31645747,-0.07660091000000001,-0.07586791000000001,0.737426504,0.7943546699999999,0.091304372,0.77021358,0.15416021000000002,-0.20368228000000002,-0.65857156,-0.14424396100000003,0.218688503,0.04182990700000001,-0.21769955400000002,-0.31120357,0.041195218000000006,-0.12688551999999997,-0.32933236,-0.49485316,0.21406670500000002,0.90723587,0.41317656,-0.1796210896,0.1253439
2017-02-01,0.595967318,-0.6139753159999999,1.04509068,0.9418329380000001,1.24121526,-0.9711059899999999,0.30082054,-0.049549145999999995,-0.428790939,-0.35019073600000006,-0.124028849,-0.286345075,-1.3103099,0.026777873100000012,0.17394448299999998,0.45860887,-0.14749704600000002,-0.269495552,-0.076603742,0.9481855499999998,1.16915384,-0.6310498179999999,-0.33781850999999996,0.45491471000000006,1.3691372149999999,-2.62945631,-1.4538038599999998,-0.7201679750000001,0.609401557,0.269608105
2017-02-02,3.36412836,-2.974597876,4.31923254,4.44311519,2.33733827,-4.54722984,2.4189403194,-1.078241399,-2.998211309,-0.10642426999999999,1.660891223,-2.0577149919999997,-4.926746850000001,1.2537117780000002,-0.723742089,-0.24680420899999994,-1.435686004,-1.513285099,-0.9167597019,4.18902789,4.8064794716999995,-3.084260115,-2.203858714,0.5037056879999999,5.454377867,-8.540666980000001,-5.25333255,-3.258094925,3.0729806129999995,2.017692174
2017-02-03,2.01859088139,-1.5836590449999999,2.1477792499999997,2.5044122540000004,0.547824185,-3.0004009600000003,1.6701396099999997,-0.6955044389999999,-1.8221304899999997,0.5187264460000001,1.602758925,-1.1387246759999998,-2.2855125000000003,0.8600219,-0.5891159549999999,-0.667428285,-0.957733716,-0.7181449452,-0.5072587630000001,2.2873788185999997,2.5752513329999998,-1.778219493,-1.39453823,0.03276274799999995,2.8110449349999995,-4.831648340999999,-2.36896297,-1.5889086670000003,1.663818369,1.284549475
2017-02-04,4.029730982799999,-3.864645067,5.906561279999999,5.629514324,4.431868436,-5.25684492,2.544371972,-1.126349116,-3.48587605,-1.061482322,0.9612470073999999,-2.5167589139999995,-7.01984051,1.2260922554999998,-0.454297869,0.6958852760000002,-1.525401116,-2.03526923,-1.0822186599999999,5.4399188679999995,6.361590177,-3.8439998633,-2.5153463400000002,1.1984981339999998,7.381538540000001,-11.429552990000001,-7.6080442999999995,-4.43951668,3.940954703,2.2632915060000003
2017-02-05,1.9175549499999998,-1.474210054,1.9493083319999998,2.331303179,0.26537270999999996,-2.81252848,1.628532753,-0.7013674289999999,-1.759995325,0.60216179,1.6567407660000002,-1.1005088836999999,-2.02962927,0.8743636240000001,-0.6480503820000001,-0.78891253,-0.9423125840000001,-0.676086695,-0.50436238,2.108949135,2.348993164,-1.6635644100000002,-1.3414929045999997,-0.07836078999999999,2.5447568093,-4.271512906400001,-2.08177461,-1.4587146510000002,1.5570927959999998,1.2468266010000002
2017-02-06,0.720860462,-0.68887292683,1.15975341,1.109793216,1.347222645,-1.29325828,0.4169272241,-0.053336245799999994,-0.509825905,-0.28077680299999996,-0.013376023999999959,-0.30126796640000003,-1.429607215,0.037035653,0.207206573,0.461026166,-0.19354741379999998,-0.262123239,-0.064270733,1.1040266970000001,1.3615400763,-0.752596062,-0.424419147,0.518688391,1.56564656,-3.26289546,-1.57910928,-0.7707735699999999,0.686897322,0.33677298299999997
2017-02-07,1.19890096,-0.908976255,1.2182640800000002,1.4739863899999999,0.25544863799999984,-1.86455415,1.02164157,-0.403761819,-1.07285905,0.38844087000000005,1.025195857,-0.644415594,-1.27280953,0.506806659,-0.341146588,-0.43893366999999994,-0.574781135,-0.385351988,-0.279878638,1.3382362460000001,1.5068999299999999,-1.05225718,-0.836581962,0.012159883999999982,1.6255943899999998,-2.9627939,-1.309899148,-0.8840418800000001,0.95809482,0.7666766900000002
2017-02-08,4.930733834000001,-3.8113096100000003,4.953189019,5.910271562,0.22562716400000016,-6.867478551,4.204580814,-1.9418000180000001,-4.633076570000001,1.5832076979999996,4.383754835,-2.9819802,-5.1121393,2.414166787,-1.9302570380000001,-2.30578062,-2.490732522,-1.853871063,-1.425357816,5.317245138,5.8527207644,-4.221609847,-3.467541585,-0.47024203099999995,6.349086865,-9.83649358,-5.213749788,-3.806554846,4.037572430000001,3.2649613699999995
2017-02-09,2.4108097620000004,-2.1814338699999998,3.275020295,3.291487427,2.2503373900000003,-3.41660787,1.653021825,-0.6648545960000002,-2.069402757,-0.283522006,0.9161122150000002,-1.4031371220000002,-3.81381845,0.7534851650000001,-0.29326659599999993,0.17251790000000003,-0.9531644690000001,-1.067226726,-0.584580246,3.144020044,3.6672737509999993,-2.2705926180000002,-1.5444647500000002,0.625800748,4.18456501,-6.980177265,-4.10510335,-2.4131827259999996,2.23647713,1.383196094
2017-02-10,0.8209603200000001,-0.3177144863,0.06847788999999999,0.6744382,-1.60561408,-1.38771575,1.06598645,-0.47798821,-0.867782,1.232660624,1.7859292199999999,-0.42310229,0.30088866999999997,0.66826027,-0.71802696,-1.38220873,-0.608677626,-0.06206260600000002,-0.23764174,0.45878133880000005,0.36854857500000004,-0.55416217,-0.70486647,-0.66452616,0.19791454999999997,-0.5333435,0.48518336,-0.06725004999999995,0.3970158680000001,0.69624513
2017-02-11,3.072996842,-2.371979996,3.1320405200000003,3.7313742640000003,0.39924058000000034,-4.453441558000001,2.6043254145000003,-1.139148143,-2.832787031,0.9490766129999999,2.6491043530000002,-1.785483232,-3.262815434,1.417687245,-1.0653130279999998,-1.2800582390000004,-1.515024364,-1.10409471,-0.825395722,3.37468348,3.752271452,-2.661647516,-2.149526444,-0.1489758725000001,4.07043505,-6.715813612,-3.346321141,-2.35712671,2.50567347,2.0027318683
2017-02-12,1.66318009,-0.960492357,0.996679292,1.774116504,-1.0801811409999997,-2.894836353,1.755339443,-0.674230935,-1.5547545999999999,1.436382244,2.38146367,-0.7920033820000001,-0.7130632650000001,0.9153992449999999,-0.785807469,-1.4805265200000004,-0.963686796,-0.278898137,-0.3603587855,1.48125757,1.565629018,-1.333124973,-1.2757006880000001,-0.4717025699999999,1.495249996,-3.3304142359999998,-0.583700175,-0.6849872143999999,1.064631036,1.193209436
2017-02-13,0.994950042,-0.7983915500000001,1.09157735,1.24258687,0.31262713,-1.43433274,0.80622959,-0.347221731,-0.902746797,0.20982656,0.7475967560000001,-0.578420551,-1.17524642,0.4251078999,-0.29366044,-0.30305895,-0.468248753,-0.376616634,-0.261358209,1.1396361700000002,1.2833595,-0.879032153,-0.6825167109999999,0.022001978,1.41174904,-2.33589434,-1.2236686300000001,-0.81668527,0.83696083,0.6306448899999999
2017-02-14,3.6398344299999996,-2.41002293,2.60373702,3.88209196,-2.39278695,-5.09151744,3.6035446,-1.753377006,-3.6371199699999996,2.48365157,4.740078566699999,-2.23002175,-2.1563069959999996,2.2730362250000002,-2.170051521,-3.2567755099999998,-2.152194815,-1.1369086060000002,-1.159105684,3.27152312,3.3609536799999997,-2.87253896,-2.743940916,-1.347921132,3.3854210100000004,-4.84457939,-1.9373599469999996,-2.1042540299999994,2.64318928,2.6615760099999997
2017-02-15,1.8464988519999999,-1.191900192,1.4427523,2.12763819,-0.3577834600000003,-3.2349728399999997,1.790048925,-0.6371151409999999,-1.649493607,1.1777227819999998,2.160576504,-0.8585589451,-1.3094734400000003,0.8488858900000001,-0.6173806940000002,-1.132591744,-0.9659147960000001,-0.3737515182999999,-0.3565282275,1.858578658,2.0548949519999993,-1.561189224,-1.3568779866000003,-0.18773406600000003,2.0850364,-4.54700596,-1.2609636699999998,-0.978568667,1.2856688806199998,1.240992303
2017-02-16,0.7287666700000002,-0.394728994,0.42311872910000004,0.798883737,-0.3551012200000001,-1.445631476,0.78096188,-0.24137242899999994,-0.6379830240000001,0.665295664,1.04403091,-0.274601372,-0.29920032799999996,0.34059135670000007,-0.24660186999999997,-0.5770467899999999,-0.402102672,-0.057105792999999995,-0.100067951,0.67391512,0.7381565754,-0.6014549250000001,-0.55763243,-0.11687110999999994,0.696992155,-1.9171099399999998,-0.24642842300000006,-0.24491434499999998,0.43665835199999997,0.5044307699999999
2017-02-17,0.12247195,-0.29406005600000007,0.80947002,0.5447450899999999,2.1351161000000003,-0.694811944,-0.20514412000000004,0.3375833912,0.16672265200000003,-0.7605499309999999,-0.929434494,0.1663419895,-1.204999069,-0.4637127229999999,0.7647923799999999,1.2359257249999998,0.21632059600000003,-0.00798517199999993,0.214597005,0.65971137,0.967520345,-0.32615076500000006,0.04536074000000001,0.9537570859999999,1.1848454080000002,-3.3090788040000003,-1.4226839349999998,-0.41435377650000005,0.24267802799999993,-0.148769647
2017-02-18,1.4107110699999998,-0.9256490150000001,1.029954175,1.535828157,-0.7582661012999999,-2.11151039,1.39096287,-0.627646827,-1.36926724,0.9514285,1.7925947700000002,-0.806690172,-0.8737018799999997,0.8188859159999999,-0.74222202,-1.15960968,-0.808968455,-0.39655565200000004,-0.40073388499999996,1.3069808020000002,1.37215167,-1.134177185,-1.05692014,-0.42213426600000004,1.383766016,-2.3085610299999995,-0.80069537,-0.7933803329999999,1.0111412350000002,1.0096262960000002
2017-02-19,0.10059525,-0.13194275,0.2546442,0.19693762,0.41187394,-0.17647962,0.014062256,0.020087726,-0.05254911,-0.15532449,-0.13423896,-0.040353075,-0.34200186,-0.03733348,0.093359835,0.20032641,0.00035177916,-0.0577183,-0.0002310127,0.21130185,0.27383850000000004,-0.12628146,-0.043029517,0.15941721,0.33253540000000004,-0.66270214,-0.38868976,-0.17031106,0.12588911,0.025084436
2017-02-20,0.81721509,-0.625929475,0.86084784,1.02568229,0.28663180499999996,-1.31534982849,0.6833035590000001,-0.25115292770000003,-0.713294946,0.23157459100000005,0.6505149100000002,-0.41989023400000003,-0.9163046499999999,0.31424343999999993,-0.18366459000000002,-0.23088093000000004,-0.3765620907,-0.253553963,-0.1726090294,0.9395686029999999,1.07132803,-0.729515863,-0.5639692,0.06338207999999995,1.16061683,-2.2139207499999998,-0.95204792,-0.61125914,0.6563383,0.509813674
2017-02-21,1.73131308,-1.4434109800000001,1.9783559800000001,2.16661531,0.5631069799999999,-2.2922595400000003,1.35934768,-0.6466631,-1.6072146200000001,0.24496401999999998,1.20974809,-1.0874841100000001,-2.15754109,0.77927162,-0.577714838,-0.5156107,-0.81894482,-0.74362295,-0.5143846,1.9940423699999998,2.23140975,-1.5245175700000002,-1.17809861,-0.004018019999999969,2.4871949,-3.6874728,-2.25502995,-1.52665906,1.5107702600000001,1.10326601
2017-02-22,1.15651628,-1.17424194,1.8420046,1.67103278,1.56515759,-1.43102956,0.6582517999999999,-0.30316461,-0.9895898999999999,-0.49604828,0.074038818,-0.7489917399999999,-2.2370675999999996,0.3115955,-0.071702944,0.37788814000000004,-0.40425471,-0.64261278,-0.32064776,1.63836866,1.9323837,-1.128597,-0.6977681499999999,0.44024379999999996,2.2752964999999996,-3.4111355999999997,-2.4436343,-1.3920141,1.18883746,0.6236164799999999
2017-02-23,0.16734928,-0.056403205,0.0029026456,0.13789509,-0.32436016,-0.31797853,0.2236013,-0.08932593,-0.17009069,0.26881170000000004,0.37612444,-0.07219875,0.07681439999999999,0.12819985,-0.13303387,-0.27999675,-0.12259686,0.0020232238,-0.037893699999999995,0.09322092,0.07776939,-0.11443579,-0.14488369,-0.12571953,0.038230546000000004,-0.17972797,0.11594975,0.0027924287,0.07236502,0.1402989
2017-02-24,1.5333146750000002,-1.2532773059999998,1.7731858600000001,1.97237172,0.7895827200000001,-2.3098651599999998,1.202362948,-0.47412483784000004,-1.3460771130000002,0.22057590400000002,1.011331795,-0.8472175950000002,-1.95531146,0.574419953,-0.3266876450000001,-0.28014385099999994,-0.6806546710000001,-0.56484258,-0.359624549,1.8318467099999998,2.097650336,-1.38746166,-1.0337695219999998,0.179234012,2.321674245,-4.0887518,-2.05975109,-1.2931602500000001,1.3043915280000002,0.9377591730000001
2017-02-25,0.38744748,-0.543801102,1.1473931000000002,0.87204077,2.195659402,-0.915028532,-0.017710898430000004,0.206566447,-0.10584617700000001,-0.7808376770000001,-0.780606969,-0.052591391000000015,-1.583578683,-0.31174537599999996,0.622431361,1.141525742,0.083670517,-0.17512596499999994,0.09596509069999999,0.9622599900000001,1.29368241,-0.5525925380000001,-0.13153530530000002,0.911109706,1.5659062400000001,-3.595067812,-1.820335129,-0.705418664,0.5038658619999999,0.027590726999999992
2017-02-26,0.46709372610000005,-0.471735226,0.817145526,0.7488357074,1.031146931,-0.83491463935,0.23892997,-0.015161994000000012,-0.317256751,-0.264139354,-0.10230319000000002,-0.194119217,-1.0271572,-0.005981102000000002,0.179711005,0.39482353000000003,-0.10608649073,-0.184891977,-0.035545836,0.755824469,0.9414627022,-0.5026697631,-0.2635538216,0.39753166500000003,1.0951038450000001,-2.260288883,-1.1422916400000003,-0.5439007979999999,0.46637315999999995,0.20274402019999999
2017-02-27,0.78689484,-0.73429151,1.1089477099999998,1.08340663,0.781481473,-1.05563321,0.51879648,-0.22417886999999997,-0.68251407,-0.14875210000000003,0.248186616,-0.481064974,-1.30371754,0.2494926,-0.103063242,0.08487908999999999,-0.30724717,-0.377757273,-0.20640519200000002,1.0399793800000001,1.21201977,-0.74359389,-0.49836038000000005,0.208156858,1.39581037,-2.20777923,-1.40739637,-0.82977389,0.75125882,0.44912093
2017-02-28,0.016054176,0.019258841999999998,-0.038364813,0.008639552,-0.053784937000000005,-0.114666484,0.042319715,0.0071067438,-0.0025713742,0.082971275,0.0823859,0.026325732,0.06313825,-0.0011843367999999999,0.010467081999999999,-0.04068719,-0.011861615,0.037961785,0.020341959,0.0006436444999999999,0.0026464722999999996,-0.011668868,-0.018904082,-0.00038295983999999994,-0.016482804,-0.15895924,0.07405038,0.047902517,-0.017446596,0.012484483000000001
2017-03-01,0.0034195689999999973,0.03498325300000002,-0.0153538,0.035827323999999994,0.174464118,-0.262394968,0.019623512000000003,0.0775670384,0.059919295,0.052073279999999986,0.002392622000000004,0.103293363,0.014194519999999988,-0.08678777099999999,0.141465913,0.10410850399999999,0.027887579299999996,0.093163885,0.08321110699999999,0.040458148,0.080775617,-0.028330290000000008,-0.00026841199999999565,0.131227511,0.06642646400000002,-0.6748193494999999,0.008158439999999989,0.077010505,-0.040271625000000005,-0.024737644000000003
2017-03-02,0.17591415,-0.20485920000000002,0.36254970000000003,0.29884809999999995,0.47680038,-0.26093233,0.062382683,-0.006279915600000001,-0.12182556,-0.17353182,-0.111230075,-0.093163416,-0.46877858,-0.008018121,0.07469679,0.20246391,-0.0307981,-0.10007473,-0.025349207000000002,0.30882174,0.38541552,-0.19594903,-0.090771794,0.17140104,0.46282890000000004,-0.83230764,-0.5251604999999999,-0.25522923,0.20074533,0.069678426
2017-03-03,0.8001790128000001,-0.9023755869999999,1.786404174,1.5308211219999999,3.0960586,-1.8780069154999999,0.2395965885000001,0.24145702500000005,-0.345079644,-0.8866193849999999,-0.7762575046000001,-0.134397712,-2.3732823200000004,-0.36278059549999997,0.85808136377,1.48372291605,-0.004208309000000021,-0.24176135999999993,0.13093680900000002,1.6206462400000001,2.1314265569999997,-1.0033793653,-0.374233816,1.313254359,2.50497485,-6.019535811499999,-2.69832888,-1.07209391,0.857162627,0.199209626
2017-03-04,3.74505939,-3.63279422,5.55736334,5.24294474,4.17526607,-4.7566181599999995,2.3284618355999998,-1.0680211419999999,-3.2587909450000003,-1.0851376099999999,0.8097239274999999,-2.389564032,-6.62299736,1.155907555,-0.4513695339999999,0.6811195699999999,-1.4148156790000002,-1.95121207,-1.0415165929999999,5.073889210000001,5.92772984,-3.57347146,-2.328432235,1.10450983,6.9019897,-10.4260578,-7.18309848,-4.20474469,3.70271959,2.1027533689999998
2017-03-05,1.239982482,-1.1232221660000001,1.6597607800000003,1.6674934,1.0200243219999998,-1.66741859,0.859219667,-0.379218075,-1.093027707,-0.124612486,0.516179926,-0.7595775020000001,-1.919712584,0.433247684,-0.22320154699999997,0.0053192800000000096,-0.509991915,-0.5752219609000001,-0.333447671,1.58473035,1.83072161,-1.151679557,-0.80061727,0.245860737,2.09177482,-3.2835248699999995,-2.05868874,-1.2481949650000002,1.15541517,0.7284078519999999
2017-03-06,0.5274472,-0.6096637199999999,1.10064031,0.9152155000000001,1.53339773,-0.8647837999999999,0.18309076999999996,0.012513235999999997,-0.34092449000000014,-0.52844878,-0.361774066,-0.24492127,-1.4300237249999999,-0.06164320000000001,0.283783311,0.6700467,-0.076970316,-0.27400972,-0.04693796,0.94996512,1.198168165,-0.600234994,-0.26803880999999996,0.5748861,1.43193407,-2.755393967,-1.606477584,-0.7528172000000001,0.5943441700000001,0.19554579000000002
2017-03-07,1.5445352909999999,-1.5507693470000001,2.549397816,2.3410015090000003,2.6814123620000005,-2.3463854520000003,0.8498958549999999,-0.2339149989999999,-1.1893193389999999,-0.7273972140000001,-0.07555054000000005,-0.8179401249999998,-3.14387547,0.20924766200000003,0.23276864400000002,0.86345697,-0.45342788600000006,-0.724415725,-0.27283326799999996,2.3258603273,2.8216437332999997,-1.578512353,-0.907013028,0.9268205929999999,3.29404649,-5.969164556000001,-3.4637601399999998,-1.8050317400000002,1.5533867029999997,0.757989424
2017-03-08,1.862309599,-1.3104713289999999,1.596908936,2.139060696,-0.4066484,-2.80301123,1.724229958,-0.7497110757000001,-1.7533449185000003,0.9618428100000002,2.02528350813,-1.050005917,-1.5188079500000002,0.9626348345,-0.799435102,-1.1698009400000002,-0.994461329,-0.5684957019999999,-0.49805306429999996,1.876547494,2.035133944,-1.554576323,-1.35331047,-0.319798805,2.12684681,-3.6489508600000002,-1.48957432,-1.2010600989999998,1.407896578,1.273657767
2017-03-09,-0.289881919,0.294513415,-0.3501562615,-0.31100407,0.18936443,-0.00203241400000001,-0.206955475,0.229325148,0.365604804,0.023819878000000017,-0.21672895,0.34020577,0.373627718,-0.267336391,0.31724628,0.25836999000000005,0.18424696000000002,0.263995652,0.21322701739,-0.27303726700000003,-0.25024135599999997,0.21505402099999998,0.20207318,0.20657583599999998,-0.312082665,-0.40471623,0.37843121550000003,0.36876588,-0.314531467,-0.22739131999999995
2017-03-10,-0.10286612099999999,0.067172997,0.007609930000000015,-0.032636206,0.483263786,-0.10959879,-0.132661846,0.158180529,0.18599942399999997,-0.14432885499999998,-0.27724145999999994,0.170270027,-0.07485695000000003,-0.198552544,0.273662203,0.3443463,0.1199391333,0.10386131700000001,0.126425364,0.006009247999999995,0.07211588700000002,0.032857639999999994,0.097138059,0.263511338,0.089277894,-0.7549458339999999,-0.11484091999999996,0.07155455499999999,-0.08543708500000001,-0.12584859369999998
2017-03-11,-0.17749289999999998,0.13727522,-0.14375827,-0.17933038,0.17215616,0.13533185,-0.16434366,0.11744081,0.20322938,-0.088100456,-0.21919098,0.15463021,0.1260759,-0.14556997,0.16226648,0.19243447,0.115361564,0.09866763,0.09250895,-0.14875557,-0.13811979,0.13094111,0.13324173,0.11517121,-0.14852688,-0.03649444,0.11517967,0.143219,-0.15049072,-0.13956295
2017-03-12,-0.08939447,0.051986866,-0.017544225,-0.06012854,0.24809884,0.03654986,-0.10782459400000001,0.08659932,0.122198656,-0.10939705,-0.19227815,0.09285943,-0.022211312999999996,-0.111280605,0.14043683,0.19493464,0.078926414,0.049124505,0.06312889599999999,-0.03468924,-0.00761126,0.0494529,0.07739892599999999,0.12918836,0.003873825,-0.23487729,-0.04444635,0.043892555,-0.06293348,-0.08740260000000001
2017-03-13,0.54550905,-0.4657138889999998,0.751306448,0.791624991,0.7641871700000001,-1.0419175999999999,0.37731947,-0.05882162700000001,-0.39606601,-0.04818803599999999,0.16390056599999994,-0.206487866,-0.8903611039999998,0.064034905,0.104156483,0.19374602000000002,-0.17580024699999997,-0.14928585730000005,-0.04117976,0.768437774,0.937302025,-0.5472734005000001,-0.34200903799999993,0.307613424,1.0486974370000002,-2.3467111899999997,-0.97085998,-0.4827870324999999,0.470595356,0.27760415400000005
2017-03-14,-0.038329406999999996,0.1644554,-0.32075882999999994,-0.139563924,-0.49531937,-0.177812545,0.10813520800000001,0.00342264768,0.036513627,0.36435929,0.34511864000000003,0.1082025,0.4636783,0.027710036,-0.048070222,-0.2820436,-0.033871874,0.155614266,0.057829267999999996,-0.174169925,-0.220573845,0.072133899,-0.017690331,-0.13382328,-0.32364256999999996,0.101607726,0.5334666299999999,0.27754469,-0.154283024,0.014449313
2017-03-15,3.960004947,-3.124564763,4.09001401,4.7704416861,0.30390154000000014,-5.33824799,3.3183587357000004,-1.5830049370000001,-3.7434143989999997,1.112946822,3.379415806,-2.463823691,-4.270180242,1.952755344,-1.5770975900000002,-1.777185276,-1.990957679,-1.574926088,-1.191905949,4.307023276,4.738746053,-3.396197526,-2.7689671205,-0.3727805639999999,5.1796038829999995,-7.673593481999999,-4.375432703,-3.1777981124999997,3.3037513397500002,2.616842322
2017-03-16,1.0620297042,-0.8419202168000001,1.2341509130000001,1.406542764,0.767036183,-1.8401972629999999,0.837241208,-0.247486343,-0.8684838650000002,0.171019447,0.6662494330000001,-0.48769668700000013,-1.3739065030000004,0.3042074010000001,-0.07614376800000001,-0.060476747599999964,-0.43675583384000016,-0.30813360599999995,-0.168002504,1.317786476,1.5460659179999998,-0.9902006748999996,-0.7099104399999998,0.26947685200000004,1.6951461310000002,-3.510390078,-1.4583937459999996,-0.8370261379999999,0.8707554670000001,0.6186677068
