0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Date
0.0,0.2893788814544678,0.0,0.06738989800214767,0.0,0.0,0.0,0.065944604575634,0.0,0.0,0.0,0.047200724482536316,0.04771854728460312,0.0,0.0,0.0,0.0,0.0,0.0,0.4519290328025818,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.17042537033557892,0.0,0.0,0.0,0.4939504563808441,0.0,0.0,0.0,0.24117280542850494,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.10784051567316055,0.0,0.06881202012300491,0.0,0.0,0.0,0.20353949069976807,0.0,0.0,0.0,0.1580979973077774,0.0,0.0,0.0,0.0,0.0,0.0,0.16730621457099915,0.0,0.2625822126865387,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.2602204382419586,0.0,0.17240408062934875,0.0,0.29196980595588684,0.0,0.0,0.0,0.14510895311832428,0.0,0.0,0.0,0.07671802490949631,0.0,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312529742717743,0.0,0.0,0.0,0.0,0.13123932480812073,0.0,0.0,0.0,0.0,0.0,0.6312541961669922,2019-10-29
0.0,0.0,0.0,0.3529481887817383,0.0,0.0,0.0,0.0,0.0,0.06027178838849068,0.0,0.0,0.27740153670310974,0.0,0.0,0.17461811006069183,0.0,0.0,0.09725479036569595,0.0,2019-10-29
0.0,0.1796547919511795,0.0,0.0,0.0,0.10104312747716904,0.0,0.0,0.0,0.0,0.0,0.08822117745876312,0.0,0.0,0.0,0.0,0.0,0.34018561244010925,0.23319602012634277,0.0,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43571171164512634,0.0,0.0,0.17538580298423767,0.2674678862094879,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.0,0.0,0.07286843657493591,0.4234963059425354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22442233562469482,0.0,0.18118058145046234,0.0,0.0,0.0585533045232296,0.0,0.0,2019-10-29
0.0,0.0838288888335228,0.11938129365444183,0.1409669667482376,0.10809344053268433,0.0,0.0,0.0,0.0,0.0,0.13905709981918335,0.0,0.0,0.0,0.10422069579362869,0.11777496337890625,0.0,0.0,0.0,0.15810233354568481,2019-10-29
0.0,0.0,0.0,0.12771986424922943,0.0,0.0,0.08749201893806458,0.22827933728694916,0.0,0.0,0.0,0.0,0.0,0.14776061475276947,0.0,0.0,0.0,0.0,0.0,0.34624388813972473,2019-10-29
0.0,0.0,0.19373302161693573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312338411808014,0.0,0.3187585771083832,0.0,0.0,0.0,0.2562636137008667,0.0,2019-10-29
0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.2909785509109497,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500299140810966,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.012500298209488392,0.484016090631485,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.3907497227191925,0.0,0.0,0.0,0.0,0.17501406371593475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29254263639450073,0.0,2019-10-29
0.0,0.0,0.0,0.2577584981918335,0.0,0.0,0.0,0.0,0.3928488492965698,0.14057238399982452,0.0,0.0,0.0,0.0,0.11992054432630539,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.0,0.2589527368545532,0.0,0.0,0.0,0.0,0.3030366599559784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3435603976249695,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.18617945909500122,0.0,0.0,0.0,0.0,0.0,0.0,0.14998222887516022,0.0,0.0,0.0,0.0,0.2566665709018707,0.0,0.0,0.0,0.0,0.0,0.0,0.2928754985332489,2019-10-29
0.0,0.14330178499221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178349032998085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41423121094703674,0.2518945336341858,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14487822353839874,0.0,0.11603549867868423,0.0,0.0,0.0,0.4357316195964813,0.0,0.0,0.2462088167667389,0.0,2019-10-29
0.13777081668376923,0.0,0.0,0.0,0.0,0.19003711640834808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39098823070526123,0.19230888783931732,0.0,0.0,0.0,0.0,2019-10-29
0.0,0.11666949093341827,0.0,0.15979404747486115,0.0,0.0,0.0,0.0,0.12479051202535629,0.0,0.0,0.0,0.0,0.0,0.24962396919727325,0.0,0.0,0.0,0.0,0.26577967405319214,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371898502111435,0.0,0.0,0.12354236096143723,0.0,0.0,0.0,0.545967161655426,0.0,0.11329316347837448,0.0,0.0,2019-10-29
0.0,0.17720983922481537,0.0,0.0,0.0,0.0,0.0,0.0,0.3111250102519989,0.3902297019958496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.0,0.1405649334192276,0.0,0.0,0.0,0.186898335814476,0.0,0.0,0.0,0.21322795748710632,0.0,0.0,0.0,0.0,0.0,0.0,0.15211442112922668,0.0,0.0,0.24949680268764496,2019-10-29
0.0,0.0,0.0,0.0,0.1499924212694168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721432089805603,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.0,0.23716960847377777,0.0,0.260051965713501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09580729901790619,0.0,0.0,0.0,0.1350601762533188,0.21832896769046783,2019-10-29
0.0,0.4243691563606262,0.0,0.11664795875549316,0.0,0.0,0.0,0.19507953524589539,0.0,0.0,0.0,0.0,0.0,0.0,0.1750074326992035,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.15884369611740112,0.1828622668981552,0.0,0.0,0.0,0.0,0.0,0.3439869284629822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23430131375789642,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642845749855042,0.0,0.0,2019-10-29
0.010000172071158886,0.01000017300248146,0.010000172071158886,0.01000017300248146,0.010000172071158886,0.01000017300248146,0.010000172071158886,0.01000017300248146,0.010000172071158886,0.01000017300248146,0.010000172071158886,0.010000172071158886,0.010000172071158886,0.010000172071158886,0.010000172071158886,0.010000172071158886,0.010000172071158886,0.5116511583328247,0.308345764875412,0.010000172071158886,2019-10-29
0.3451932370662689,0.0,0.1312084197998047,0.17341624200344086,0.0,0.0,0.25017255544662476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.012500826269388199,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.012500823475420475,0.5125066637992859,0.012500823475420475,0.012500823475420475,0.2624785006046295,0.012500823475420475,2019-10-29
0.0,0.28960752487182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38125208020210266,0.0,0.0,0.0,0.0,0.222882479429245,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11479999870061874,0.0,0.0,0.0,0.21348494291305542,0.0,0.39841240644454956,0.0,0.0,0.0,0.0,0.22329659759998322,2019-10-29
0.0,0.0,0.0,0.23077453672885895,0.0,0.0,0.0,0.0,0.07774650305509567,0.0,0.0,0.0,0.0,0.0,0.0,0.630761444568634,0.0,0.0,0.0,0.0,2019-10-29
0.0,0.0,0.8944429159164429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18205825984477997,0.0,0.0,0.0,0.0,0.1755833774805069,0.0,0.27051928639411926,0.14683590829372406,0.0,0.13124558329582214,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936273992061615,0.0,0.0,0.0,0.4371381402015686,2019-10-29
0.2100159227848053,0.01000089943408966,0.25860661268234253,0.01000089943408966,0.01000089943408966,0.01000089943408966,0.01000089943408966,0.01000089943408966,0.01000089943408966,0.010000900365412235,0.01000089943408966,0.01000089943408966,0.01000089943408966,0.01000089943408966,0.01000089943408966,0.3613622188568115,0.01000089943408966,0.01000089943408966,0.01000089943408966,0.01000089943408966,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.1403224617242813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11050072312355042,0.4398565888404846,0.1244257465004921,0.10987935960292816,0.0,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.09795535355806351,0.0,0.3681686222553253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45659583806991577,0.0,0.0,0.0,2019-10-29
0.08134981244802475,0.0,0.0,0.0,0.0,0.0,0.5267170071601868,0.0,0.32654619216918945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327754259109497,0.23865029215812683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-29
0.05594693496823311,0.0,0.0,0.17136608064174652,0.0,0.0,0.0,0.07244937866926193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26927727460861206,0.0,0.0,0.0,0.40095752477645874,2019-10-29
0.0,0.28306856751441956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5958502292633057,0.0,0.0,0.0,0.07634124904870987,2019-10-29
0.0,0.23642252385616302,0.0,0.0,0.0,0.0,0.0,0.1152462288737297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742442101240158,0.0,0.0,0.0,0.43598827719688416,2019-10-29
0.0,0.17835305631160736,0.0,0.0,0.0,0.058274686336517334,0.0,0.0,0.06393221765756607,0.0,0.19749648869037628,0.0,0.0,0.0,0.0,0.06428638845682144,0.0,0.06112982705235481,0.0,0.34040531516075134,2019-10-28
0.0,0.6200870275497437,0.13124890625476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14240464568138123,0.0,2019-10-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416588306427002,0.0,0.0,0.0,0.0,2019-10-28
0.0,0.0,0.0,0.0,0.13123540580272675,0.0,0.0,0.11241600662469864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16098245978355408,0.0,0.0,0.0,0.4953552484512329,2019-10-28
0.0,0.0,0.1466572880744934,0.0,0.0,0.0,0.0,0.0,0.0,0.10548761487007141,0.0,0.0,0.0,0.0,0.11666505038738251,0.5422934293746948,0.0,0.0,0.0,0.0,2019-10-28
0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.5249982476234436,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,0.025000089779496193,2019-10-28
0.016667498275637627,0.016667498275637627,0.016667498275637627,0.16307350993156433,0.016667498275637627,0.016667498275637627,0.016667498275637627,0.016667498275637627,0.3500162363052368,0.016667498275637627,0.016667498275637627,0.016667498275637627,0.016667498275637627,0.20356281101703644,0.016667498275637627,0.016667498275637627,0.016667498275637627,0.016667498275637627,0.016667498275637627,0.016667498275637627,2019-10-28
0.0,0.0,0.0,0.0,0.0,0.8642824292182922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075296476483345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708108127117157,0.10708063095808029,0.0,2019-10-28
0.8099854588508606,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.010000769048929214,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,0.01000076811760664,2019-10-28
0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.5249994397163391,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,2019-10-28
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,2019-10-28
0.0,0.0,0.0,0.0,0.0,0.2175265997648239,0.0,0.0,0.16984720528125763,0.24571309983730316,0.0,0.0,0.0,0.2669079303741455,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-28
0.0,0.09212978929281235,0.0,0.0,0.0,0.0,0.07944205403327942,0.026907626539468765,0.19474011659622192,0.0,0.25820785760879517,0.0,0.0,0.08366751670837402,0.0,0.0,0.0,0.16461265087127686,0.0730169340968132,0.0,2019-10-28
0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.8099987506866455,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,0.010000066831707954,2019-10-27
0.0,0.0,0.0,0.23876120150089264,0.1874023973941803,0.23075589537620544,0.1364690661430359,0.0,0.07985132187604904,0.0,0.0,0.0,0.08008858561515808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
0.12057831138372421,0.0,0.0,0.0,0.1166592463850975,0.0,0.0,0.0,0.5256200432777405,0.1482487916946411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,2019-10-27
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,2019-10-27
0.010000700131058693,0.010000700131058693,0.010000700131058693,0.010000700131058693,0.010000700131058693,0.6099793314933777,0.010000700131058693,0.010000701062381268,0.010000700131058693,0.010000700131058693,0.010000700131058693,0.010000700131058693,0.010000700131058693,0.010000700131058693,0.010000700131058693,0.010000700131058693,0.21000811457633972,0.010000700131058693,0.010000700131058693,0.010000700131058693,2019-10-27
0.0,0.0,0.0,0.0,0.6153386235237122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23465801775455475,0.0,0.0,0.0,0.0,2019-10-27
0.712040364742279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451000064611435,0.0,0.0,2019-10-26
0.46460118889808655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362673282623291,0.0,0.09544946253299713,2019-10-26
0.5507530570030212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2171410471200943,0.18960389494895935,0.0,0.0,2019-10-26
0.3183267116546631,0.0,0.0,0.0,0.0,0.0,0.06428180634975433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27816832065582275,0.2992188334465027,0.0,0.0,0.0,0.0,2019-10-26
0.25714224576950073,0.28316551446914673,0.0,0.0,0.0,0.0,0.0817941352725029,0.0,0.0,0.14479960501194,0.0,0.0,0.0,0.08500705659389496,0.0,0.0,0.0,0.0,0.0,0.11308754235506058,2019-10-26
0.35202598571777344,0.0,0.08688037842512131,0.0,0.10016947984695435,0.0,0.0,0.0,0.0,0.0,0.0,0.08485036343336105,0.0,0.07007353752851486,0.0,0.0,0.0,0.26710519194602966,0.0,0.0,2019-10-26
0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.5249913334846497,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,0.025000454857945442,2019-10-26
0.0,0.13223080337047577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39198270440101624,0.0,0.0,0.24182435870170593,0.0,0.0937679186463356,0.0,0.11134640127420425,2019-10-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5774561762809753,0.0,0.0,0.0,0.34072214365005493,0.0,2019-10-26
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,2019-10-26
0.0,0.0932057648897171,0.17994295060634613,0.0,0.059839196503162384,0.0,0.0,0.0,0.0,0.09563484787940979,0.0,0.0,0.050671014934778214,0.0,0.23488762974739075,0.0,0.0,0.0,0.08017218112945557,0.1816435009241104,2019-10-26
0.0,0.4207439720630646,0.0,0.0,0.17579057812690735,0.0,0.0,0.0,0.0,0.0,0.21639695763587952,0.0,0.0,0.08544398099184036,0.0,0.0,0.0,0.0,0.06752756237983704,0.0,2019-10-26
0.0,0.3533187806606293,0.0,0.0733732208609581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18435104191303253,0.0,0.0,0.0,0.0,0.0,0.0,0.3418959081172943,2019-10-26
0.0,0.16431212425231934,0.0,0.04912145435810089,0.0,0.0,0.0,0.0,0.0,0.08738790452480316,0.20611420273780823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727476567029953,0.2791324555873871,2019-10-26
0.0,0.221424400806427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24025417864322662,0.0,0.0,0.0,0.0,0.0,0.21920281648635864,0.0,0.1901969462633133,0.08944128453731537,2019-10-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22136853635311127,0.0,0.0,0.0,0.0,0.0,0.5373190641403198,0.0,0.09904258698225021,0.0,0.0807252749800682,2019-10-26
0.0,0.0,0.0553804412484169,0.27501967549324036,0.0,0.32311737537384033,0.0372994989156723,0.0,0.0,0.0,0.13346047699451447,0.0,0.0,0.0,0.0,0.0,0.0,0.0785752534866333,0.0,0.06759726256132126,2019-10-26
0.3119916617870331,0.0,0.0,0.0,0.2845110595226288,0.0,0.0,0.14177513122558594,0.0,0.0,0.0,0.0,0.0,0.1728266477584839,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43215829133987427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756340742111206,0.10720168799161911,0.0,0.0,0.0,2019-10-26
0.0,0.1544073075056076,0.0,0.0,0.0,0.0,0.17794877290725708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561389148235321,0.0,0.0,0.0,0.0,2019-10-26
0.0,0.06390563398599625,0.0,0.0,0.0,0.0,0.06270921230316162,0.0,0.0,0.0,0.0,0.0,0.2293616235256195,0.07078426331281662,0.0,0.45805394649505615,0.0783383920788765,0.0,0.0,0.0,2019-10-26
0.09564212709665298,0.16473226249217987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088024228811264,0.0,0.48520562052726746,0.0,0.0,0.0,0.09204071015119553,2019-10-26
0.0,0.0,0.0,0.07119999825954437,0.0,0.0,0.0,0.09776368737220764,0.07063660025596619,0.0645696148276329,0.0,0.0,0.6601126194000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-26
0.0,0.3288963735103607,0.08825515955686569,0.1408371776342392,0.10788688063621521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12461026012897491,0.17266622185707092,0.0,0.0,0.0,0.0,2019-10-26
0.0,0.0,0.0,0.0,0.0,0.12182019650936127,0.0,0.0,0.0,0.0,0.0,0.19752703607082367,0.0,0.0,0.48011043667793274,0.0,0.0,0.13387121260166168,0.0,0.0,2019-10-26
0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001505725085735,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.010001502931118011,0.8099714517593384,0.010001502931118011,0.010001502931118011,2019-10-26
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,2019-10-26
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,2019-10-26
0.11770690232515335,0.0,0.09545797109603882,0.0,0.0,0.2086864709854126,0.1394142359495163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19724394381046295,0.0,0.0,0.0,0.17784243822097778,0.0,2019-10-26
0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.6833275556564331,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,0.016666969284415245,2019-10-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083250403404236,0.0,0.3416701555252075,2019-10-26
0.0,0.0,0.33322906494140625,0.0,0.0,0.0,0.30501261353492737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767465114593506,0.0,0.0,2019-10-26
0.0,0.1549224555492401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33540767431259155,0.0,0.0,0.0,0.0,0.0,0.4323904514312744,0.0,0.0,0.0,0.0,2019-10-26
0.0,0.0,0.3476729989051819,0.0,0.2507171034812927,0.1375506967306137,0.0,0.0,0.1751624196767807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-26
