,year_,month_,day_,keyword_China_func0_min,keyword_China_func0_max,keyword_China_func0_sum,keyword_Russia_func0_min,keyword_Russia_func0_max,keyword_Russia_func0_sum,keyword_Mexico_func0_min,keyword_Mexico_func0_max,keyword_Mexico_func0_sum,keyword_Canada_func0_min,keyword_Canada_func0_max,keyword_Canada_func0_sum,keyword_Korea_func0_min,keyword_Korea_func0_max,keyword_Korea_func0_sum,keyword_Clinton_func0_min,keyword_Clinton_func0_max,keyword_Clinton_func0_sum,keyword_Democrats_func0_min,keyword_Democrats_func0_max,keyword_Democrats_func0_sum,keyword_Republicans_func0_min,keyword_Republicans_func0_max,keyword_Republicans_func0_sum,keyword_himself_func0_min,keyword_himself_func0_max,keyword_himself_func0_sum,keyword_family_func0_min,keyword_family_func0_max,keyword_family_func0_sum,keyword_government_func0_min,keyword_government_func0_max,keyword_government_func0_sum,keyword_media_func0_min,keyword_media_func0_max,keyword_media_func0_sum,keyword_states_func0_min,keyword_states_func0_max,keyword_states_func0_sum,keyword_social_media_func0_min,keyword_social_media_func0_max,keyword_social_media_func0_sum,keyword_Obama_func0_min,keyword_Obama_func0_max,keyword_Obama_func0_sum,keyword_FBI_func0_min,keyword_FBI_func0_max,keyword_FBI_func0_sum,keyword_rivals_func0_min,keyword_rivals_func0_max,keyword_rivals_func0_sum,keyword_MiddleEast_func0_min,keyword_MiddleEast_func0_max,keyword_MiddleEast_func0_sum,keyword_Ukraine_scandal_func0_min,keyword_Ukraine_scandal_func0_max,keyword_Ukraine_scandal_func0_sum,keyword_economy_func0_min,keyword_economy_func0_max,keyword_economy_func0_sum,keyword_disaster_func0_min,keyword_disaster_func0_max,keyword_disaster_func0_sum,keyword_China_func1_min,keyword_China_func1_max,keyword_China_func1_sum,keyword_Russia_func1_min,keyword_Russia_func1_max,keyword_Russia_func1_sum,keyword_Mexico_func1_min,keyword_Mexico_func1_max,keyword_Mexico_func1_sum,keyword_Canada_func1_min,keyword_Canada_func1_max,keyword_Canada_func1_sum,keyword_Korea_func1_min,keyword_Korea_func1_max,keyword_Korea_func1_sum,keyword_Clinton_func1_min,keyword_Clinton_func1_max,keyword_Clinton_func1_sum,keyword_Democrats_func1_min,keyword_Democrats_func1_max,keyword_Democrats_func1_sum,keyword_Republicans_func1_min,keyword_Republicans_func1_max,keyword_Republicans_func1_sum,keyword_himself_func1_min,keyword_himself_func1_max,keyword_himself_func1_sum,keyword_family_func1_min,keyword_family_func1_max,keyword_family_func1_sum,keyword_government_func1_min,keyword_government_func1_max,keyword_government_func1_sum,keyword_media_func1_min,keyword_media_func1_max,keyword_media_func1_sum,keyword_states_func1_min,keyword_states_func1_max,keyword_states_func1_sum,keyword_social_media_func1_min,keyword_social_media_func1_max,keyword_social_media_func1_sum,keyword_Obama_func1_min,keyword_Obama_func1_max,keyword_Obama_func1_sum,keyword_FBI_func1_min,keyword_FBI_func1_max,keyword_FBI_func1_sum,keyword_rivals_func1_min,keyword_rivals_func1_max,keyword_rivals_func1_sum,keyword_MiddleEast_func1_min,keyword_MiddleEast_func1_max,keyword_MiddleEast_func1_sum,keyword_Ukraine_scandal_func1_min,keyword_Ukraine_scandal_func1_max,keyword_Ukraine_scandal_func1_sum,keyword_economy_func1_min,keyword_economy_func1_max,keyword_economy_func1_sum,keyword_disaster_func1_min,keyword_disaster_func1_max,keyword_disaster_func1_sum
172,2017.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4227.2910600000005,8027.253060000001,0.0,4842.61824,9462.90537,0.0,4842.61824,4842.61824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5047.436,9584.635999999999,0.0,5782.143999999999,11298.822,0.0,5782.143999999999,5782.143999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2017.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3125.9687400000003,3125.9687400000003,0.0,5335.27998,16985.49681,0.0,8246.56,25441.38805,0.0,6266.937330000001,6266.937330000001,0.0,4913.61753,8612.58054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5335.27998,9961.567050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3270.30063,3270.30063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732.4439999999995,3732.4439999999995,0.0,6370.387999999999,20280.886,0.0,7482.798,20769.11,0.0,7482.798,7482.798,0.0,5866.918,10283.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6370.387999999999,11894.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3904.778,3904.778
174,2017.0,7.0,15.0,0.0,0.0,0.0,0.0,15393.675,15393.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5185.281480000001,5185.281480000001,0.0,0.0,0.0,0.0,7724.922750000001,20043.1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559.9544000000005,4559.9544000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15393.675,15393.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.134,485.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6191.288,6191.288,0.0,0.0,0.0,0.0,9223.65,23931.739999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5444.639999999999,5444.639999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.134,485.134,0.0,0.0,0.0
175,2017.0,7.0,16.0,0.0,0.0,0.0,0.0,6576.934230000001,6576.934230000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12776.87223,12776.87223,0.0,7979.9202000000005,19519.138140000003,0.0,12776.87223,20756.79243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7852.937999999999,7852.937999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15255.738,15255.738,0.0,9528.119999999999,23306.084,0.0,15255.738,24783.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2017.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6828.931710000001,6828.931710000001,0.0,5287.28046,5287.28046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8153.825999999999,8153.825999999999,0.0,6313.075999999999,6313.075999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2017.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9533.238000000001,22623.162190000003,0.0,9533.238000000001,16232.559430000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.602760000001,7532.97976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9533.238000000001,15694.843050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11830.643999999998,37478.958,0.0,11830.643999999998,29848.501999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11830.643999999998,19461.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11382.8,18739.829999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2017.0,7.0,19.0,0.0,0.0,0.0,0.0,8902.91097,8902.91097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.184,130.184,0.0,6213.93786,6344.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.93786,10028.56638,0.0,9156.5751,21874.11459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10630.181999999999,10630.181999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15133.890000000001,15133.890000000001,0.0,15133.890000000001,22553.406000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7419.516,11974.228,0.0,10933.06,26117.953999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2017.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4374.95625,4374.95625,0.0,0.0,0.0,0.0,5268.61398,5268.61398,0.0,11601.550650000001,11601.550650000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5223.749999999999,5223.749999999999,0.0,0.0,0.0,0.0,6290.788,6290.788,0.0,13852.39,13852.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2017.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4975.28358,9319.57347,0.0,0.0,0.0,0.0,4636.6203000000005,4636.6203000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4636.6203000000005,4636.6203000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5940.548,11127.681999999999,0.0,0.0,0.0,0.0,5536.179999999999,5536.179999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5536.179999999999,5536.179999999999,0.0,0.0,0.0
181,2017.0,7.0,22.0,0.0,0.0,0.0,0.0,8271.25062,8271.25062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9149.24184,17568.22246,0.0,6817.931820000001,6817.931820000001,0.0,6817.931820000001,17099.49567,0.0,9149.24184,9358.74984,0.0,0.0,0.0,0.0,6879.26454,12303.50574,0.0,15355.961999999998,24714.711839999996,0.0,6879.26454,6879.26454,0.0,0.0,0.0,0.0,6817.931820000001,6817.931820000001,0.0,977.6189999999999,1125.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6545.93454,6545.93454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9875.972,9875.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26886.86,47687.136,0.0,8140.691999999999,8140.691999999999,0.0,8140.691999999999,20417.001999999997,0.0,16446.378,27370.682,0.0,0.0,0.0,0.0,15718.58,29241.824,0.0,16446.378,29722.496,0.0,8213.923999999999,8213.923999999999,0.0,0.0,0.0,0.0,8140.691999999999,8140.691999999999,0.0,26886.86,42605.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7815.923999999999,7815.923999999999,0.0,0.0,0.0
182,2017.0,7.0,23.0,0.0,0.0,0.0,0.0,6696.26637,7034.92965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6696.26637,6696.26637,0.0,11733.54933,11733.54933,0.0,11733.54933,12072.21261,0.0,0.0,0.0,0.0,5196.6147,5196.6147,0.0,0.0,0.0,0.0,5196.6147,5196.6147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7995.422,8399.789999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7995.422,7995.422,0.0,14009.998,14009.998,0.0,14009.998,14414.366,0.0,0.0,0.0,0.0,6204.82,6204.82,0.0,0.0,0.0,0.0,6204.82,6204.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2017.0,7.0,24.0,0.0,0.0,0.0,0.0,9544.57122,17138.55334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.71999999999997,472.71999999999997,0.0,9544.57122,9544.57122,0.0,7377.92622,13984.526820000001,0.0,6805.93194,6805.93194,0.0,0.0,0.0,0.0,3908.2942500000004,3908.2942500000004,0.0,11026.556400000001,11026.556400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7377.92622,7377.92622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7121.26212,7121.26212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17266.72,37165.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17266.72,17266.72,0.0,11396.331999999999,11396.331999999999,0.0,8809.331999999999,16697.692,0.0,8126.364,8126.364,0.0,0.0,0.0,0.0,4666.549999999999,4666.549999999999,0.0,13165.839999999998,13165.839999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8809.331999999999,8809.331999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8502.872,8502.872,0.0,0.0,0.0,0.0,0.0,0.0
184,2017.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7510.92489,19826.4684,0.0,6592.93407,16088.172450000002,0.0,4617.62049,8642.91357,0.0,7526.5914,17330.49336,0.0,3082.30251,3082.30251,0.0,6503.9349600000005,31312.686870000005,0.0,5816.27517,10262.564040000001,0.0,4081.29252,7163.59503,0.0,0.0,0.0,0.0,5469.9453,5469.9453,0.0,7510.92489,7510.92489,0.0,0.0,0.0,0.0,5160.9483900000005,6689.9331,0.0,0.0,0.0,0.0,5574.277590000001,14196.524700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8968.134,23673.04,0.0,7872.0419999999995,19209.47,0.0,5513.494,10319.741999999998,0.0,8986.839999999998,20692.816,0.0,3680.3059999999996,3680.3059999999996,0.0,7765.775999999999,37387.721999999994,0.0,6944.701999999999,12253.624,0.0,4873.111999999999,8553.417999999998,0.0,0.0,0.0,0.0,6531.179999999999,6531.179999999999,0.0,8968.134,8968.134,0.0,0.0,0.0,0.0,6162.2339999999995,7987.859999999999,0.0,0.0,0.0,0.0,6655.753999999999,16950.819999999996,0.0,0.0,0.0
185,2017.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643.2769,11007.55659,0.0,0.0,0.0,0.0,4870.95129,4870.95129,0.0,12561.20772,17432.15901,0.0,0.0,0.0,0.0,15245.514210000001,39340.93992,0.0,528.66138,528.66138,0.0,4214.62452,11733.882660000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5364.27969,5364.27969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643.2769,5643.2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6738.139999999999,13143.153999999999,0.0,0.0,0.0,0.0,5815.973999999999,5815.973999999999,0.0,14998.231999999998,20814.206,0.0,0.0,0.0,0.0,18203.325999999997,46973.552,0.0,631.228,631.228,0.0,5032.312,14010.395999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405.013999999999,6405.013999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6738.139999999999,6738.139999999999,0.0,0.0,0.0
186,2017.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.2939100000003,3942.2939100000003,0.0,6477.93522,10633.893660000002,0.0,0.0,0.0,0.0,6477.93522,10420.22913,0.0,4155.95844,8098.252350000001,0.0,0.0,0.0,0.0,3942.2939100000003,3942.2939100000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7078.92921,7078.92921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4707.146,4707.146,0.0,7734.731999999999,12696.996,0.0,0.0,0.0,0.0,7734.731999999999,12441.877999999999,0.0,4962.263999999999,9669.41,0.0,0.0,0.0,0.0,4707.146,4707.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8452.326,8452.326,0.0,0.0,0.0
187,2017.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9041.24292,9041.24292,0.0,9041.24292,18399.48267,0.0,8172.25161,12995.20338,0.0,0.0,0.0,0.0,5264.2806900000005,14622.52044,0.0,0.0,0.0,0.0,4657.28676,4657.28676,0.0,0.0,0.0,0.0,9041.24292,9041.24292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10795.351999999999,10795.351999999999,0.0,10795.351999999999,21969.201999999997,0.0,9757.766,15516.428,0.0,0.0,0.0,0.0,6285.614,17459.464,0.0,0.0,0.0,0.0,5560.856,5560.856,0.0,0.0,0.0,0.0,10795.351999999999,10795.351999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2017.0,7.0,29.0,0.0,8893.91106,16974.16359,0.0,6340.26993,6340.26993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.252530000001,8080.252530000001,0.0,9698.56968,9698.56968,0.0,9750.038,22229.913200000003,0.0,9750.038,29297.509189999997,0.0,6340.26993,18859.47807,0.0,0.0,0.0,0.0,9750.038,62846.50703000001,0.0,6190.60476,6190.60476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6455.26878,6455.26878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893.91106,8893.91106,0.0,0.0,0.0,0.0,10619.436,20267.354,0.0,7570.357999999999,7570.357999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9647.918,9647.918,0.0,11580.207999999999,11580.207999999999,0.0,7556.427999999999,20081.951999999997,0.0,8794.207999999999,28520.745999999996,0.0,7570.357999999999,22518.442,0.0,0.0,0.0,0.0,11580.207999999999,68578.65,0.0,7391.655999999999,7391.655999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707.668,7707.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10619.436,10619.436,0.0,0.0,0.0
189,2017.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8336.91663,8336.91663,8336.91663,0.0,0.0,0.0,0.0,0.0,0.0,8336.91663,8336.91663,8336.91663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9954.377999999999,9954.377999999999,9954.377999999999,0.0,0.0,0.0,0.0,0.0,0.0,9954.377999999999,9954.377999999999,9954.377999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2017.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10242.23091,10242.23091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.64061,2605.64061,0.0,0.0,0.0,0.0,11734.21599,11734.21599,0.0,2605.64061,2605.64061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11734.21599,11734.21599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11734.21599,11734.21599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12229.346,12229.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.1659999999997,3111.1659999999997,0.0,0.0,0.0,0.0,14010.793999999998,14010.793999999998,0.0,3111.1659999999997,3111.1659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14010.793999999998,14010.793999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14010.793999999998,14010.793999999998,0.0,0.0,0.0
191,2017.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11225.221080000001,11225.221080000001,0.0,0.0,0.0,0.0,0.0,0.0,5653.94346,11225.221080000001,24694.41972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5653.94346,5653.94346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13403.047999999999,13403.047999999999,0.0,0.0,0.0,0.0,0.0,0.0,6750.875999999999,13403.047999999999,29485.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6750.875999999999,6750.875999999999,0.0,0.0,0.0
192,2017.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4144.29189,4144.29189,0.0,0.0,0.0,0.0,6780.93219,6780.93219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4948.334,4948.334,0.0,0.0,0.0,0.0,8096.513999999999,8096.513999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
