retweet_count_sum,col_0_sum,col_1_sum,col_2_sum,col_3_sum,col_4_sum,col_5_sum,col_6_sum,col_7_sum,col_8_sum,col_9_sum,col_10_sum,col_11_sum,col_12_sum,col_13_sum,col_14_sum,col_15_sum,col_16_sum,col_17_sum,col_18_sum,col_19_sum,col_20_sum,col_21_sum,col_22_sum,col_23_sum,col_24_sum,col_25_sum,col_26_sum,col_27_sum,col_28_sum,col_29_sum,col_30_sum,col_31_sum,col_32_sum,col_33_sum,col_34_sum,col_35_sum,col_36_sum,col_37_sum,col_38_sum,col_39_sum,col_40_sum,col_41_sum,col_42_sum,col_43_sum,col_44_sum,col_45_sum,col_46_sum,col_47_sum,col_48_sum,col_49_sum,col_50_sum,col_51_sum,col_52_sum,col_53_sum,col_54_sum,col_55_sum,col_56_sum,col_57_sum,col_58_sum,col_59_sum,col_60_sum,col_61_sum,col_62_sum,col_63_sum,col_64_sum,col_65_sum,col_66_sum,col_67_sum,col_68_sum,col_69_sum,col_70_sum,col_71_sum,col_72_sum,col_73_sum,col_74_sum,col_75_sum,col_76_sum,col_77_sum,col_78_sum,col_79_sum,col_80_sum,col_81_sum,col_82_sum,col_83_sum,col_84_sum,col_85_sum,col_86_sum,col_87_sum,col_88_sum,col_89_sum,col_90_sum,col_91_sum,col_92_sum,col_93_sum,col_94_sum,col_95_sum,col_96_sum,col_97_sum,col_98_sum,col_99_sum,col_100_sum,col_101_sum,col_102_sum,col_103_sum,col_104_sum,col_105_sum,col_106_sum,col_107_sum,col_108_sum,col_109_sum,col_110_sum,col_111_sum,col_112_sum,col_113_sum,col_114_sum,col_115_sum,col_116_sum,col_117_sum,col_118_sum,col_119_sum,col_120_sum,col_121_sum,col_122_sum,col_123_sum,col_124_sum,col_125_sum,col_126_sum,col_127_sum,col_128_sum,col_129_sum,col_130_sum,col_131_sum,col_132_sum,col_133_sum,col_134_sum,col_135_sum,col_136_sum,col_137_sum,col_138_sum,col_139_sum,col_140_sum,col_141_sum,col_142_sum,col_143_sum,col_144_sum,col_145_sum,col_146_sum,col_147_sum,col_148_sum,col_149_sum,col_150_sum,col_151_sum,col_152_sum,col_153_sum,col_154_sum,col_155_sum,col_156_sum,col_157_sum,col_158_sum,col_159_sum,col_160_sum,col_161_sum,col_162_sum,col_163_sum,col_164_sum,col_165_sum,col_166_sum,col_167_sum,col_168_sum,col_169_sum,col_170_sum,col_171_sum,col_172_sum,col_173_sum,col_174_sum,col_175_sum,col_176_sum,col_177_sum,col_178_sum,col_179_sum,col_180_sum,col_181_sum,col_182_sum,col_183_sum,col_184_sum,col_185_sum,col_186_sum,col_187_sum,col_188_sum,col_189_sum,col_190_sum,col_191_sum,col_192_sum,col_193_sum,col_194_sum,col_195_sum,col_196_sum,col_197_sum,col_198_sum,col_199_sum,col_200_sum,col_201_sum,col_202_sum,col_203_sum,col_204_sum,col_205_sum,col_206_sum,col_207_sum,col_208_sum,col_209_sum,col_210_sum,col_211_sum,col_212_sum,col_213_sum,col_214_sum,col_215_sum,col_216_sum,col_217_sum,col_218_sum,col_219_sum,col_220_sum,col_221_sum,col_222_sum,col_223_sum,col_224_sum,col_225_sum,col_226_sum,col_227_sum,col_228_sum,col_229_sum,col_230_sum,col_231_sum,col_232_sum,col_233_sum,col_234_sum,col_235_sum,col_236_sum,col_237_sum,col_238_sum,col_239_sum,col_240_sum,col_241_sum,col_242_sum,col_243_sum,col_244_sum,col_245_sum,col_246_sum,col_247_sum,col_248_sum,col_249_sum,col_250_sum,col_251_sum,col_252_sum,col_253_sum,col_254_sum,col_255_sum,col_256_sum,col_257_sum,col_258_sum,col_259_sum,col_260_sum,col_261_sum,col_262_sum,col_263_sum,col_264_sum,col_265_sum,col_266_sum,col_267_sum,col_268_sum,col_269_sum,col_270_sum,col_271_sum,col_272_sum,col_273_sum,col_274_sum,col_275_sum,col_276_sum,col_277_sum,col_278_sum,col_279_sum,col_280_sum,col_281_sum,col_282_sum,col_283_sum,col_284_sum,col_285_sum,col_286_sum,col_287_sum,col_288_sum,col_289_sum,col_290_sum,col_291_sum,col_292_sum,col_293_sum,col_294_sum,col_295_sum,col_296_sum,col_297_sum,col_298_sum,col_299_sum,Date
362593,2.7320557,3.7369995,4.1543427,10.083298,-3.603363,-6.2975464,1.5958557,-6.0199585,5.3404646,4.5067444,-3.0969696,-7.507271,-2.818344,4.142517,-7.8210754,6.175583,1.6745911,8.554474,0.4872055,-4.4637985,-4.21521,2.8362389,4.272049,0.61979675,1.8851929,2.7476196,-5.274694,2.7197647,3.9870033,-1.5183716,1.8285599,1.7795258,-5.7258987,2.090454,-2.3937225,-2.6891174,1.7125854,-2.030693,2.271309,6.2397804,5.82304,-4.0572586,12.985809,-1.1238136,-0.08442688,-2.9642334,-4.6239777,4.919712,-2.296814,-0.010421753,-0.38306427,1.7732544,1.9302444,-1.0998535,0.7819824,-0.6246395,-6.063671,-2.5177212,0.76708984,-6.768738,-0.8604717,5.2596893,-6.394951,-5.47348,-0.48883057,-2.4826202,-3.1688232,9.229584,-1.7889252,4.498802,1.4636459,4.5548096,5.0399475,-0.20671463,-5.5789795,-8.212346,2.8632812,6.0680237,-0.06300354,5.4156494,0.9778137,-2.2138214,5.9461365,-1.7291718,-1.9945526,-3.9032564,-7.926941,4.8203278,2.6573524,5.0269394,3.196167,-0.38077164,-3.9346008,-9.6676655,-3.0711899,-3.6151505,3.262207,-1.5823479,3.9604988,-1.3566895,-5.668621,-0.75405884,2.7473488,2.5158997,-3.5222511,-4.127327,-2.5023098,-3.008667,3.9274788,-6.170761,0.6698456,1.2271767,-0.07406044,-0.6385727,5.9507446,2.9910278,3.3963623,-1.561676,6.390251,4.0914917,-6.2573853,0.32598877,-3.8204937,1.7721405,1.215725,-0.61504364,-1.410635,-2.7269135,1.2664833,0.7063446,-0.4984436,-7.450966,-2.0267334,-0.69140625,-1.7477722,-2.533142,-2.612152,-0.9254761,-1.2307129,3.6664314,1.1854858,-9.148285,2.1680298,3.0912476,1.7193222,1.3762436,-2.5618057,-7.187954,-0.21322346,-2.614746,8.988243,1.8831635,-5.96817,1.5336456,-2.4370193,-1.7982941,-1.1297607,-5.9051514,-3.570488,-2.725113,-2.7077942,3.5457458,0.028934479,-2.4118042,-0.48431396,-7.2512817,5.2051086,-2.1946526,2.1247559,-0.6852417,-11.136826,0.49491882,0.11743164,-5.8103027,3.268341,-3.2178345,7.358616,-4.9198,-1.50737,-1.6103134,-7.1898346,-5.350342,-1.7400513,-2.2432327,-2.3660583,2.8233833,0.18522644,0.69773865,7.463562,5.8024445,4.7827454,4.021286,2.757141,-0.07715225,-3.1728134,3.7399788,-3.2734985,2.255249,-3.3145142,-7.812683,-3.6365662,3.223648,0.94610596,-3.582306,-1.2163773,-1.5820923,-1.585083,-2.094757,-0.4632721,-2.183754,-3.0621934,4.744617,-2.2680206,2.896122,-7.3666687,2.0297546,4.003746,0.8622284,-9.09586,1.275177,-2.409111,0.5920906,1.4193573,-0.58094406,2.9876785,-3.6560974,5.0310974,6.4553986,1.067749,-0.40457153,2.6782074,-1.1470184,-1.7059393,3.6096802,1.195261,-0.33890915,0.80810547,-2.5240326,4.8821716,-0.8847275,1.9098616,-1.8378143,-3.7774048,-6.2943115,-0.23530579,2.5736923,-0.28864288,3.3813896,1.7395935,-1.885025,0.71990204,3.362793,4.7102814,4.9622345,3.1599426,-5.329422,3.677124,2.6770935,-3.9101562,-3.3694763,0.33276367,-5.3295593,0.4653015,2.9754486,2.5675545,7.816437,-2.1828918,0.34645844,-7.2597694,0.23136139,2.8129807,5.8943977,6.460022,-0.40590286,4.348761,-4.7240143,-5.588337,-8.921837,-5.513855,0.40093994,-1.5529175,-5.9559326,1.8248978,6.205475,-1.1582947,-0.8614807,-8.6074295,1.2169342,5.123287,2.188324,-6.9445496,4.418786,-7.487694,2.4355736,-2.7490015,-0.9121704,-1.2097607,-2.6304016,4.5218506,-1.8373871,2017-01-20
103818,-0.99261475,0.2754593,-0.4067688,4.552765,-0.14947128,-1.220398,0.35650635,-1.3792572,0.30594254,1.0408325,-2.8808975,-4.372986,-2.0421143,0.22459412,0.22454834,3.9991455,1.6714478,3.610077,1.0758362,-2.8818665,1.8022718,1.4171448,3.6256485,-1.298523,0.32565308,2.0580292,-2.071045,0.49505615,1.6223011,-0.8764038,-2.0057373,0.3446045,0.305439,0.045410156,-0.12756348,1.3310089,0.42404175,-0.059028625,1.4367065,2.6724243,1.7783813,-1.4890289,4.1203613,2.1783447,-0.5588379,-0.15151978,0.055603027,-1.6100845,-2.1015625,0.6345215,0.75372314,1.604126,0.17559814,1.4560547,0.3211975,-1.0265541,-1.7804871,-2.8229828,2.2783203,-3.833847,-0.89027405,1.8018188,-4.0309525,-3.0326538,-0.9197998,-0.57037354,-1.3604736,-0.008056641,-0.9251518,3.6860962,1.2739258,2.7010498,1.5725365,-0.43452454,-3.2077637,-3.55188,2.0525818,1.6857147,1.9959106,2.2259521,-0.7934723,-0.091430664,0.21298218,-1.06921,-1.223938,-1.3917847,-4.234253,1.4631348,-0.66584015,1.1450195,0.72013855,0.39143372,-1.2332764,-2.6490173,-1.5423584,-0.67211914,-0.3017578,2.6865234,1.260376,-1.2194824,-2.4069443,0.24407959,1.1920166,1.2758827,-1.3090515,0.3503418,-1.7520142,-0.71266174,1.8059082,-2.927246,-2.187378,-0.8615246,1.0146599,1.2266877,5.416992,-0.5479126,2.1418762,-1.4972382,1.5414085,-0.12978363,-1.7621155,-0.95288086,-1.0991516,3.3118286,1.4291191,-1.3957214,-1.1523438,1.3680115,0.90906906,-0.18792725,-3.9154358,-3.7393646,-0.9098511,0.17974854,-0.19758987,-1.6385498,-1.7875595,0.58703613,0.40722656,1.5028076,3.2026367,-2.0282898,-1.0803833,-2.859352,0.97250366,0.46453857,0.16778183,-2.7131348,1.5448035,-3.28833,5.3292236,1.5454865,-1.7148438,1.7020264,-0.6378021,-3.18396,0.56759644,-2.3396912,-4.698181,-2.2304993,-1.5870209,3.1866302,-0.032104492,1.6867676,1.9685974,-6.567871,2.3237305,-2.4400558,0.40031433,1.5518799,-4.123169,1.1998596,1.8116455,-2.5054474,-0.66726685,-1.1874084,3.3615265,-2.736145,-0.018981934,-1.7586365,-2.9898376,-2.1567383,0.08288193,-1.9642334,0.3494873,0.5870285,-2.585144,-0.025527954,1.5723572,0.44554138,1.098999,3.5056458,1.5765381,-0.93585205,-0.46635437,0.85206604,0.545105,-0.82232666,-3.1655273,-2.2431488,-1.6776428,3.2541504,-0.25906372,-2.3220825,-0.70770264,-0.33511353,-0.93078613,1.815918,-1.661972,0.5394287,-0.106552124,2.4986944,-2.815918,-0.50390625,-2.3200684,-0.013870239,3.3100586,0.6960945,-2.9359741,0.3760376,-1.7463379,-1.1445007,-0.20011902,-0.55023193,-0.020317078,-1.2431641,1.0217743,2.3551636,0.7237854,-1.3287048,0.6444702,-0.9456787,0.34429932,-0.7445679,2.9525814,-1.229126,0.34716797,-0.21935272,2.606903,1.2483978,2.4821167,0.15890503,-0.7040405,-0.925354,-2.1075745,2.089325,1.478447,1.7210846,-1.0336304,-2.6582794,0.77726746,3.534912,0.41296387,1.4345932,3.0522766,-2.8311958,1.0550356,1.6981201,-2.0741653,-3.0647736,0.14313889,-0.99853516,0.46499634,0.16085815,0.97817993,2.2146606,0.38946533,0.19318008,-2.5237885,-2.0444183,-0.42089844,2.4770699,2.6703644,-1.2323761,2.9162292,-2.2533016,-0.49188232,-2.5607605,-2.0265045,0.543396,-1.657898,-0.8536377,-0.37768555,3.5803223,-0.95043945,0.024017334,-2.2214966,0.76034546,1.035883,0.75146484,0.003921509,0.58558655,-2.387352,0.03125,-1.0789948,-3.0602722,-0.76187134,-2.2514634,0.4639511,-1.1691284,2017-01-21
184236,2.4286652,3.5865173,1.2787933,5.386154,-1.1734543,-4.7291565,0.8436508,-5.122864,5.697754,5.517639,-2.9101257,-6.550934,0.19995117,3.7577667,-4.1444855,4.8192444,3.3738403,4.499748,1.4919815,-1.0903931,-0.009861946,4.4483643,3.7901306,-0.5396881,1.8162842,-4.2976074,-2.1618614,1.1557083,2.0567932,-5.0997314,-3.5835571,1.0162354,-3.5413055,2.1649036,3.002983,0.069244385,2.0389748,2.5429726,-2.253357,4.432625,3.5792847,-3.1024055,6.7248535,-0.47906494,-3.482666,-0.8897095,-4.0859528,-1.4527588,-4.76239,1.3422241,-0.48576355,0.7190552,1.2490234,3.4356232,-0.18218994,0.94525146,-6.2317047,-3.1531343,-0.46757126,-5.5599213,-1.0432892,5.178543,-4.2922363,-4.637619,0.67041016,-0.45736694,-3.3069458,3.1972046,-0.099121094,1.4150391,0.21853638,1.5063782,4.7658234,2.472412,-5.9592285,-1.6434631,2.772705,1.4954834,2.2898865,4.1692505,-0.32606506,-0.92803955,0.3894043,3.2860107,-4.969574,-3.226654,-5.680496,1.802185,-0.53028107,-0.78316116,4.2637024,0.77693176,-4.9834595,-3.5466156,-1.3928452,-4.51062,-1.091156,0.23382568,4.7124786,-2.4378815,-1.6808777,-0.12394333,3.461975,1.8440256,0.21382141,0.67803955,-0.55892944,-4.452286,2.675106,-4.820732,-3.5564423,0.15722656,-1.3486023,-0.51820374,5.686653,-2.4528809,1.9555206,-3.4447708,2.9452744,2.2976074,-3.5474815,3.45932,-1.154541,0.9657898,-1.0024414,-0.81708527,1.2867126,-1.338623,0.87757874,2.435913,-0.7096863,-3.6603699,-2.7915955,0.8993225,-0.0016479492,-1.6040802,-1.6824036,2.6195774,-2.4794312,2.3789062,0.74609375,-1.8903046,1.7485428,0.4101181,1.4351196,-0.5330162,0.18487549,-2.0150433,-0.53852844,-1.8843613,5.8828278,1.8040771,-4.055542,3.0111084,0.81640625,-1.7143517,-3.6212654,-6.6152344,-3.7547607,-1.0567627,-4.7707825,5.0757065,1.7467957,3.868164,2.582249,-3.7623596,1.6216431,-2.0746918,2.81781,-0.84820557,-5.2717285,-1.384964,2.0463943,-4.2146606,-0.7349243,-2.1173935,2.6361237,-3.2536926,-1.3371582,-2.610855,-5.564636,-1.1936951,0.9506159,-2.705841,1.6827545,-0.5095215,-0.30356598,0.8055725,1.6107635,2.3781586,1.2418213,1.6708775,2.53125,-1.7658691,-3.1865845,3.4921799,1.1384888,3.6480713,-2.1153564,-2.6489182,-1.5229034,4.8292236,-0.4758911,-2.0112991,2.2600098,-4.135559,-1.2153893,0.72245026,0.6425781,-0.710907,-2.2950516,2.453846,-4.2716904,0.8036804,-5.8533936,-2.2139587,3.7098541,-0.1626358,-2.9593506,-0.5731201,-0.6923218,2.3252869,-0.08241272,1.0067596,3.446041,-4.434082,2.6249084,3.7580414,4.7381287,-2.4483948,-1.0461731,-0.8036804,2.6507645,2.4959564,3.6763916,-0.06800842,0.993454,-3.8069458,7.900879,-0.11808014,3.0690002,-3.1837616,-0.7297821,-2.7256851,-1.8786812,1.3436279,-0.07269287,2.5408707,-1.4705906,-2.2300186,-0.100738525,4.854706,1.1887054,1.9679432,1.5128937,-2.2052383,-1.0962448,3.5095215,-3.2383194,-4.7043815,-2.8796387,-1.5800476,0.8497925,4.878357,2.0131836,9.719849,-0.20141602,0.4411621,-1.007689,-0.85113525,-1.4871216,5.5285034,4.178528,-2.0341873,1.21842,-3.1192474,-3.2460327,-2.7461243,-3.1056519,-0.010673523,-0.6420288,0.75445557,-1.3659592,4.5449486,-0.36691284,-3.0281296,-4.162262,0.72088623,1.0825195,0.92129517,-2.8621216,0.19161987,-5.8167725,-0.4304886,0.16012001,-2.360611,-1.1159058,-3.1440887,0.42877197,-1.6011963,2017-01-22
26750,0.3842926,2.0100098,0.21588135,0.33934784,-0.14715576,-1.1003418,-0.8027344,-0.98506165,0.5147095,1.0238953,-0.101867676,0.22299194,-0.5500488,-0.98322296,-0.59954834,1.2087402,-1.020813,1.1611786,0.9595947,-0.9884033,-0.6194763,0.29837036,-0.7940359,0.47027588,0.3626709,1.0414658,0.13156128,-0.17028809,0.64016724,-0.5522766,0.9078369,-0.43597412,-0.18325806,-0.90130615,0.13598633,-1.045166,0.039916992,-0.06619263,0.22521973,0.56272507,0.6533203,-1.666687,1.8551025,-0.15991211,-1.8068848,-0.5503998,-0.6621704,0.18429565,-0.37963867,1.5886383,-0.2204895,-0.07509613,0.3783722,1.3031311,0.37194824,-0.59921265,-0.47665405,-0.7300415,1.4140625,-1.6817627,-1.5505981,1.4073486,-2.3024902,-0.62231445,0.93096924,-0.70539856,-1.2230835,1.0471802,0.67355347,0.7853012,-1.0635071,0.5786133,1.512974,1.15979,-2.0015259,0.05445242,0.32618713,1.0061188,-0.059936523,0.2750244,-0.25549316,-0.26782227,0.1953125,-0.335083,0.010314941,-1.6802979,-0.6828613,0.7939453,0.42559814,1.5649414,1.5593109,-0.87854004,-0.34225464,-1.625,-0.713501,-0.58825684,0.8232422,-1.2631836,0.37902832,-0.45080566,-0.9058914,-0.9811115,0.3482895,0.010681152,0.20349121,-1.722992,-0.99505615,-0.47216797,0.92788696,-2.0654297,0.84310913,-0.5414429,-0.0871582,-0.54541016,1.3384705,0.18487549,1.399353,-0.69763184,2.3014965,0.39074707,-1.100523,0.2975464,-1.1895752,1.005127,1.0775146,-0.6939697,-0.2520752,-0.28955078,0.33673096,0.15576172,-0.6765137,-1.06427,0.64349365,-0.56651306,-0.30163574,-0.34017944,0.33154297,0.42321777,0.08230591,-0.38484192,0.9381256,-2.2533264,0.734375,-0.20703125,-0.54345703,-0.15893555,0.46939087,-0.52197266,0.06542969,-0.9909363,0.52386475,0.428833,0.18334961,0.6453552,-2.0134277,-1.1587524,-0.8469696,-1.8566437,-0.8955765,-0.1843872,-0.4071045,0.2423706,-0.1355896,-0.5817871,1.0527344,-1.1897125,-0.10479736,-1.2695312,1.5895996,-0.73114014,-1.1761475,-0.26916504,0.6166992,-1.5690308,0.61133575,-0.7953186,1.2653198,-0.61724854,-0.7285156,-1.2119446,-1.7869873,-1.168457,-0.1998291,-0.6340332,0.7155762,0.9770508,0.331604,0.16967773,2.3859863,1.2640076,1.1013184,-0.60931396,0.38049316,-1.0730591,-1.8787537,1.3460999,-0.8340759,0.36309814,-0.07727051,-1.9846191,-0.585083,1.6723328,-0.0836792,-0.725708,-0.3852539,-0.2911682,-0.16333008,-0.006713867,0.20013428,0.20021057,-0.039818764,-0.317688,-0.4333191,0.9790344,-0.1348877,0.060424805,1.055542,0.061462402,-1.3054199,0.678833,-0.38293457,-0.12994385,-0.5623169,0.7758484,0.4940796,-2.5686035,-0.4817505,0.9831543,0.29114532,-1.1462402,-0.3166809,-0.8607178,-0.7383423,0.4000244,0.32836914,-0.8757324,-0.07675171,-0.7444153,0.7232971,-1.2047119,0.84832764,0.64990234,-1.420166,-1.4708557,0.10971069,-0.034118652,-0.067993164,0.022216797,0.008666992,-1.8811035,-0.5612793,1.5549316,0.41937256,-0.095336914,0.23535156,-0.63520813,0.5079422,0.41577148,-0.32917786,-0.14087677,0.51449585,-0.6357651,0.5321045,0.39178467,0.8124275,1.6485596,-1.592041,-0.12426758,-1.4938202,0.15228271,0.37591553,1.2150879,1.5185852,-1.1912155,0.82595825,-1.0994873,-0.40005493,-1.0818634,-0.51205444,0.07878113,-1.0317993,-0.9116516,0.41000366,1.5632019,-0.36346436,-0.27124023,-1.1623602,0.5899658,1.539856,-0.2836914,-0.78159714,-0.15951538,-1.3268738,0.2774048,-0.20892334,-1.4178581,-0.16534424,-0.24743652,1.1154785,-1.3084106,2017-01-23
86707,-1.0020752,3.3997803,0.6711426,2.7657776,-1.4074581,-3.9977684,-0.053569794,-4.064453,2.5319214,4.4297028,-1.3453674,-1.6079102,-2.6870117,-0.7178955,-2.3862915,1.5274963,-0.18395996,3.3265953,0.9057617,-0.7586975,1.6229072,1.6547318,-1.3729248,-0.19236755,1.4808655,1.3288879,-2.8034787,2.4187012,1.7366028,-1.9026871,-0.21710205,-0.8178711,-2.1940613,1.542656,2.7906494,-1.8986206,2.1271362,0.7913952,0.29400635,0.7434877,0.72787476,-2.1816254,3.5084991,1.5389576,-1.8776855,-4.267273,-1.4798279,1.6842651,-3.5046082,2.8242645,0.6017761,0.6764679,1.1700592,0.951355,0.46555996,1.2521515,-2.6732178,-1.3607635,2.8135986,-3.3775635,-2.24823,1.7539062,-6.8263245,-3.410019,-0.599823,-1.0606079,-3.741043,3.4840088,0.89016724,2.8737984,1.3035812,1.3947754,2.748291,-1.1583252,-5.321533,-0.88427734,0.708786,2.0189972,0.41366577,1.5704346,0.33776093,-2.323433,-1.5296745,0.49481583,3.117508,-1.9669342,-3.8394165,2.5151367,0.29444885,2.4361267,2.1531982,-2.7022705,0.5937996,-3.5287476,-1.9619751,-1.8638306,0.7866821,-0.24359131,2.2759094,-2.4572144,-0.5751343,-3.1075134,0.84262085,1.8565445,0.8634186,-0.66731644,-1.1660767,-0.25530243,2.0124512,-1.8872986,0.039855957,-0.98501587,-0.6112671,0.82782745,4.8803253,-0.32513428,3.7955933,-1.9123535,4.3184032,0.25306082,-0.6653366,-0.92297363,-1.347743,0.6693573,0.92813873,-1.8137589,-2.0906372,-2.4289856,2.4030151,2.1955872,-1.7998962,-0.77597046,0.4031372,-0.3898468,0.15396118,-1.2089691,-1.2654343,-0.9150543,-0.49679565,1.9131126,1.3916397,-3.1060905,-0.64982224,-1.0670223,1.0015182,-0.09063721,0.60028076,-1.9555664,-0.60754395,-1.9840546,4.909027,1.2322693,-1.0594864,2.3200073,-1.5348206,0.050094604,-2.7814941,-1.5261536,-1.5601501,-1.9101562,-0.24821472,0.35404205,-0.4988098,-0.1673584,0.3300438,-2.9307003,0.8103943,-2.4610596,-0.6031494,-0.6477661,-5.6230164,-1.1691895,0.8886261,-3.170288,-0.33561325,-3.967682,2.8501587,-2.732727,-1.3872986,-0.5419922,-4.940605,-1.7208252,-1.4624023,-1.0891571,2.1957364,-0.31799316,-0.9976196,0.6028137,1.8320236,4.6033554,1.2049332,0.4794922,0.07147217,-0.3736725,-1.4446716,1.4676304,0.13885498,0.87488985,0.6125488,-4.728528,-0.6011658,2.483429,0.40600586,-1.7794495,-1.2719574,-1.3972168,2.2323608,-1.0192871,0.898468,0.7116852,-1.2787552,-0.0619812,-2.4523163,0.951416,-0.6287961,3.4192505,3.950592,0.8866272,-2.3976479,1.5698547,-1.9954529,-1.0546265,-1.3692932,0.600708,1.7825623,-3.6743774,-1.2637329,3.546814,1.1633301,-1.9525604,0.3618164,-0.030822754,-0.20494461,0.8803711,1.7337456,-1.5159607,0.65093994,-1.1159058,5.3457413,0.82717896,2.2775269,-0.7763672,-2.833084,-1.212677,0.4514923,-0.2719574,0.2243042,2.1010742,1.4936523,-1.9025269,-0.1921997,3.8707275,0.25842285,1.2232399,1.4977417,-1.0747375,0.38735008,-0.18920898,-2.4994965,-0.45074463,0.8313904,-3.1521301,0.15538025,0.42895508,2.1207428,5.154907,-0.51516724,-1.0367432,-3.3812332,-0.78125,-0.5349121,2.117752,1.5682068,-1.7075195,2.971283,-2.2321148,-0.9434204,-2.899353,-2.5823822,1.1505585,-1.8845825,0.039165497,0.4206543,4.185852,-0.60998344,-1.0545053,-3.2572174,1.2408752,1.9874268,-0.5835571,-3.1809616,0.80119705,-2.972618,0.2698059,-0.7469864,-2.6113892,-1.6174479,-0.19329834,-0.70332336,-2.5976562,2017-01-24
240014,-1.7154236,4.2138977,2.6092224,4.4109497,-1.916256,-6.827606,0.6555786,-8.343763,9.420782,6.168701,-3.3226013,-7.022278,-2.9570618,6.3328705,-6.6316185,4.9502106,3.010498,5.4075737,0.26132965,-5.03553,0.84473944,0.65237427,4.6830444,-0.34490967,0.057891846,-0.9828224,-7.7878876,4.004944,3.2620773,-2.64328,-1.3286057,1.221962,0.4289589,-2.2088318,1.8262482,-2.5211267,2.3658295,2.5647278,2.7503204,4.971121,5.160141,-5.011841,11.525543,1.7733135,-2.4896908,-2.6452484,-0.49434662,-0.62109375,-8.705414,4.2601624,0.61668396,2.0872803,1.2707901,2.15477,-1.104497,-0.31859207,-6.0687256,-4.163541,1.9797897,-7.675598,-3.9972534,6.202194,-6.758301,-4.3924484,0.48910522,-1.3468475,-5.106186,5.6928406,-0.86159897,3.117859,3.2600021,4.520813,6.8146057,2.6430511,-9.920715,-2.121634,6.348404,3.2854614,2.4363098,3.3367004,0.9801178,-3.895485,1.3577347,-1.012497,0.5267639,-3.990097,-7.3579865,2.7687073,0.7858887,2.790903,8.278442,2.587738,-5.92939,-5.0295715,-3.9869843,-1.8845367,4.002136,1.2070923,4.4896774,-0.67964935,0.40322876,-6.1112995,4.9393845,1.7004323,-0.39042664,-3.255127,-4.669853,-3.275116,4.5391483,-5.2602406,2.91687,-5.2600403,-2.7599182,-1.4714737,8.703125,-1.7179718,4.3471985,-3.602478,8.135338,3.558815,-6.044922,6.7387238,-4.834152,3.5441132,1.6100273,-4.717697,-2.2934341,-3.6710815,5.751548,3.8898926,-3.6358948,-6.8525085,-3.8589249,-1.1164627,-2.6339843,-1.1366768,-0.2472763,2.1393433,0.09390259,7.179573,2.611473,-4.6645203,0.50453186,-1.4613495,2.1377668,1.1477203,-2.0698242,-6.5068665,-2.0068169,-7.2422104,9.985901,0.727314,-6.6501465,2.692459,-1.5739975,-3.9781952,-2.364563,-3.383522,-5.115135,-2.8401184,-6.8722687,2.4863281,2.372225,0.6313515,3.7495615,-5.571594,5.5540123,-4.369793,3.169876,0.3483429,-8.49173,-0.7015991,0.10361481,-5.8895264,-0.3578949,-3.4354248,5.777649,-5.684111,0.530838,-2.8004513,-6.9622955,-4.6890564,-2.7385788,-2.4232101,3.2370892,-0.41619873,-4.0798035,2.1185513,7.6817703,6.4301224,6.290039,1.6477051,-1.4477196,-1.1489105,-4.054413,2.5644684,1.5361958,-0.55215454,-3.0406494,-5.9417343,-1.5447311,9.232349,2.2861633,-2.4374237,2.3926697,-3.542035,0.8547058,0.49414062,1.7066174,1.288208,0.93172455,3.518036,-6.418648,0.9354706,-8.345535,2.2554932,6.181183,-2.4593925,-8.080658,-1.3717079,-1.7272339,2.3584747,0.35653687,2.4633446,4.779251,-5.0940247,4.4113693,9.166061,1.8609924,-2.8791618,-0.21176147,-3.2671814,3.1962743,2.508953,3.786749,0.41567993,6.045822,-5.8737183,7.6446915,-1.26124,4.865204,-0.49513245,-3.7517548,-4.1463623,-3.4820862,0.71504974,0.32117462,6.7212353,1.3804626,-5.2043915,-1.7111511,7.0695343,4.5842323,1.4167271,7.337616,-4.28574,6.099176,4.1962585,-1.4841003,-6.9196777,0.9636688,-2.8966904,0.55114746,-0.14676666,4.511261,9.335018,-3.023346,2.0125885,-4.7147903,-2.0533905,0.7670288,6.3966255,4.8554688,-0.47194672,2.2569685,-4.045233,-3.2359772,-4.404228,-2.9148712,1.7998123,-3.613594,-1.6598206,-0.57512665,7.028942,0.9836731,-2.468854,-4.542816,-0.29370117,1.8327026,3.9972763,-0.8271065,0.19211578,-8.752129,-0.0604043,1.4394531,-2.9632263,-1.7599754,-5.1952667,-0.21360016,-2.9571457,2017-01-25
