,Date,sentiment
2153,2019-08-17,-0.5
2154,2019-08-17,0.7666666666666666
2155,2019-08-17,-0.5
2156,2019-08-17,-0.75
2157,2019-08-17,0.8
2158,2019-08-16,0.9
2159,2019-08-16,-0.55
2160,2019-08-16,0.0
2161,2019-08-16,0.0
2162,2019-08-16,
2163,2019-08-16,0.7
2164,2019-08-16,-0.6333333333333333
2165,2019-08-16,-0.55
2166,2019-08-16,0.9
2167,2019-08-16,
2168,2019-08-16,
2169,2019-08-16,0.5166666666666667
2170,2019-08-16,-0.5
2171,2019-08-16,0.72
2172,2019-08-16,0.7
2173,2019-08-16,0.9
2174,2019-08-16,-0.7
2175,2019-08-16,-0.9
2176,2019-08-16,0.8
2177,2019-08-16,0.0
2178,2019-08-16,0.0
2179,2019-08-16,0.55
2180,2019-08-16,0.55
2181,2019-08-16,0.8
2182,2019-08-16,
2183,2019-08-15,0.7
2184,2019-08-15,-0.8
2185,2019-08-15,0.55
2186,2019-08-15,-0.72
2187,2019-08-15,0.6
2188,2019-08-15,-0.7
2189,2019-08-15,-0.5
2190,2019-08-15,0.425
2191,2019-08-15,-1.0
2192,2019-08-15,-0.6599999999999999
2193,2019-08-15,0.8
2194,2019-08-15,0.625
2195,2019-08-15,-0.625
2196,2019-08-15,0.7
2197,2019-08-15,0.0
2198,2019-08-15,-0.6
2199,2019-08-15,-0.6333333333333333
2200,2019-08-15,0.6
2201,2019-08-15,-0.7
2202,2019-08-15,0.8
2203,2019-08-15,-0.7
2204,2019-08-15,-0.7
2205,2019-08-15,-0.5
2206,2019-08-15,0.85
2207,2019-08-15,0.0
2208,2019-08-15,-0.9
2209,2019-08-15,0.0
2210,2019-08-15,0.0
2211,2019-08-15,0.7666666666666666
2212,2019-08-15,0.0
2213,2019-08-15,-0.7
2214,2019-08-15,0.4666666666666667
2215,2019-08-15,0.0
2216,2019-08-14,0.5333333333333333
2217,2019-08-14,0.7333333333333334
2218,2019-08-14,0.7
2219,2019-08-14,-1.0
2220,2019-08-14,-0.75
2221,2019-08-14,0.7
2222,2019-08-14,0.7
2223,2019-08-14,-0.5
2224,2019-08-14,-0.45999999999999996
2225,2019-08-14,0.525
2226,2019-08-14,0.8
2227,2019-08-14,-0.75
2228,2019-08-14,-0.4666666666666667
2229,2019-08-14,0.7
2230,2019-08-14,0.55
2231,2019-08-14,0.8
2232,2019-08-14,0.75
2233,2019-08-14,
2234,2019-08-14,0.7
2235,2019-08-14,-0.55
2236,2019-08-14,-0.7
2237,2019-08-14,0.0
2238,2019-08-14,-0.75
2239,2019-08-14,0.8
2240,2019-08-14,-0.5666666666666667
2241,2019-08-13,-0.5
2242,2019-08-13,-0.5
2243,2019-08-13,0.7
2244,2019-08-13,0.0
2245,2019-08-13,0.7
2246,2019-08-13,-0.7
2247,2019-08-13,0.75
2248,2019-08-13,0.0
2249,2019-08-13,0.0
2250,2019-08-13,0.0
2251,2019-08-13,0.7
2252,2019-08-13,-0.7
2253,2019-08-13,0.0
2254,2019-08-13,0.0
2255,2019-08-13,0.0
2256,2019-08-13,0.7
2257,2019-08-13,0.0
2258,2019-08-13,-1.0
2259,2019-08-13,0.7
2260,2019-08-13,-0.5
2261,2019-08-13,-0.7
2262,2019-08-13,0.425
2263,2019-08-13,0.7
2264,2019-08-13,0.0
2265,2019-08-13,0.7
2266,2019-08-13,0.75
2267,2019-08-13,-0.7
2268,2019-08-13,-0.4666666666666667
2269,2019-08-13,0.75
2270,2019-08-13,-0.65
2271,2019-08-13,0.8
2272,2019-08-13,-0.75
2273,2019-08-13,-0.525
2274,2019-08-13,0.75
2275,2019-08-13,0.7
2276,2019-08-13,-0.8
2277,2019-08-13,0.0
2278,2019-08-13,-0.7
2279,2019-08-13,-0.7
2280,2019-08-12,0.0
2281,2019-08-12,0.0
2282,2019-08-12,-0.7
2283,2019-08-12,-0.6666666666666667
2284,2019-08-12,0.8
2285,2019-08-12,0.7666666666666666
2286,2019-08-12,
2287,2019-08-12,-0.8
2288,2019-08-12,-0.7
2289,2019-08-12,-0.5666666666666667
2290,2019-08-12,0.7
2291,2019-08-12,-0.7
2292,2019-08-12,-0.55
2293,2019-08-12,0.7
2294,2019-08-12,-0.5
2295,2019-08-12,0.8
2296,2019-08-12,0.0
2297,2019-08-12,0.8
2298,2019-08-12,-0.6
2299,2019-08-11,0.85
2300,2019-08-11,-0.55
2301,2019-08-11,0.7
2302,2019-08-11,-0.55
2303,2019-08-11,-0.8
2304,2019-08-10,-0.475
2305,2019-08-10,-0.6285714285714286
2306,2019-08-10,-0.7
2307,2019-08-10,0.0
2308,2019-08-10,0.6
2309,2019-08-10,0.36
2310,2019-08-10,
2311,2019-08-10,-0.6857142857142857
2312,2019-08-10,-0.5599999999999999
2313,2019-08-10,0.8
2314,2019-08-10,-0.7666666666666666
2315,2019-08-09,0.7
2316,2019-08-09,-0.6333333333333333
2317,2019-08-09,-0.7
2318,2019-08-09,0.4666666666666667
2319,2019-08-09,0.625
2320,2019-08-09,0.7
2321,2019-08-09,-0.8
2322,2019-08-09,-0.5666666666666667
2323,2019-08-09,0.7
2324,2019-08-08,-0.75
2325,2019-08-08,0.7
2326,2019-08-08,0.5599999999999999
2327,2019-08-08,0.8333333333333334
2328,2019-08-08,-0.7
2329,2019-08-08,0.7
2330,2019-08-08,-0.7333333333333334
2331,2019-08-08,0.0
2332,2019-08-08,-0.5666666666666667
2333,2019-08-08,0.6833333333333333
2334,2019-08-08,-0.8
2335,2019-08-08,0.8
2336,2019-08-08,0.8
2337,2019-08-08,0.9
2338,2019-08-08,-0.7285714285714285
2339,2019-08-08,0.62
2340,2019-08-08,
2341,2019-08-08,
2342,2019-08-07,
2343,2019-08-07,0.7
2344,2019-08-07,0.9
2345,2019-08-07,-0.5666666666666667
2346,2019-08-07,0.5
2347,2019-08-07,-0.8
2348,2019-08-07,0.0
2349,2019-08-07,-0.52
2350,2019-08-07,-0.7
2351,2019-08-07,0.9
2352,2019-08-07,-0.675
2353,2019-08-07,-0.6599999999999999
2354,2019-08-07,-0.725
2355,2019-08-07,0.6
2356,2019-08-07,-0.7875
2357,2019-08-07,0.7666666666666666
2358,2019-08-07,0.7
2359,2019-08-07,0.9
2360,2019-08-07,
2361,2019-08-07,-0.7333333333333334
2362,2019-08-07,-0.8
2363,2019-08-06,-0.775
2364,2019-08-06,-0.65
2365,2019-08-06,0.6333333333333333
2366,2019-08-06,-0.6799999999999999
2367,2019-08-06,0.8
2368,2019-08-06,0.7666666666666666
2369,2019-08-06,0.55
2370,2019-08-06,0.8
2371,2019-08-06,-0.6799999999999999
2372,2019-08-06,-0.65
2373,2019-08-06,0.6333333333333333
2374,2019-08-06,-0.5
2375,2019-08-06,-0.9
2376,2019-08-06,0.425
2377,2019-08-06,-0.7
2378,2019-08-06,0.8
2379,2019-08-06,0.7
2380,2019-08-06,0.8
2381,2019-08-05,-0.4333333333333333
2382,2019-08-05,-0.7833333333333334
2383,2019-08-05,-0.6666666666666667
2384,2019-08-05,-0.5666666666666667
2385,2019-08-05,-0.4333333333333333
2386,2019-08-05,-0.7166666666666666
2387,2019-08-05,0.42000000000000004
2388,2019-08-05,0.7
2389,2019-08-05,-0.6875
2390,2019-08-05,-0.8
2391,2019-08-05,-0.675
2392,2019-08-04,-0.8
2393,2019-08-04,-0.8
2394,2019-08-04,0.7
2395,2019-08-04,0.7
2396,2019-08-04,-0.5666666666666667
2397,2019-08-04,-0.6857142857142857
2398,2019-08-04,0.75
2399,2019-08-04,-0.6857142857142857
2400,2019-08-04,0.75
2401,2019-08-03,-0.675
2402,2019-08-03,-0.7666666666666666
2403,2019-08-03,0.6
2404,2019-08-03,-0.7
2405,2019-08-03,-0.9
2406,2019-08-03,-0.55
2407,2019-08-03,-0.6428571428571429
2408,2019-08-03,-0.5
2409,2019-08-03,-0.9
2410,2019-08-03,-0.7
2411,2019-08-03,0.85
2412,2019-08-03,-0.7
2413,2019-08-03,-0.8
2414,2019-08-03,0.0
2415,2019-08-03,0.9
2416,2019-08-02,0.8
2417,2019-08-02,-0.6833333333333333
2418,2019-08-02,0.8
2419,2019-08-02,-0.5
2420,2019-08-02,0.6833333333333333
2421,2019-08-02,-0.7
2422,2019-08-02,-0.62
2423,2019-08-02,0.7
2424,2019-08-02,-0.85
2425,2019-08-02,0.8
2426,2019-08-02,0.72
2427,2019-08-02,0.85
2428,2019-08-02,0.8
2429,2019-08-01,
2430,2019-08-01,0.9
2431,2019-08-01,0.8
2432,2019-08-01,
2433,2019-08-01,-0.7
2434,2019-08-01,
2435,2019-08-01,-0.8
2436,2019-08-01,
2437,2019-08-01,0.8
2438,2019-08-01,0.8
2439,2019-08-01,0.0
2440,2019-08-01,0.8
2441,2019-08-01,0.8
2442,2019-08-01,0.74
2443,2019-08-01,0.7
2444,2019-08-01,-0.7
2445,2019-07-31,-0.85
2446,2019-07-31,0.8
2447,2019-07-31,0.8
2448,2019-07-31,-0.7333333333333334
2449,2019-07-31,
2450,2019-07-31,0.55
2451,2019-07-31,-0.8
2452,2019-07-31,0.9
2453,2019-07-31,-0.9
2454,2019-07-31,-0.65
2455,2019-07-31,-0.72
2456,2019-07-31,-0.625
2457,2019-07-31,0.9
2458,2019-07-31,-0.5666666666666667
2459,2019-07-31,-0.7
2460,2019-07-31,0.8333333333333334
2461,2019-07-31,0.7
2462,2019-07-31,-0.6
2463,2019-07-31,-0.36
2464,2019-07-30,0.4
2465,2019-07-30,0.0
2466,2019-07-30,
2467,2019-07-30,0.7333333333333334
2468,2019-07-30,0.8
2469,2019-07-30,-0.7666666666666666
2470,2019-07-30,-0.7
2471,2019-07-30,0.8
2472,2019-07-30,0.7666666666666666
2473,2019-07-30,-0.7
2474,2019-07-30,0.7
2475,2019-07-30,0.8
2476,2019-07-30,-0.75
2477,2019-07-30,0.8
2478,2019-07-30,-0.9
2479,2019-07-30,0.0
2480,2019-07-30,0.55
2481,2019-07-30,0.8
2482,2019-07-30,0.7333333333333334
2483,2019-07-30,0.0
2484,2019-07-30,0.9
2485,2019-07-30,-0.7
2486,2019-07-30,0.7333333333333334
2487,2019-07-30,-0.8
2488,2019-07-30,-0.8
2489,2019-07-30,-0.5
2490,2019-07-30,0.525
2491,2019-07-30,-0.74
2492,2019-07-30,-0.55
2493,2019-07-29,0.48
2494,2019-07-29,0.75
2495,2019-07-29,-0.9
2496,2019-07-29,0.0
2497,2019-07-29,-0.625
2498,2019-07-29,0.775
2499,2019-07-29,0.9
2500,2019-07-29,-0.8
2501,2019-07-29,-0.75
2502,2019-07-29,0.0
2503,2019-07-29,-0.7
2504,2019-07-29,-0.5666666666666667
2505,2019-07-29,0.8333333333333334
2506,2019-07-29,-0.8
2507,2019-07-29,-0.65
2508,2019-07-29,0.7333333333333334
2509,2019-07-29,-0.6
2510,2019-07-29,-0.64
2511,2019-07-29,-0.8
2512,2019-07-29,0.0
2513,2019-07-29,0.8
2514,2019-07-29,0.425
2515,2019-07-29,-0.64
2516,2019-07-29,0.0
2517,2019-07-28,0.7
2518,2019-07-28,0.8
2519,2019-07-28,0.65
2520,2019-07-28,-0.5666666666666667
2521,2019-07-28,-0.8333333333333334
2522,2019-07-28,-0.8
2523,2019-07-28,-0.7
2524,2019-07-28,-0.6
2525,2019-07-28,-0.625
2526,2019-07-28,-0.5599999999999999
2527,2019-07-28,-0.8
2528,2019-07-28,
2529,2019-07-28,-0.7
2530,2019-07-28,0.54
2531,2019-07-28,-0.85
2532,2019-07-28,0.6
2533,2019-07-28,-0.54
2534,2019-07-28,0.8
2535,2019-07-28,
2536,2019-07-28,0.8
2537,2019-07-28,0.8
2538,2019-07-28,0.7
2539,2019-07-28,-0.7
2540,2019-07-28,0.7
2541,2019-07-27,-0.5666666666666667
2542,2019-07-27,-0.45
2543,2019-07-27,-0.7166666666666666
2544,2019-07-27,-0.54
2545,2019-07-27,0.75
2546,2019-07-27,-0.8
2547,2019-07-27,-0.7
2548,2019-07-27,-0.725
2549,2019-07-27,-0.775
2550,2019-07-27,-0.6333333333333333
2551,2019-07-27,0.0
2552,2019-07-27,
2553,2019-07-26,0.62
2554,2019-07-26,
2555,2019-07-26,0.0
2556,2019-07-26,-0.5
2557,2019-07-26,-0.6
2558,2019-07-26,0.85
2559,2019-07-26,0.48
2560,2019-07-26,-0.4333333333333333
2561,2019-07-26,
2562,2019-07-26,-0.4333333333333333
2563,2019-07-26,0.55
2564,2019-07-26,-0.6
2565,2019-07-26,0.0
2566,2019-07-26,0.55
2567,2019-07-26,-0.4333333333333333
2568,2019-07-26,-0.5
2569,2019-07-25,0.7666666666666666
2570,2019-07-25,-0.75
2571,2019-07-25,-0.625
2572,2019-07-25,0.7
2573,2019-07-25,-0.525
2574,2019-07-25,0.7
2575,2019-07-25,0.8
2576,2019-07-25,0.7
2577,2019-07-25,0.75
2578,2019-07-25,0.75
2579,2019-07-25,
2580,2019-07-25,0.8
2581,2019-07-25,0.55
2582,2019-07-25,0.0
2583,2019-07-25,-0.55
2584,2019-07-25,-0.4
2585,2019-07-25,0.75
2586,2019-07-25,0.8
2587,2019-07-25,0.0
2588,2019-07-25,0.7
2589,2019-07-25,0.9
2590,2019-07-25,0.8
2591,2019-07-25,0.7
2592,2019-07-25,0.7
2593,2019-07-25,0.8
2594,2019-07-25,0.8
2595,2019-07-24,
2596,2019-07-24,0.0
2597,2019-07-24,0.0
2598,2019-07-24,0.0
2599,2019-07-24,
2600,2019-07-24,0.7
2601,2019-07-24,0.7
2602,2019-07-24,0.6
2603,2019-07-24,0.55
2604,2019-07-24,-0.7
2605,2019-07-24,-0.5
2606,2019-07-24,0.7
2607,2019-07-24,
2608,2019-07-24,
2609,2019-07-24,0.7
2610,2019-07-24,-0.8
2611,2019-07-24,0.0
2612,2019-07-24,-0.5333333333333333
2613,2019-07-24,0.0
2614,2019-07-24,-0.5666666666666667
2615,2019-07-24,-0.7
2616,2019-07-24,-0.7
2617,2019-07-24,-0.4333333333333333
2618,2019-07-24,-0.8
2619,2019-07-24,0.9
2620,2019-07-24,-0.75
2621,2019-07-24,-0.8
2622,2019-07-24,-0.4333333333333333
2623,2019-07-24,0.5
2624,2019-07-24,0.0
2625,2019-07-24,0.75
2626,2019-07-24,-0.7
2627,2019-07-24,-0.5
2628,2019-07-24,0.65
2629,2019-07-23,0.9
2630,2019-07-23,0.8
2631,2019-07-23,0.8
2632,2019-07-23,-0.8
2633,2019-07-23,-0.6666666666666667
2634,2019-07-23,-0.4333333333333333
2635,2019-07-23,-0.48
2636,2019-07-23,0.6666666666666667
2637,2019-07-23,0.7333333333333334
2638,2019-07-23,-0.6
2639,2019-07-23,-0.9
2640,2019-07-23,-0.5
2641,2019-07-23,-0.5
2642,2019-07-23,-0.55
2643,2019-07-23,0.9
2644,2019-07-23,0.85
2645,2019-07-23,-0.6
2646,2019-07-23,
2647,2019-07-23,-0.6
2648,2019-07-23,-0.6
2649,2019-07-22,
2650,2019-07-22,-0.7166666666666666
2651,2019-07-22,-0.6
2652,2019-07-22,0.9
2653,2019-07-22,-0.6125
2654,2019-07-22,0.75
2655,2019-07-22,-0.62
2656,2019-07-22,0.4666666666666667
2657,2019-07-22,-0.7333333333333334
2658,2019-07-22,-0.75
2659,2019-07-22,-0.7333333333333334
2660,2019-07-22,-0.6
2661,2019-07-22,0.0
2662,2019-07-22,-0.8
2663,2019-07-22,0.7
2664,2019-07-22,-0.4333333333333333
2665,2019-07-22,
2666,2019-07-22,0.55
2667,2019-07-22,
2668,2019-07-22,0.45
2669,2019-07-22,-0.7
2670,2019-07-21,0.8
2671,2019-07-21,0.8
2672,2019-07-21,-0.7
2673,2019-07-21,0.9
2674,2019-07-21,-0.9
2675,2019-07-21,0.58
2676,2019-07-21,0.8
2677,2019-07-21,0.0
2678,2019-07-21,0.75
2679,2019-07-21,0.7666666666666666
2680,2019-07-20,
2681,2019-07-20,0.7
2682,2019-07-20,-0.7
2683,2019-07-20,0.0
2684,2019-07-20,0.0
2685,2019-07-20,0.0
2686,2019-07-20,0.0
2687,2019-07-20,0.7666666666666666
2688,2019-07-20,0.7
2689,2019-07-20,0.8
2690,2019-07-20,0.0
2691,2019-07-20,-0.8
2692,2019-07-20,
2693,2019-07-20,0.4666666666666667
2694,2019-07-20,0.7
2695,2019-07-20,
2696,2019-07-20,0.55
2697,2019-07-20,0.8
2698,2019-07-20,0.7
2699,2019-07-20,-0.8
2700,2019-07-20,0.0
2701,2019-07-20,0.8
2702,2019-07-20,0.75
2703,2019-07-20,0.8
2704,2019-07-20,-0.6
2705,2019-07-20,-0.2
2706,2019-07-20,0.0
2707,2019-07-20,0.0
2708,2019-07-20,-0.8
2709,2019-07-20,-0.8
2710,2019-07-20,0.0
2711,2019-07-19,0.725
2712,2019-07-19,-0.7
2713,2019-07-19,0.8
2714,2019-07-19,-0.8
2715,2019-07-19,-0.8333333333333334
2716,2019-07-19,-0.9
2717,2019-07-19,0.0
2718,2019-07-19,-0.7
2719,2019-07-19,-0.8
2720,2019-07-19,
2721,2019-07-19,
2722,2019-07-19,-0.4
2723,2019-07-19,0.6
2724,2019-07-19,0.7333333333333334
2725,2019-07-19,-0.5599999999999999
2726,2019-07-19,-0.7666666666666666
2727,2019-07-19,-0.5
2728,2019-07-19,0.675
2729,2019-07-19,-0.7666666666666666
2730,2019-07-19,-0.5
2731,2019-07-19,0.675
2732,2019-07-19,0.8333333333333334
2733,2019-07-19,
2734,2019-07-19,0.8
2735,2019-07-19,0.9
2736,2019-07-18,0.7625
2737,2019-07-18,0.75
2738,2019-07-18,0.0
2739,2019-07-18,-0.7333333333333334
2740,2019-07-18,0.9
2741,2019-07-18,0.0
2742,2019-07-18,-0.6714285714285715
2743,2019-07-18,-0.7
2744,2019-07-18,0.0
2745,2019-07-18,0.9
2746,2019-07-18,0.6799999999999999
2747,2019-07-18,0.0
2748,2019-07-18,0.7333333333333334
2749,2019-07-18,0.8
2750,2019-07-17,-0.7333333333333334
2751,2019-07-17,0.625
2752,2019-07-17,0.7
2753,2019-07-17,0.7
2754,2019-07-17,
2755,2019-07-17,0.425
2756,2019-07-17,0.7333333333333334
2757,2019-07-17,-0.4666666666666667
2758,2019-07-17,0.0
2759,2019-07-17,-0.8
2760,2019-07-17,-0.5599999999999999
2761,2019-07-17,-0.54
2762,2019-07-17,-0.6
2763,2019-07-17,-0.7
2764,2019-07-16,0.8
2765,2019-07-16,0.7
2766,2019-07-16,0.0
2767,2019-07-16,0.4666666666666667
2768,2019-07-16,-0.74
2769,2019-07-16,
2770,2019-07-16,-0.475
2771,2019-07-16,0.6333333333333333
2772,2019-07-16,0.5599999999999999
2773,2019-07-16,-0.875
2774,2019-07-16,-0.8375
2775,2019-07-16,0.8
2776,2019-07-15,0.9
2777,2019-07-15,-0.5
2778,2019-07-15,-0.6333333333333333
2779,2019-07-15,-0.7333333333333334
2780,2019-07-15,0.6333333333333333
2781,2019-07-15,-0.5
2782,2019-07-15,-0.6
2783,2019-07-15,-0.85
2784,2019-07-15,-0.7
2785,2019-07-15,-0.8
2786,2019-07-15,-0.6
2787,2019-07-15,0.0
2788,2019-07-15,-0.8333333333333334
2789,2019-07-15,0.0
2790,2019-07-15,0.0
2791,2019-07-15,0.6
2792,2019-07-15,-0.95
2793,2019-07-15,-0.6777777777777778
2794,2019-07-14,-0.8
2795,2019-07-14,
2796,2019-07-14,-0.75
2797,2019-07-14,-0.6
2798,2019-07-14,0.75
2799,2019-07-14,0.9
2800,2019-07-14,0.8
2801,2019-07-14,0.8
2802,2019-07-14,0.8
2803,2019-07-14,0.7
2804,2019-07-14,0.8
2805,2019-07-14,0.6333333333333333
2806,2019-07-14,0.8
2807,2019-07-14,0.8
2808,2019-07-14,0.85
2809,2019-07-14,0.75
2810,2019-07-14,0.75
2811,2019-07-14,0.0
2812,2019-07-14,0.85
2813,2019-07-14,-0.8
2814,2019-07-14,0.7
2815,2019-07-14,0.75
2816,2019-07-14,0.775
2817,2019-07-14,0.75
2818,2019-07-14,-0.7
2819,2019-07-14,0.7
2820,2019-07-14,-0.65
2821,2019-07-14,-0.725
2822,2019-07-14,-0.6799999999999999
2823,2019-07-14,0.6
2824,2019-07-14,0.55
2825,2019-07-13,
2826,2019-07-13,-0.45999999999999996
2827,2019-07-13,-0.7666666666666666
2828,2019-07-13,0.0
2829,2019-07-13,-0.75
2830,2019-07-13,-0.675
2831,2019-07-13,0.0
2832,2019-07-13,0.0
2833,2019-07-13,0.0
2834,2019-07-13,0.0
2835,2019-07-13,-0.7
2836,2019-07-13,-0.7
2837,2019-07-13,-0.9
2838,2019-07-13,0.7
2839,2019-07-13,-0.7
2840,2019-07-13,0.0
2841,2019-07-13,-0.8
2842,2019-07-13,0.0
2843,2019-07-13,-0.7
2844,2019-07-13,0.0
2845,2019-07-13,-0.8
2846,2019-07-13,0.65
2847,2019-07-13,-0.8
2848,2019-07-13,-0.7
2849,2019-07-13,0.0
2850,2019-07-13,-0.2
2851,2019-07-13,-0.5666666666666667
2852,2019-07-13,-0.7
2853,2019-07-13,0.8
2854,2019-07-13,0.725
2855,2019-07-13,0.0
2856,2019-07-13,0.7
2857,2019-07-13,-0.9
2858,2019-07-13,0.0
2859,2019-07-13,0.85
2860,2019-07-13,-0.75
2861,2019-07-13,0.85
2862,2019-07-13,0.7
2863,2019-07-13,-0.9
2864,2019-07-13,0.9
2865,2019-07-12,0.0
2866,2019-07-12,0.7
2867,2019-07-12,-0.75
2868,2019-07-12,-0.8
2869,2019-07-12,0.7
2870,2019-07-12,0.85
2871,2019-07-12,-0.7
2872,2019-07-12,0.75
2873,2019-07-12,0.7333333333333334
2874,2019-07-12,0.48
2875,2019-07-12,0.75
2876,2019-07-12,0.7
2877,2019-07-12,-0.55
2878,2019-07-12,0.9
2879,2019-07-12,
2880,2019-07-12,0.7
2881,2019-07-12,0.8
2882,2019-07-12,0.7
2883,2019-07-12,0.85
2884,2019-07-12,0.0
2885,2019-07-12,0.0
2886,2019-07-12,0.7
2887,2019-07-12,-0.7
2888,2019-07-12,0.7
2889,2019-07-12,0.75
2890,2019-07-12,0.7
2891,2019-07-12,0.0
2892,2019-07-12,0.8
2893,2019-07-12,-0.7
2894,2019-07-12,-0.7333333333333334
2895,2019-07-12,0.0
2896,2019-07-12,-0.7
2897,2019-07-12,0.0
2898,2019-07-12,-0.7
2899,2019-07-12,0.7
2900,2019-07-12,-0.8
2901,2019-07-12,0.8
2902,2019-07-12,0.7
2903,2019-07-12,0.0
2904,2019-07-12,0.7
2905,2019-07-12,0.7
2906,2019-07-12,-0.7
2907,2019-07-12,0.8
2908,2019-07-12,0.0
2909,2019-07-12,-0.8
2910,2019-07-12,0.55
2911,2019-07-12,0.75
2912,2019-07-12,0.7
2913,2019-07-12,0.7
2914,2019-07-12,0.0
2915,2019-07-12,-0.5
2916,2019-07-12,0.2
2917,2019-07-12,0.7
2918,2019-07-12,-0.6
2919,2019-07-11,0.0
2920,2019-07-11,0.9
2921,2019-07-11,-0.7
2922,2019-07-11,-0.5714285714285714
2923,2019-07-11,-0.725
2924,2019-07-11,-0.7
2925,2019-07-11,0.8
2926,2019-07-11,0.7
2927,2019-07-11,0.55
2928,2019-07-11,0.7666666666666666
2929,2019-07-11,0.9
2930,2019-07-11,0.0
2931,2019-07-11,-0.54
2932,2019-07-11,-0.9
2933,2019-07-11,-0.55
2934,2019-07-11,0.6
2935,2019-07-11,0.55
2936,2019-07-11,0.8
2937,2019-07-11,-0.7
2938,2019-07-11,
2939,2019-07-11,0.5285714285714286
2940,2019-07-11,-0.7
2941,2019-07-11,-0.7
2942,2019-07-11,-0.5714285714285714
2943,2019-07-11,-0.725
2944,2019-07-11,0.75
2945,2019-07-11,-0.8
2946,2019-07-11,0.8
2947,2019-07-11,0.8
2948,2019-07-11,0.7666666666666666
2949,2019-07-11,0.75
2950,2019-07-11,0.6166666666666667
2951,2019-07-10,0.75
2952,2019-07-10,0.8
2953,2019-07-10,-0.6333333333333333
2954,2019-07-10,-0.6
2955,2019-07-10,0.9
2956,2019-07-10,0.0
2957,2019-07-10,-0.6666666666666667
2958,2019-07-10,0.7
2959,2019-07-10,0.0
2960,2019-07-10,0.0
2961,2019-07-10,0.55
2962,2019-07-10,0.0
2963,2019-07-10,-0.7
2964,2019-07-10,0.0
2965,2019-07-10,
2966,2019-07-10,
2967,2019-07-10,0.0
2968,2019-07-10,-0.74
2969,2019-07-10,0.75
2970,2019-07-10,-0.58
2971,2019-07-10,0.9
2972,2019-07-10,0.8
2973,2019-07-09,0.8
2974,2019-07-09,0.9
2975,2019-07-09,0.0
2976,2019-07-09,-0.62
2977,2019-07-09,0.8
2978,2019-07-09,0.7
2979,2019-07-09,0.6
2980,2019-07-09,0.75
2981,2019-07-09,-0.675
2982,2019-07-09,0.6
2983,2019-07-09,0.35
2984,2019-07-09,-0.64
2985,2019-07-09,0.7
2986,2019-07-09,-0.55
2987,2019-07-08,-0.5
2988,2019-07-08,-0.75
2989,2019-07-08,0.8
2990,2019-07-08,-0.45999999999999996
2991,2019-07-08,0.8
2992,2019-07-08,0.0
2993,2019-07-08,-0.7
2994,2019-07-08,0.0
2995,2019-07-08,-0.7
2996,2019-07-08,0.7
2997,2019-07-08,0.8
2998,2019-07-08,-0.75
2999,2019-07-08,-0.6333333333333333
3000,2019-07-07,-0.9
3001,2019-07-07,-0.7
3002,2019-07-07,-0.6666666666666667
3003,2019-07-07,-0.8
3004,2019-07-07,-0.7
3005,2019-07-07,-0.6
3006,2019-07-07,0.7
3007,2019-07-07,-0.625
3008,2019-07-07,0.8
3009,2019-07-07,0.7
3010,2019-07-07,0.0
3011,2019-07-07,0.0
3012,2019-07-07,0.7
3013,2019-07-07,-0.7666666666666666
3014,2019-07-06,-0.7
3015,2019-07-06,-0.7
3016,2019-07-06,0.0
3017,2019-07-06,-0.7
3018,2019-07-06,-0.5
3019,2019-07-06,0.7
3020,2019-07-06,0.85
3021,2019-07-06,0.85
3022,2019-07-06,0.7
3023,2019-07-06,0.0
3024,2019-07-06,0.0
3025,2019-07-06,-0.7
3026,2019-07-06,0.7
3027,2019-07-06,0.0
3028,2019-07-06,-0.4666666666666667
3029,2019-07-06,0.55
3030,2019-07-06,-0.75
3031,2019-07-06,0.6285714285714286
3032,2019-07-06,0.0
3033,2019-07-05,0.8
3034,2019-07-05,0.0
3035,2019-07-05,0.7
3036,2019-07-05,0.7
3037,2019-07-05,0.0
3038,2019-07-05,0.9
3039,2019-07-05,0.8333333333333334
3040,2019-07-05,0.0
3041,2019-07-05,0.0
3042,2019-07-05,0.0
3043,2019-07-05,0.75
3044,2019-07-05,0.0
3045,2019-07-05,0.9
3046,2019-07-05,0.8
3047,2019-07-05,0.8
3048,2019-07-05,-0.6333333333333333
3049,2019-07-05,0.55
3050,2019-07-05,0.0
3051,2019-07-05,0.0
3052,2019-07-05,0.7
3053,2019-07-05,0.0
3054,2019-07-05,
3055,2019-07-05,0.7
3056,2019-07-05,0.0
3057,2019-07-05,0.9
3058,2019-07-05,0.0
3059,2019-07-05,-0.7
3060,2019-07-05,-0.8
3061,2019-07-05,-0.7
3062,2019-07-05,0.7
3063,2019-07-05,-0.475
3064,2019-07-05,0.8
3065,2019-07-05,-0.5
3066,2019-07-05,-0.5
3067,2019-07-05,0.7666666666666666
3068,2019-07-05,0.0
3069,2019-07-05,0.9
3070,2019-07-05,0.0
3071,2019-07-04,0.7
3072,2019-07-04,0.7
3073,2019-07-04,0.7666666666666666
3074,2019-07-04,0.55
3075,2019-07-04,-0.9
3076,2019-07-04,-0.8
3077,2019-07-04,0.7
3078,2019-07-04,-0.7
3079,2019-07-04,0.7
3080,2019-07-04,-0.7
3081,2019-07-04,0.8
3082,2019-07-04,0.7
3083,2019-07-04,0.9
3084,2019-07-03,-0.5
3085,2019-07-03,0.8
