Date,Unnamed: 0_sum,keyword_word2vec_democrats_sum,keyword_word2vec_libs_sum,keyword_word2vec_state_sum,keyword_word2vec_obamacare_sum,keyword_word2vec_economy_sum,keyword_word2vec_alabama_sum,keyword_word2vec_tennessee_sum,keyword_word2vec_Melania_sum,keyword_word2vec_utah_sum,keyword_word2vec_left_sum,keyword_word2vec_socialism_sum,keyword_word2vec_mississippi_sum,keyword_word2vec_carolina_sum,keyword_word2vec_maga_sum,keyword_word2vec_barack_sum,keyword_word2vec_companies_sum,keyword_word2vec_make_sum,keyword_word2vec_jobs_sum,keyword_word2vec_whitehouse_sum,keyword_word2vec_xi_sum,keyword_word2vec_taiwan_sum,keyword_word2vec_mexican_sum,keyword_word2vec_syria_sum,keyword_word2vec_fema_sum,keyword_word2vec_wall_sum,keyword_word2vec_donald_sum,keyword_word2vec_california_sum,keyword_word2vec_country_sum,keyword_word2vec_Zelensky_sum,keyword_word2vec_korean_sum,keyword_word2vec_canada_sum,keyword_word2vec_Jinping_sum,keyword_word2vec_montana_sum,keyword_word2vec_watergate_sum,keyword_word2vec_media_sum,keyword_word2vec_fake_sum,keyword_word2vec_fox_sum,keyword_word2vec_liberals_sum,keyword_word2vec_ukraine_sum,keyword_word2vec_ayatollah_sum,keyword_word2vec_kamala_sum,keyword_word2vec_rnc_sum,keyword_word2vec_twitter_sum,keyword_word2vec_united_sum,keyword_word2vec_money_sum,keyword_word2vec_russian_sum,keyword_word2vec_nancy_sum,keyword_word2vec_leftist_sum,keyword_word2vec_MUELLER_sum,keyword_word2vec_chinese_sum,keyword_word2vec_delaware_sum,keyword_word2vec_SIBERIA_sum,keyword_word2vec_DACA_sum,keyword_word2vec_toronto_sum,keyword_word2vec_arkansas_sum,keyword_word2vec_kim_sum,keyword_word2vec_dollars_sum,keyword_word2vec_turkey_sum,keyword_word2vec_SCHUMER_sum,keyword_word2vec_senate_sum,keyword_word2vec_SCHIFF_sum,keyword_word2vec_tax_sum,keyword_word2vec_republicans_sum,keyword_word2vec_whistleblower_sum,keyword_word2vec_bill_sum,keyword_word2vec_russia_sum,keyword_word2vec_Obrador_sum,keyword_word2vec_michigan_sum,keyword_word2vec_democratic_sum,keyword_word2vec_immigrants_sum,keyword_word2vec_right_sum,keyword_word2vec_transcript_sum,keyword_word2vec_again_sum,keyword_word2vec_afghanistan_sum,keyword_word2vec_nevada_sum,keyword_word2vec_economic_sum,keyword_word2vec_georgia_sum,keyword_word2vec_saudi_sum,keyword_word2vec_pence_sum,keyword_word2vec_usa_sum,keyword_word2vec_ohio_sum,keyword_word2vec_taxation_sum,keyword_word2vec_sanders_sum,keyword_word2vec_O'ROURKE_sum,keyword_word2vec_beijing_sum,keyword_word2vec_dakota_sum,keyword_word2vec_bernie_sum,keyword_word2vec_trump_sum,keyword_word2vec_states_sum,keyword_word2vec_harris_sum,keyword_word2vec_hillary_sum,keyword_word2vec_pennsylvania_sum,keyword_word2vec_virginia_sum,keyword_word2vec_mcconnell_sum,keyword_word2vec_congress_sum,keyword_word2vec_maine_sum,keyword_word2vec_hampshire_sum,keyword_word2vec_mexico_sum,keyword_word2vec_PYONGYANG_sum,keyword_word2vec_republican_sum,keyword_word2vec_foxnews_sum,keyword_word2vec_nebraska_sum,keyword_word2vec_pete_sum,keyword_word2vec_DOJ_sum,keyword_word2vec_ZUCKERBERG_sum,keyword_word2vec_pelosi_sum,keyword_word2vec_VLADIMIR_sum,keyword_word2vec_ASSAD_sum,keyword_word2vec_Democratics_sum,keyword_word2vec_vp_sum,keyword_word2vec_soviet_sum,keyword_word2vec_don_sum,keyword_word2vec_clinton_sum,keyword_word2vec_U.S._sum,keyword_word2vec_impeachment_sum,keyword_word2vec_Kurd_sum,keyword_word2vec_york_sum,keyword_word2vec_obama_sum,keyword_word2vec_democrat_sum,keyword_word2vec_isis_sum,keyword_word2vec_impeach_sum,keyword_word2vec_growth_sum,keyword_word2vec_facebook_sum,keyword_word2vec_washington_sum,keyword_word2vec_iran_sum,keyword_word2vec_vermont_sum,keyword_word2vec_gop_sum,keyword_word2vec_cnn_sum,keyword_word2vec_KLOBUCHAR_sum,keyword_word2vec_china_sum,keyword_word2vec_border_sum,keyword_word2vec_montreal_sum,keyword_word2vec_news_sum,keyword_word2vec_hurricane_sum,keyword_word2vec_dems_sum,keyword_word2vec_oklahoma_sum,keyword_word2vec_COMEY_sum,keyword_word2vec_korea_sum,keyword_word2vec_idaho_sum,keyword_word2vec_lebanon_sum,keyword_word2vec_FLOTUS_sum,keyword_word2vec_biden_sum,keyword_word2vec_texas_sum,keyword_word2vec_Beto_sum,keyword_word2vec_RODMAN_sum,keyword_word2vec_iraq_sum,keyword_word2vec_disaster_sum,keyword_word2vec_seoul_sum,keyword_word2vec_dnc_sum,keyword_word2vec_taxes_sum,keyword_word2vec_president_sum,keyword_word2vec_socialist_sum,keyword_word2vec_arabia_sum,keyword_word2vec_TRUDEAU_sum,keyword_word2vec_oregon_sum,keyword_word2vec_illinois_sum,keyword_word2vec_putin_sum,keyword_word2vec_great_sum,keyword_word2vec_yemen_sum,keyword_word2vec_louisiana_sum,keyword_word2vec_crooked_sum,keyword_word2vec_quebec_sum,keyword_word2vec_ottawa_sum,keyword_word2vec_DORSEY_sum,keyword_word2vec_shanghai_sum,keyword_word2vec_israel_sum,keyword_word2vec_kurds_sum,keyword_word2vec_america_sum,keyword_word2vec_liberal_sum,keyword_word2vec_florida_sum,keyword_word2vec_palestine_sum,keyword_word2vec_fbi_sum,keyword_word2vec_arizona_sum,keyword_word2vec_warren_sum,keyword_word2vec_Ivanka_sum,keyword_word2vec_indiana_sum,keyword_word2vec_abu_sum,keyword_word2vec_iowa_sum,keyword_word2vec_moscow_sum,keyword_word2vec_potus_sum
2019-05-08,156313,8,14,1,7,3,11,11,0,11,1,0,9,6,3,5,3,1,2,6,0,0,4,2,1,1,5,10,1,0,5,4,0,10,0,0,2,1,6,4,0,0,6,14,2,3,7,8,0,18,7,13,3,0,4,8,10,7,0,4,1,1,3,8,0,1,8,0,11,5,0,0,0,4,4,12,3,12,11,0,21,8,3,0,18,1,2,16,3,3,6,22,7,10,7,1,3,2,11,0,6,6,11,18,0,0,11,1,1,4,1,1,0,7,1,1,0,3,18,7,0,1,0,14,16,6,7,11,6,1,3,1,2,3,2,10,11,1,2,7,2,0,9,10,0,18,1,2,0,1,3,4,5,0,1,9,10,1,14,0,7,0,0,0,29,0,4,0,20,4,11,0,1,8,1,0,8,0,8,2,8
2019-05-09,24549,1,2,0,1,0,5,5,0,5,0,0,4,5,1,4,0,1,0,2,0,0,3,1,0,0,0,5,1,0,3,3,0,5,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,3,3,5,1,0,2,5,1,0,0,0,1,1,0,1,0,1,3,0,5,1,0,0,0,1,3,4,0,5,4,0,5,5,0,0,3,0,0,4,0,1,0,5,2,5,0,0,0,0,4,0,1,1,5,3,0,0,2,0,0,0,0,0,0,4,0,0,0,3,5,1,0,0,0,0,5,3,3,5,2,0,0,1,1,1,0,5,5,0,3,2,3,0,2,5,0,3,3,1,0,0,0,0,1,0,0,5,4,0,4,1,5,0,0,0,4,0,3,0,5,1,5,0,0,4,0,0,5,0,4,0,1
2019-05-10,166788,6,12,0,8,1,4,7,0,8,3,0,1,2,0,8,0,2,0,4,1,0,0,1,0,0,5,3,9,0,1,1,0,2,0,0,0,0,5,1,0,0,5,10,6,9,2,8,0,22,1,2,1,0,2,2,4,9,0,3,0,2,0,6,0,3,1,0,4,4,0,0,0,5,5,2,0,3,2,1,6,2,0,0,22,0,0,12,1,15,4,14,1,2,4,0,1,0,2,0,6,9,7,11,0,0,9,0,2,3,2,0,0,4,6,0,0,1,9,4,0,0,0,10,8,2,3,9,4,1,17,0,2,0,0,12,2,2,1,1,0,0,5,2,0,21,1,1,0,0,0,5,4,0,1,2,1,1,18,0,2,0,0,0,33,0,2,0,9,3,3,0,1,1,0,0,2,0,2,1,9
2019-05-11,284852,14,16,3,12,2,13,16,0,13,2,2,7,1,1,16,0,4,4,14,0,0,4,5,0,0,12,10,0,0,4,10,0,8,0,2,1,0,6,7,0,0,18,65,1,2,7,11,1,32,9,15,16,0,6,9,21,4,0,14,11,14,1,11,0,3,9,0,12,8,0,2,0,6,7,13,2,12,12,0,26,7,1,0,31,2,0,31,9,1,10,36,2,9,16,1,1,2,10,0,7,14,13,32,1,0,21,9,20,3,2,1,2,17,2,0,0,1,29,13,0,0,0,65,21,10,7,19,10,12,10,4,5,1,0,19,9,13,5,2,4,0,18,8,0,30,5,1,0,5,1,9,9,0,13,7,6,3,5,0,2,0,0,0,45,0,10,0,29,5,12,1,3,5,0,0,8,1,7,4,17
2019-05-12,106968,9,12,1,8,3,7,8,0,8,1,0,4,1,1,7,1,3,5,7,0,0,6,2,0,0,3,7,3,0,6,6,0,3,0,2,1,0,9,4,0,0,7,12,1,3,8,2,0,17,9,8,6,0,2,4,6,3,0,7,1,7,1,9,0,0,9,0,8,9,1,2,0,3,7,9,4,8,10,0,14,3,1,0,17,2,0,11,2,3,1,19,0,6,6,0,0,1,8,0,9,6,8,9,0,0,7,6,7,6,1,1,0,6,1,0,0,0,16,7,0,0,0,12,11,10,2,13,3,7,4,1,2,1,0,13,8,6,4,0,3,0,7,6,0,17,3,1,0,1,1,4,6,0,6,4,6,1,10,0,1,0,0,0,21,0,6,0,15,6,8,0,1,3,0,0,3,0,3,2,7
2019-05-13,114057,4,8,0,8,3,10,14,0,13,5,0,6,3,0,7,4,5,5,4,1,0,5,2,0,0,4,8,4,0,5,4,0,4,0,0,0,0,1,7,0,0,4,3,0,1,7,7,0,16,8,9,3,0,6,7,11,6,0,2,0,3,1,2,0,0,9,0,9,3,0,1,0,5,8,10,3,8,10,0,20,7,0,1,16,4,0,16,7,3,3,22,1,7,3,1,0,1,9,0,3,7,12,18,1,0,8,2,3,1,2,1,0,5,5,0,0,2,22,4,0,0,0,3,15,9,4,8,4,1,9,0,5,0,0,11,8,1,6,2,5,0,4,7,0,16,5,0,0,1,1,14,3,0,1,8,6,0,19,1,3,1,0,0,25,0,7,1,21,3,9,1,3,6,0,0,7,0,4,1,7
2019-05-14,62568,0,5,3,4,1,10,9,0,10,2,0,8,4,0,6,3,9,2,1,1,0,6,2,0,0,0,9,5,0,3,6,0,4,0,0,0,0,0,6,0,0,1,0,3,4,6,4,0,14,7,8,0,0,4,8,3,4,0,0,2,0,0,0,0,0,8,0,8,0,0,1,0,4,6,8,1,8,7,0,12,8,0,0,14,4,0,7,0,5,2,10,2,8,0,0,0,0,10,0,0,4,9,7,0,0,7,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,10,8,2,3,1,0,9,0,4,0,0,7,9,0,7,3,8,0,1,8,0,14,3,0,1,0,0,1,0,0,0,8,8,0,10,1,5,0,0,0,16,0,7,1,12,0,8,1,0,8,0,0,8,0,4,0,4
2019-05-15,31188,0,3,0,1,0,2,2,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,5,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,3,0,2,4,0,4,1,0,0,5,0,0,2,0,0,0,4,0,2,0,0,0,0,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,2,4,4,0,2,1,0,0,0,0,1,0,2,2,0,1,1,1,0,1,2,0,5,2,0,0,0,0,0,0,0,0,1,2,1,3,1,1,0,0,0,7,0,1,1,4,0,3,1,0,0,0,0,1,0,1,0,0
2019-05-16,38895,2,4,1,4,0,5,5,0,5,0,0,4,3,1,5,0,2,0,5,0,0,2,0,0,0,0,3,1,0,2,2,0,3,0,0,1,0,1,0,0,0,4,6,0,0,2,0,0,6,3,5,0,0,3,4,1,0,0,0,0,0,1,2,0,1,3,0,6,1,2,0,0,1,2,4,0,5,3,0,5,3,1,0,6,0,1,5,1,0,0,7,0,5,1,0,1,0,5,0,1,3,5,3,0,0,5,0,0,0,0,0,0,6,2,0,0,3,7,2,0,0,0,6,7,3,2,6,4,0,0,0,1,1,0,6,5,0,2,2,2,0,5,4,0,6,3,0,0,0,1,1,1,0,0,4,4,0,1,0,5,0,0,0,7,0,2,0,6,0,6,0,0,2,0,0,5,0,4,1,4
2019-05-17,58155,3,5,0,2,0,2,3,0,2,1,0,1,1,0,2,0,5,0,2,0,0,2,3,0,0,3,2,3,0,2,2,0,2,0,1,2,1,2,2,0,0,1,0,1,0,2,3,0,9,2,3,0,0,0,1,2,0,0,4,0,3,0,3,0,0,5,0,3,2,1,0,0,1,5,3,0,2,4,0,6,1,0,0,9,0,0,6,2,1,2,11,0,2,2,1,0,1,2,0,2,2,3,5,0,0,4,0,3,2,0,0,0,2,0,0,0,0,7,3,0,0,0,0,5,5,1,5,2,1,0,2,0,2,0,4,2,3,3,0,3,0,4,2,0,8,4,0,0,1,0,2,2,0,3,2,2,2,6,2,1,1,0,0,10,0,4,2,6,2,2,2,1,1,0,0,1,0,2,0,2
2019-05-18,54075,4,7,0,4,0,3,5,0,3,0,0,1,1,0,4,0,1,0,4,0,0,3,2,0,0,4,3,4,0,3,3,0,3,0,0,0,0,2,0,0,0,3,9,1,0,3,3,0,6,3,5,1,0,0,1,2,0,0,3,0,3,0,4,0,0,5,0,5,2,1,0,0,1,5,5,0,3,3,0,5,1,0,0,6,0,0,7,1,1,0,8,0,3,4,1,0,2,3,0,1,3,5,6,0,0,5,1,3,1,0,0,1,4,0,0,0,0,7,4,0,0,0,9,6,5,2,6,3,2,0,0,0,0,0,5,3,3,1,0,1,0,4,3,0,5,3,0,0,2,0,1,1,0,3,3,3,0,3,0,1,1,0,0,8,0,3,0,6,1,3,0,1,1,0,0,1,0,3,0,4
2019-05-19,69237,2,7,1,7,2,9,11,0,9,1,0,4,1,0,4,0,0,2,7,0,0,3,1,0,0,7,4,4,0,0,6,0,3,0,1,3,1,2,4,0,0,3,1,2,0,2,7,0,12,6,6,1,0,8,7,7,0,0,6,0,1,1,2,0,1,3,0,11,4,1,4,0,3,3,4,2,9,5,0,11,6,1,0,12,2,0,10,1,1,6,12,1,9,7,0,0,0,4,0,2,7,9,10,0,0,8,1,1,1,0,0,0,7,1,0,0,2,12,2,0,0,0,1,12,4,6,7,5,1,0,1,9,2,0,4,10,1,3,2,4,0,8,6,0,12,1,1,0,0,1,1,3,0,1,7,4,1,9,1,2,0,0,0,14,0,4,1,12,1,6,1,0,4,0,0,9,0,1,0,7
2019-05-20,72732,4,6,1,7,2,10,9,0,11,1,1,5,1,3,6,4,3,1,4,0,0,2,7,0,0,4,3,0,0,4,3,0,1,0,4,6,0,2,7,0,0,4,2,2,4,5,8,0,13,6,7,3,0,3,5,7,4,0,4,0,3,0,3,0,0,7,0,10,3,0,1,0,5,8,8,3,8,8,0,13,4,0,1,13,0,0,11,1,2,3,13,3,5,4,1,0,1,6,0,2,6,7,11,0,0,9,1,2,1,0,0,0,5,0,0,0,2,14,3,0,0,0,2,12,7,3,4,5,3,1,0,3,4,0,8,6,2,6,1,4,0,4,3,0,13,5,0,0,1,0,3,2,0,2,5,5,6,6,4,1,2,1,1,16,0,8,3,14,1,8,3,1,1,0,0,5,0,5,5,6
2019-05-21,60968,4,4,1,2,1,12,12,0,12,1,0,12,2,2,5,1,1,3,2,0,0,4,0,0,0,7,5,1,0,2,6,0,5,0,0,0,0,3,2,0,0,4,2,0,0,2,7,0,9,4,11,2,0,4,12,7,1,0,2,1,2,1,4,0,1,2,0,12,3,1,1,0,1,2,11,0,12,4,0,8,11,0,0,9,0,0,12,1,1,7,13,7,12,4,1,0,0,7,0,3,5,5,11,0,0,7,2,2,2,1,0,1,6,1,0,0,2,10,4,0,0,0,2,7,2,7,7,3,2,0,1,5,0,0,6,12,2,2,4,4,0,6,6,0,9,2,0,0,0,1,2,3,0,2,12,11,0,8,0,5,0,0,0,11,0,4,0,9,2,11,0,0,5,0,0,11,0,9,0,2
2019-05-22,128702,12,17,1,4,2,11,13,0,12,0,0,7,2,1,3,0,0,2,3,0,0,6,5,0,3,11,8,7,0,7,8,0,6,0,0,0,1,10,7,0,0,4,12,1,1,7,11,1,22,10,10,11,0,8,7,9,4,1,12,0,12,0,11,0,0,8,0,10,11,0,5,0,5,7,11,2,12,10,0,20,6,0,0,22,1,0,15,5,1,10,24,1,9,3,3,0,0,11,0,12,4,9,14,0,0,9,10,14,8,0,0,0,6,0,2,0,1,16,11,0,2,0,12,13,10,3,13,4,12,0,1,4,1,0,14,13,12,5,2,5,0,7,9,0,22,2,0,1,0,0,3,11,0,11,6,8,2,8,0,4,0,1,1,27,0,7,0,18,10,11,0,0,4,0,0,5,0,4,2,3
2019-05-23,52647,5,7,1,3,0,2,5,0,5,0,0,2,2,0,3,0,1,0,2,0,0,0,1,0,0,2,3,0,0,0,2,0,2,0,2,2,0,5,2,0,0,2,1,0,0,3,3,0,11,1,2,4,0,1,4,4,0,0,4,0,5,0,5,0,0,2,0,4,5,0,0,0,3,1,5,0,4,3,0,6,2,0,0,11,0,1,5,1,0,1,9,2,2,2,2,1,0,4,0,5,3,5,5,0,0,3,4,5,5,0,0,0,2,1,0,0,0,5,5,0,0,0,1,7,2,2,8,0,4,0,1,0,2,2,7,3,4,2,2,0,0,2,2,0,11,0,0,0,0,0,1,5,0,3,2,3,1,4,1,2,1,0,0,12,0,2,1,7,5,4,0,0,2,0,0,2,0,4,1,3
2019-05-24,100977,5,9,1,8,1,5,7,0,6,1,0,2,0,0,7,0,1,1,8,0,0,1,2,0,0,7,4,2,0,3,3,0,4,0,1,1,1,5,3,0,0,8,8,3,0,2,8,1,16,6,3,6,0,3,6,8,2,0,6,2,7,0,5,0,1,4,0,3,4,0,1,0,4,2,6,1,4,4,0,10,1,0,0,16,0,0,14,5,4,6,16,0,2,8,0,0,1,6,0,3,9,6,14,0,0,10,5,6,2,1,0,1,9,1,1,0,0,14,5,0,1,0,8,12,6,3,9,5,5,0,0,2,2,0,9,7,5,3,0,2,2,9,3,0,16,0,1,2,0,0,5,3,0,6,1,3,0,9,0,3,0,0,0,21,0,1,0,12,3,5,0,1,0,0,0,1,0,3,0,8
2019-05-25,74310,4,6,2,4,1,9,6,1,8,0,0,5,3,1,5,0,0,0,4,0,0,2,4,0,1,1,9,2,0,8,5,0,3,0,1,0,0,3,6,0,0,3,11,0,0,4,2,0,10,11,5,2,0,6,5,4,1,0,0,2,0,0,3,0,0,9,0,6,3,0,0,0,3,3,10,1,6,8,0,14,4,0,0,10,0,0,9,2,0,2,12,1,6,3,0,1,0,10,0,3,2,6,9,0,0,5,0,2,2,0,1,0,7,0,0,0,4,10,4,0,0,0,11,11,10,1,11,5,0,1,2,4,0,0,10,9,0,7,2,6,2,4,5,0,10,4,0,5,0,0,6,3,0,0,4,5,0,7,0,8,0,0,0,16,0,3,0,13,3,7,0,0,3,0,0,5,0,6,2,3
2019-05-26,44394,2,3,0,2,0,7,4,0,4,0,0,2,0,0,3,0,1,0,4,0,0,0,6,0,0,3,7,1,0,9,1,0,2,0,1,0,0,2,8,0,0,3,2,1,0,2,3,0,5,10,1,0,0,3,2,5,0,0,1,0,2,0,2,0,0,9,0,2,2,0,1,0,3,0,2,0,4,3,0,10,1,0,0,6,0,0,7,1,1,2,8,0,3,3,0,0,0,7,0,1,3,2,6,0,0,4,0,2,1,0,1,0,3,1,0,0,2,7,2,0,0,0,2,9,8,0,5,3,1,0,0,1,1,0,5,8,0,7,1,6,0,4,2,0,6,1,0,7,0,0,4,1,0,0,1,2,0,7,0,7,0,0,0,9,0,0,0,10,1,1,0,0,0,0,0,2,0,1,1,3
2019-05-27,55268,2,7,0,5,1,5,4,0,3,0,0,2,2,0,6,0,3,1,5,0,0,2,4,0,0,3,5,1,0,5,2,0,2,0,1,1,0,2,4,0,0,5,5,0,0,2,2,0,10,7,3,4,0,1,2,6,0,0,2,0,2,0,2,0,3,5,0,3,0,0,0,0,1,3,5,1,3,4,0,8,1,0,0,10,0,0,10,2,0,2,11,0,4,4,1,1,0,7,0,0,3,3,10,0,0,7,2,4,0,0,0,0,6,1,1,0,0,10,2,0,1,0,5,11,8,2,9,2,2,0,0,1,2,0,8,5,2,6,1,4,1,6,3,0,10,2,0,3,0,0,2,0,0,2,2,3,1,7,1,4,0,0,0,11,0,1,1,10,0,5,1,0,2,0,0,2,0,2,1,5
2019-05-28,33039,0,1,3,1,0,6,5,0,5,0,0,5,2,0,2,0,0,1,2,0,0,1,2,2,0,2,6,0,0,3,2,0,1,0,0,0,0,0,3,0,0,2,2,0,0,2,2,0,5,4,5,0,0,2,5,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,5,2,0,8,5,0,0,5,1,0,2,1,1,4,3,4,5,2,0,2,0,6,0,0,2,5,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,7,3,2,2,0,0,0,0,1,0,3,2,6,0,4,4,3,0,2,5,0,5,0,1,3,0,0,1,0,0,0,5,5,0,3,0,5,0,0,0,6,0,1,0,7,0,5,0,0,5,0,0,5,0,4,0,2
2019-05-29,29300,2,1,1,1,0,5,3,0,3,0,0,3,2,0,1,0,1,0,0,0,0,1,3,2,0,2,5,2,0,3,1,0,2,0,0,0,0,1,4,0,0,0,3,0,0,2,2,0,5,4,3,2,0,3,3,2,0,0,2,2,2,0,2,0,0,4,0,3,2,0,0,0,2,2,3,0,4,2,0,6,3,0,0,5,1,0,2,1,0,2,4,2,3,2,0,0,0,5,0,2,1,3,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,6,4,2,1,0,2,0,0,1,0,0,1,5,2,4,2,3,0,0,3,0,5,0,0,2,0,0,0,2,0,2,3,3,1,3,0,4,0,0,0,5,0,2,0,6,0,3,0,0,3,0,0,3,0,2,1,1
2019-05-30,69324,4,11,0,9,0,6,11,0,7,0,0,5,1,0,7,0,0,1,8,0,0,2,3,0,0,8,4,2,0,3,1,0,4,0,2,5,0,4,4,0,0,8,2,2,0,2,10,0,14,4,6,6,0,4,7,6,1,0,8,1,7,0,4,0,0,4,0,7,2,1,0,0,4,4,6,0,7,3,0,7,3,0,0,14,0,1,10,2,2,8,12,2,5,7,0,0,2,4,0,2,9,8,11,0,0,11,4,6,2,1,0,0,10,0,1,0,1,12,4,0,1,0,2,11,4,5,10,9,5,0,1,4,4,0,8,7,6,3,3,2,1,11,5,0,14,2,0,1,0,0,3,2,0,6,5,3,2,7,0,4,0,0,0,16,0,5,0,9,2,5,0,1,3,0,0,3,1,4,2,9
2019-05-31,54465,3,5,2,3,0,7,7,1,7,1,0,7,1,1,2,1,2,1,3,1,0,4,1,0,0,3,5,3,0,2,4,0,2,0,0,0,1,3,5,0,0,2,2,2,0,3,3,0,8,5,5,3,0,5,7,3,1,0,2,1,2,0,3,0,0,3,0,7,2,2,0,0,2,2,5,0,7,6,1,7,5,0,0,8,1,0,7,1,4,3,8,1,7,3,0,0,0,5,0,1,1,5,7,0,0,4,2,2,1,0,0,0,4,1,1,0,5,9,3,0,1,0,2,8,3,2,4,1,3,0,2,6,2,0,3,7,2,2,5,4,1,4,6,0,8,0,0,0,0,0,2,2,0,2,6,6,1,3,0,5,0,0,0,10,0,5,0,9,1,5,0,0,5,0,0,6,0,1,2,3
2019-06-01,79475,2,4,1,4,0,5,10,0,11,1,0,10,2,0,5,2,0,2,4,0,0,3,0,0,0,2,5,3,0,1,3,0,5,0,1,1,1,2,2,0,0,2,13,3,1,1,3,1,12,4,9,3,0,4,10,4,2,0,1,0,2,0,0,0,0,2,0,11,1,0,1,0,2,3,9,2,8,5,0,9,8,0,0,12,0,0,10,3,3,5,8,2,9,1,0,1,1,5,0,0,5,7,10,0,0,4,2,3,0,0,0,0,4,3,0,0,3,9,1,0,0,0,13,10,3,5,4,3,1,1,0,2,1,0,5,10,1,1,4,4,0,3,5,0,12,2,1,0,0,0,4,1,0,1,5,8,0,5,0,5,0,0,0,19,0,3,0,9,1,5,0,1,4,0,0,5,1,3,0,4
2019-06-02,53910,5,4,0,2,0,6,6,1,5,1,0,6,2,1,4,2,2,2,3,0,0,5,1,0,1,2,5,4,0,4,5,0,3,0,1,1,1,5,3,0,0,2,3,2,0,5,3,1,11,6,6,3,0,2,5,4,0,0,3,0,3,1,4,0,0,5,0,7,5,2,0,0,5,4,5,0,7,6,1,9,4,1,0,11,1,0,6,1,2,1,10,0,6,2,2,0,0,5,0,5,2,5,4,0,0,2,3,3,4,0,0,0,5,0,2,0,3,10,5,0,2,0,3,9,6,0,6,2,1,0,4,3,2,0,6,5,2,4,2,5,1,2,6,0,11,3,0,0,0,1,2,5,1,3,5,5,1,5,1,5,0,0,0,12,0,5,1,10,5,5,1,0,4,0,0,5,0,2,1,2
2019-06-03,75096,0,3,1,3,1,8,9,0,7,3,0,8,1,0,5,2,1,4,5,1,0,4,1,0,0,3,5,3,0,1,5,0,2,0,0,3,0,0,5,0,0,3,8,6,0,4,5,0,13,6,6,3,0,8,5,9,2,0,1,1,2,0,0,0,1,5,0,6,0,0,0,0,3,1,7,0,7,6,0,12,5,0,0,13,6,0,10,2,4,3,14,0,5,0,0,0,0,10,0,0,6,6,11,0,0,7,1,2,0,0,0,0,9,3,0,0,4,14,0,0,0,0,8,13,5,3,6,5,1,1,1,9,4,0,4,9,1,4,2,5,2,7,5,0,13,0,1,0,0,0,5,0,0,1,4,5,1,11,1,3,0,0,0,18,0,5,0,12,0,9,0,0,5,0,0,6,0,2,4,3
2019-06-04,17806,1,3,1,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,1,0,1,3,0,0,2,0,0,0,2,0,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,3,2,0,0,3,0,0,0,1,2,0,0,3,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2
2019-06-05,49709,5,5,3,1,2,5,5,1,5,0,0,5,0,0,1,1,3,0,1,0,0,5,1,0,2,1,5,2,0,0,6,0,0,0,5,3,0,5,6,0,0,1,1,1,0,2,0,0,6,5,5,1,0,2,5,7,0,0,3,0,3,0,5,0,1,3,0,5,3,2,0,0,2,1,5,2,5,6,0,10,5,0,0,6,2,0,7,0,0,0,12,0,5,1,1,0,0,6,0,5,2,5,7,0,0,1,2,3,3,0,0,0,1,0,0,0,4,10,3,0,0,0,1,6,3,0,6,0,2,0,3,5,3,0,6,5,3,2,4,6,0,1,5,0,6,1,0,0,0,0,4,3,0,1,5,5,0,7,1,4,4,0,0,11,0,6,1,10,3,5,1,0,5,0,0,5,0,0,0,1
2019-06-06,28302,0,2,0,2,0,2,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,2,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,6,3,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,1,1,2,0,2,3,0,3,1,0,0,6,0,0,1,2,0,0,3,1,2,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,3,3,0,2,1,0,0,0,0,1,1,2,2,0,1,0,0,0,0,2,0,6,0,1,0,0,0,2,0,0,0,1,1,0,5,0,0,0,0,0,7,0,1,0,3,0,3,0,0,0,0,0,1,0,0,1,1
