"","DE.Adjusted","SOYB.Adjusted","CORN.Adjusted","BBY.Adjusted","IRBT.Adjusted","BBBY.Adjusted","FDP.Adjusted","M.Adjusted","JCP.Adjusted","NVDA.Adjusted","GM.Adjusted","AMD.Adjusted","AAPL.Adjusted","MU.Adjusted","CAT.Adjusted","PPG.Adjusted","HOG.Adjusted","combined","date"
"16","-0.0256237623288946","-0.0580475024310008","-0.0745738203150295","0.0682261670462037","0.0567622634300565","-0.00814525049675652","-0.0926697379498136","-0.0315276530160316","-0.0372988977966049","0.061776646726355","-0.222320690841887","0.039026153749582","0.00267192577061559","-0.00697017504614417","-0.0577969128830511","0.108507549144416","0.0176237679349269","-0.0153164664295917","2017-01-26"
"17","0.0214603431673304","0","-0.0499732703951907","-0.21735471538585","-0.0594214878525882","-0.0417657182025117","-0.0298444291977564","-0.112996011812412","-0.0728185452510302","0.0691455776384524","-0.151728351131019","0.0339151321485549","0.000445457201517563","0.0777418479461716","0.109531648425898","0.0238463193602636","-0.120998605450375","-0.0306361652229732","2017-01-27"
"18","-0.0555843332801824","-0.276795764373565","-0.138502650143167","0.0936794790348809","-0.0826150382344609","0.016534854882416","-0.0516158948842345","0.057583154716422","0.0231362503604089","-0.0569824582351761","-0.205588914701126","-0.0135085420226377","-0.0142644743846536","0.0357818525318863","-0.136443139846932","0.00140213674097067","-0.132390307828749","-0.0550690464510529","2017-01-30"
"19","-0.000600018196754259","0.00595881361621808","0.044240669227898","0.0370283416855774","-0.0265434225352497","0.0220901503480608","0.0569385006030076","0.00278864946715751","0.0227862179892699","-0.0276744821465471","0.0851155020323819","-0.05480832611233","-0.012511379572524","-0.0118924254549164","-0.0712928055333668","-0.285923394236637","-0.101347913759482","-0.0185674895634256","2017-01-31"
"20","0.00599911549722965","0.153861071999351","0.249747021510228","-0.00246145455319757","0.048196049612502","-0.0354371840420189","-0.00132943922827522","-0.0462526872929864","-0.0273851231859308","0.154406721365371","-0.143248018815433","0.361683271192485","0.321334412677482","0.10747024855238","-0.0350067969670909","0.078419650139459","-0.0524313840703599","0.0669156161406585","2017-02-01"
"21","0.0167723051900579","0.0176220387230894","-0.0309379498847393","-0.0234317068352259","-0.00202499612532647","0.0158815917280677","0.0423305725172207","0.207515475904779","0.043132812534707","0.0453438793501826","-0.126490064784655","0.043310469051267","-0.00928326102725241","0.00662452862423701","-0.0861411664423675","0.00284274850690625","-0.0398924342773488","0.00724557898550583","2017-02-02"
"22","0.0334129307896491","-0.106137545371722","-0.0434457959183823","0.051663448170761","0.100061053861796","0.00189875054044664","0.0587429107384747","0.255907251702022","-0.00672885831807979","-0.0317442385732585","0.184622581567707","-0.00781666500565459","0.023179777489879","-0.0315615635070776","-0.0318053922720725","0.0510870656029276","0.0234958279961186","0.0308724434996197","2017-02-03"
"23","0.00416341916156426","0.112006178945471","-0.0311280243966472","-0.0950926263424532","-0.0390690046424041","-0.0260774924605487","-0.00842929482421262","-0.114942679082712","-0.0135485796531833","0.0913314396799976","0.151540818186011","0.257712945917892","0.0506505783678932","-0.0435864367183398","-0.0267418453231612","-0.145222403295159","0.0245802214882818","0.00871454205931115","2017-02-06"
"24","0.0414967924572658","0.0351452635119116","0.136369461529162","-0.0538316010641835","-0.0173349080457847","-0.0257036118014184","0.0445278314592603","-0.0771306688773317","0.00226657722490109","0.0555907121088308","-0.53338274833943","-0.0605257344296426","0.0514189756729124","0.0435864367183398","0.0286929911626275","0.0128729390458666","-0.00584433363027492","-0.0189285661939404","2017-02-07"
"25","-0.0207146871737911","0.151075591228585","0.0369262279837821","0.0426076955341319","-0.0436571411736073","0.0173778113708556","-0.0386904924014899","0.101664743938844","0.075101729541269","-0.0157958943001038","0.0126270103614423","0.0481888317496258","0.0210094072123814","-0.0655546623358225","-0.0260788823465701","0.0128627120480307","0.02684134871184","0.0197524323499649","2017-02-08"
"26","0.0419510822726781","-0.0636757432104089","-0.024604324560181","0.106316531872505","-0.572642919218325","0.0508032879838425","0.00776951147228755","0.0499069365200486","0.0192685819717255","-0.0685341959287114","-0.0189437473699661","-0.0248658807304768","0.0390853855064521","0.0404653363550098","0.0682229774709704","0.00428455071189116","-0.00932405782384138","-0.0208539227473235","2017-02-09"
"27","0.0656247607033598","0.0636757432104089","0.146882914171814","-0.00612456272448192","0.0760690805145696","-0.00503425101382837","0.00581732895995235","-0.0486202732868257","0.0148180843487924","-0.0866644268234484","0.0284065573467687","0.0283971919239423","-0.0123129666644344","-0.0676653845611976","0.149968937257072","0.058426831997586","0.067300278512582","0.0281744614042725","2017-02-10"
"28","0.0296622892951786","-0.0231148224526112","0.018234900246354","-0.0877228874103362","0.0220202050745992","-0.00567640081216458","-0.049401432891476","0.0752447998240732","-0.0254924045894074","-0.170488978305598","0.109778199453924","-0.0159320178651677","0.0478607987749975","-0.0256646540445362","0.136500367159044","0.0383480025672849","0.021459930103733","0.00562446436046419","2017-02-13"
"29","-0.0407475138726636","-0.104588856275676","-0.018234900246354","0.161984785228595","0.0203969925286849","0.0537255111507984","0.00392281413937501","0.0126177280638686","0.0526308015430395","0.0133018999437979","0.524247170889439","-0.0412027149595093","0.070006520555421","-0.136107443275539","-0.0253223931504378","0.107389725982171","0.0668328871168289","0.0424031185506964","2017-02-14"
"30","-0.0545395361258747","0.150771210372723","0.115029990146194","0.0756539591396277","0.0709777459285437","0.0160210006823145","0.075711791979719","0.00755292148241027","0.00825284411030314","0.00729512948462663","-0.0477351529749432","0.00721673943426615","0.0196650552550115","-0.0177809334867916","0.0572878186602359","0.0465645952824734","-0.0494843590732563","0.0287329894292696","2017-02-15"
"31","0.00294357862589223","-0.168295858312794","-0.151583179489102","-0.0659895802979742","-0.0193046351983068","-0.0246902426035533","-0.0212027193505129","-0.117352689329777","-0.0587427209407556","-0.0584414407151919","-0.0149592794685989","-0.0601979701113179","-0.00641401337967262","-0.00713392979229344","-0.0467744521311668","0.0379855524458459","-0.103609019907628","-0.0519860352915828","2017-02-16"
"32","0.0644304094078822","-0.0762467599665382","-0.147332584437298","-0.0157133183165472","0.00148825548696774","0.0160761584137121","-0.0427622692717669","0.0616441376652572","0","-0.000673420920867418","0.0567365961481214","0.0293756797274261","0.0148215191655052","0.0655204023148723","0.0363433543202083","0.0840508335257193","0.0595698901852972","0.0121958166734089","2017-02-17"
"33","-0.0385799450912359","-0.0886054026099072","0.0431587939585905","0.0888535963319379","0.108665323227071","0.0196466744729149","0.151372096587002","-0.00127506513580777","0.00640457498746905","0.127044850739389","0.17436206156179","0.153721217795116","0.0390567202308822","0.073128480387167","-0.0462379827436226","0.0877261820960968","0.0232154852192386","0.0542151565890642","2017-02-21"
"34","0.00234413716356308","-0.0356334860606236","0.036869265214468","-0.0310547721777983","0.0489859350953386","-0.0196466744729149","-0.277227346004377","0.00891598304792296","-0.00213183373411985","-0.00553815446186401","0.00879337523112034","0.0474483866555436","0.0162561074684415","-0.00345291739307418","0.00618584123951194","-0.0263999871360807","0.0484870594901601","-0.0103999459314578","2017-02-22"
"35","-0.113525433852053","-0.0895673676214852","-0.166807856354131","-0.171550667943784","-0.0439163982604553","-0.0460242161644702","0.0100887171458408","0.0101659896260852","-0.041088930595367","-0.351359616432978","-0.174220052018897","0.00670233802429665","-0.0230119735468912","-0.0469009914007144","-0.166079261989492","-0.0292373540414557","0.0149386183599787","-0.0836114386509396","2017-02-23"
"36","0.0528727195440954","-0.0179970731775969","-0.0373832836193009","0.152353154260271","0.0310058420394985","0.0398532888648551","0.0698815422181347","0.0916241838369156","-0.0903503397868513","0.0346872828769236","-0.104660946111243","-0.0337006231738322","0.00516718206642119","-0.0421445766065411","-0.00444957870454377","0.0986076595993868","-0.129804637162335","0.00679775276260342","2017-02-24"
"37","0.0524422970272591","0.0359655658652285","-0.0813967794808883","0.0704631988493167","0.0599071430938942","0.0525862038784219","-0.00858277996182188","0.0493542328114234","0.0413296131439025","0.103488803894933","0.110609911909123","0.176601990663676","0.0107137797090138","0.0907723898629751","0.123361327640142","-0.119524950463806","0.0536215762339836","0.0483360896868692","2017-02-27"
"38","-0.00117417080440307","0.148665784864342","0.118780063100189","-0.245108861789471","-0.0945333762083265","-0.092439492743277","0.0184617900056105","-0.0431522779866896","-0.0695265105850547","-0.102776876755545","-0.128653427677047","-0.119589629604608","0.00237910495505966","-0.0556217466021569","-0.0487929962722808","-0.00279535684251142","-0.0747222467305233","-0.0465058957456879","2017-02-28"
"39","0.100748779156072","0.152610184654018","0.294972862450684","-0.252691605515109","0.0718138401865602","0.0200050240662852","0.0268731981736947","-0.033599937851663","-0.02390749056979","0.0463134128985019","0.176147179062419","0.0814534798988618","0.109837810308111","0.189794330693641","0.119406803802959","0.119552566819834","0.233024910693811","0.0842561969958171","2017-03-01"
"40","-0.097814217644808","-0.152610184654018","-0.128165006096553","0.341319789638307","-0.0689174330836455","-0.00685942747740098","-0.0380714347562598","0.033599937851663","0.0286437846668621","-0.135651955932772","0.0973122636351134","-0.176091946189639","-0.0323295002394255","0.0249879813858258","-0.265608642256385","-0.12653136381147","0.0271497290936695","-0.0397433897571139","2017-03-02"
"41","0.0752395544892397","-0.0295799683110289","0.0489854559287095","-0.0244755031141968","0.0144528401396273","-0.0232084977378499","0.000660044746396693","-0.183752122476483","-0.0238318307919754","-0.0208490447252592","0.137143319107657","-0.15486279640952","0.0319397744753518","0.142002432617795","0.0487013245400711","-0.0447606471292112","0.0202888408799677","0.000829010366428893","2017-03-03"
"42","0.000579556683490967","0.00592217187273358","-0.0612629178760862","-0.094017006939505","-0.0456983863351372","-0.0380913533445841","-0.0105957666508867","-0.142395545658367","-0.0738451953553636","-0.0279883480220788","-0.0931906729521985","0.00183806821340382","-0.0171148999365209","0.022398761201968","0.0343676473463488","-0.120999349358561","-0.141045014270583","-0.0471257794930545","2017-03-06"
"43","-0.034882504001635","-0.0951208510097448","-0.0677505972256818","0.0817399729926924","-0.0565481381805064","-0.0406224446718084","0.000662588276653331","0.0160667642680273","0.0150615283305808","0.039342257545973","-0.114641170148461","0.00183666027131768","0.00700902198370845","-0.0111841788809344","0.0171108752818478","-0.0594622019526383","0.0229524114380499","-0.0163782356283858","2017-03-07"
"44","0.0133937931378734","-0.0718579609675718","-0.0992286657517125","0.0671939890175604","0.0514392365357592","0.0406224446718084","0.0033135990250468","0.126328781390339","0.053971713149896","-0.00658827077679147","0.0387354382804711","0.0310098789545016","-0.0202715013890455","-0.0418101572027547","-0.17331951640514","0.833587655401083","0.0853746387737813","0.0548173585791238","2017-03-08"
"45","-0.0519842713098766","-0.0965109421166628","-0.163005366391318","-0.0316627251933004","-0.0182977705604634","-0.0128259064134875","0.00331098996464285","-0.0312203805527249","0.0143899847652686","-0.000733056155905132","-0.131658700054179","0.0198536012242583","-0.0125111162823552","-0.0373441980826361","-0.12101250149213","-0.531758621228832","0.0248349579178448","-0.0693021189389327","2017-03-09"
"46","0.0199086099457075","-0.042478297806622","-0.0696308095052356","-0.00488650311942518","0.0698265170476986","0.02112779944905","0.0151928694367485","0.0260336695237783","0.0142537999015935","0.0211916787709434","0","0.102047735406952","0.017977506368035","0.00489031884630919","0.0608074859276644","-0.117169278780851","0.144884958625177","0.0167045917669132","2017-03-10"
"47","-0.00233936431648174","0.0121525964475782","-0.114815218616453","0.00610777635617454","-0.0522589589662104","-0.0159894383363826","0","-0.0598555387195535","-0.0901274349931889","0.0981044490389094","0.0120314865870799","0.0629012427203309","0.00233880746168724","0.0838526596626812","0.0216646923021058","0.0824004069327042","0.0505149712110902","0.00568724322188656","2017-03-13"
"48","-0.0393049414082127","-0.0731080022916191","0.0256083186739648","-0.0589263259433217","0.0160382410370543","-0.00256784381757602","-0.0085797875412148","0.00665644845588764","0.00501211870762241","-0.00248274784840197","0.0270296516187533","-0.0303945461521514","-0.00819404436404847","-0.0191992219089843","-0.0513321133319198","-0.132907167325508","-0.0450063444931093","-0.0230387239960462","2017-03-14"
"49","0.0923089667479724","0.00611002824527729","0.0446867441178536","0.00493528618115358","0.104887546733124","0.0125323161837523","0.0138496922746925","-0.084671761946101","0.0124578070189696","0.0272143773251545","0.038926400925011","-0.020479212324462","0.0571126484894073","0.0856973052658661","0.0983318527371302","0.321046819692648","0.305652187106173","0.0659175885160954","2017-03-15"
"50","-0.00348110007004276","0.00610679969651584","0.0572109398175644","0.0110870711540798","0.0268685611472705","0.00768210277861359","0.0490576155083446","0.0122028122436811","0.0246106829015653","0.0440945438798768","-0.00298847917085499","-0.057236768814395","0.008880439062664","-0.0125835036801227","-0.033253768644192","-0.0578392402028602","-0.0496181843305465","0.00181179548689187","2017-03-16"
"51","-0.0162709476669227","0.00610357455788968","0.0758616026497188","0.150514377171658","0.0553063154120461","0.000639466566842106","-0.0123681118708914","0.0175636568518838","-0.0420806086281573","0.0777655848075391","-0.226537558531029","-0.0282508112505164","-0.0270760150812546","-0.0379840084149436","0.00392190143599924","0.119551405961885","-0.0233537182741284","0.00548859445280106","2017-03-17"
"52","0.0249703787948441","-0.00610357455788968","-0.139446069852837","0.0180639092005888","0.0532036195509824","-0.0340961759347764","0.0266392132233637","-0.160830649931231","-0.0355597696846432","0.11326679849564","-0.190831691193764","0.156412408979738","0.056706869317076","0.0646776723026268","0.160557560419778","0.147029376431902","-0.0426748842413476","0.0124697053717677","2017-03-20"
"53","-0.074031841615682","0.0487385779022478","-0.0575142048310073","-0.182135562433564","-0.0748177751264467","-0.0735960970672429","-0.0824677374556353","-0.135373288728612","-0.0576332683016691","-0.118717051821718","-0.366102772213574","-0.0985054046660019","-0.0625277516864586","-0.109440784637781","-0.192003652931752","-0.1483985560545","-0.138437555162143","-0.113115572166561","2017-03-21"
"54","0.00937296461131587","-0.0487385779022478","-0.0771131651120156","0.118040174856465","0.0748177751264467","0.0199232831601934","-0.0026474224345634","-0.00724963358071623","-0.0107199049103932","0.0729002323762757","-0.0514580011185941","0.0480597880756375","0.0609918887604828","0.0858963010277041","0","-0.0315108587577166","-0.00437305348043737","0.0150701053351669","2017-03-22"
"55","-0.0140657827247053","-0.0428155171338884","-0.0711214390273411","-0.0488755944120882","0.0734884720340294","0.00396632356752025","0.0441041786155798","-0.0145374923023477","-0.0244024465524286","-0.0328924706585909","-0.0419880759361122","-0.0532666519392969","-0.0192278501153471","0.0640376387606154","-0.0131493218722003","0.050656725377751","0","-0.00824054731287359","2017-03-23"
"56","-0.0323521011094363","-0.179088590872604","-0.00648645431303674","0.0281561128330727","0.0788277337358656","-0.00661333253414087","0.00980507146725396","-0.0145894939216714","0.0190137456996515","0.0127895793200243","0.0966540161833933","-0.0156887792021548","-0.0107962594494393","0.293039118375623","-0.00526897244891078","-0.113888528740228","-0.0361889854948125","0.00690140467814409","2017-03-24"
"57","-0.108230118523396","-0.0686612812420366","0.00648645431303674","0.162411395674321","0.0211204659964497","0.00198619020908031","0.0299107937386383","-0.035226338831891","0.0053887008527771","0.0261122095771245","0.0480141968389152","0","0.00925639806428213","0.0473436953777961","-0.0423097916735804","0.00413242529507651","-0.00220008279208161","0.00620795958085363","2017-03-27"
"58","0.0697856344875092","0.0125132253100794","0.0388451133463492","0.0905223709522833","0.105298118816427","0.0510930080547891","0.00258979171202034","0.0903924699136358","0.0528524503058001","-0.0187280090862296","0.268214809782018","-0.0017495512392175","0.11136680908907","-0.00999691939565794","0.0947866010830096","0.157511558624081","0.0558639790278053","0.0688918506343395","2017-03-28"
"59","0.0267891530949718","-0.0125132253100794","0.0193754959552701","0.092490123719762","0.0326022622423928","0.0174489115741914","0.0187238199002757","0.102541423824095","0.0784230008881097","-0.0117545329261461","-0.00623636266834859","0.00349782683031785","0.0120667343685046","-0.0272584321634572","-0.0058812351406563","0.108559336257541","-0.00982354378430506","0.0258265150977906","2017-03-29"
"60","0.0585426480244615","-0.0753734029344609","-0.0129126825914803","0.0932093475574882","0.043703316389156","0.0358132806222178","-0.0122572371001384","0.0266391170123563","0.0122750498655322","0.0686403524700123","-0.0406256026533889","0.0586953969953564","-0.00716182823539713","0.0671011020826235","0.0234907664961082","-0.0731850265763969","0.0446363177330644","0.018307700891595","2017-03-30"
"61","-0.0182742441270196","-0.133096244192578","0.217681941135865","0.0627564262527396","0.0320085447784862","-0.0300236692359528","0.0206209903441568","0.0250783739820407","0.00244305046542093","-0.0155463839947754","-0.0156660625073128","0.0837876957673979","-0.0101922672061789","-0.00992439062847006","-0.0300308640930069","-0.0203973173443921","-0.0555693115146343","0.00621507458128159","2017-03-31"
"62","-0.00472540059811744","-0.0575141124268245","0.0885054134753829","-0.0695230249516283","-0.0439965588387787","-0.0115925400221764","0.0160327664669146","0","-0.0345686714517266","-0.0182780429792386","-0.379515464522625","0.0147756981114595","0.0015112901197547","-0.0370742640703652","-0.0321553217522408","0","0.10637107377806","-0.0271615976271853","2017-04-03"
"63","0.042396429225767","0.0128043918304744","-0.145746472351023","0.0135253295655204","0.029592364447301","-0.0194400013464473","0.0044766728909662","-0.105518581269048","-0.10605539031586","-0.262519380510502","0.0323970116648478","-0.0798772500422391","0.0402725084964863","-0.00716805435588763","0.121161179761968","-0.0422476596294125","-0.0529712130049653","-0.030877536173062","2017-04-04"
"64","-0.0146896744565976","0.051081271203351","0.0318334296907334","-0.0770880034384234","-0.0138254556956396","-0.0779426975389963","0.00830089398904721","-0.00998795285886173","0.0186438843432055","-0.0269716344417938","-0.0876900712289319","0.00169154142251127","-0.0281973876431834","-0.0476267482475194","0.00709009084227796","0.0313577903940159","-0.106130837312998","-0.0200089153516355","2017-04-05"
"65","0.0696226807442228","-0.0638856630338255","-0.082943060134594","0.00228466012995998","0.0494320384663238","0.0844395060857752","-0.0159786046257762","0.0848341740419213","0.0698250142984898","0.0262555580411852","0.0520485135545079","-0.157229211845597","-0.0135864109730577","0.0519293124727678","0.100939258248919","0.0367189830912843","0.0898292336735127","0.0226197636609423","2017-04-06"
"66","-0.0655052309404704","0.0192019113940632","-0.0384759058251447","0.0261822371441029","-0.00186678412206154","0.0264630003742228","-0.0109042332775589","-0.0450270339057922","-0.0332156356563589","-0.0154429652760362","-0.147010719090938","0.0447189363736444","-0.0121060429124531","-0.0143591225773152","-0.0190379951982251","0.105554452097284","0.00761241001006674","-0.0101893365522923","2017-04-07"
"67","0.0181983858181132","0.0127850636183278","0.165845569602745","0.0373522785089682","-0.0212114852474162","-0.00707232865152152","-0.00964698560197785","0.0589977793955767","0.0532978035961615","-0.0933276726532601","0.0851770300875989","-0.0756113058984386","-0.00644156393533146","-0.128573748684025","0.102099106104621","-0.0350972323013751","0.100310316079253","0.0151224123434129","2017-04-10"
"68","0.0890676593216757","0","-0.00633675448577131","0.0112688276553923","0.0706966210761346","-0.0116163478725064","0.0295076139362858","0.0264143242430985","0.019817921212216","0.0129026310508249","-0.0163307904122929","0","-0.0587082891465744","-0.0688469935154652","-0.00250073579431009","0.0364461451939262","0.0224423766448441","0.00907201230043986","2017-04-11"
"69","-0.105503866440248","0.0637108457824209","0.0947053394190189","-0.0327429775883035","-0.117242763278083","-0.0483239002890363","-0.011519428358356","-0.0755201025927781","-0.0223135974778539","-0.0299310919528288","0.00653402161048389","-0.0630050434129927","0.00651091976446572","-0.0746301501721076","-0.141689651647565","-0.1354547385901","-0.107554908542787","-0.0467041819862736","2017-04-12"
"70","-0.0798325745373138","0.0823018457267491","0.03140313590914","-0.0102015384281091","-0.0152096720884387","-0.00461907942949868","-0.0626832750230861","0","-0.0277288888007567","-0.0681718171005934","-0.18112254725456","-0.0860189445264917","-0.0287864260272488","0.0076776634685003","-0.113695788281952","-0.0873690132536981","-0.148027490112526","-0.0465932005741108","2017-04-13"
"71","0.0474290270655939","-0.0505776475010028","-0.138790695300487","0.0102015384281091","0.0661317761820271","0.00264019229627688","0.0517721508678386","-0.0496991411820263","-0.0570379452339023","0.138721756145943","0.168050651968191","0.0916452901670507","0.0299352776015747","0.0593988784032458","0.067440964302548","0.132211218112678","-0.033348507958064","0.0315367520215055","2017-04-17"
"72","-0.0195221892367827","-0.0571670426297761","-0.127573324873547","0.0180900121790197","-0.020670615318155","-0.000659754096576481","-0.0128772338039738","-0.0157440745778781","0.00790626635310399","0.00218252153343945","-0.0688906825793956","0.0297862198991273","-0.0241667463286839","0.00151180411757257","0.0161013692887444","-0.0884594148634886","-0.283480967806226","-0.0378608148672633","2017-04-18"
"73","-0.0148288745102463","0.00636644146470455","-0.00641413421834325","0.0962187926711999","0.0863762298988749","0.045133640844923","0.00257935812651056","0.054135403398625","-0.0399530132443584","0.0141549311509399","0.0328607240101397","-0.020438216374731","-0.0200298830705534","0.0180984917520275","-0.059463660604437","0.0354496005134893","-0.0584173867557336","0.0101075555913548","2017-04-19"
"74","0.034351063747029","-0.0446344428430957","-0.148472878549013","0.126079528336853","0.0122813393761524","0.0526139788815143","0.0276132189967075","0.128192618899305","0.0425792393355684","0.0567850852583778","0.101243239714491","0.0498589519553457","0.067495615709199","0.104011737173326","0.12702275093774","0.185356947509108","0.00703767382150677","0.0546715098976539","2017-04-20"
"75","-0.0748592781852571","0.0509967431175931","0","0.0119090244375073","0.0104102704965874","-0.0082693973342205","0.0140501241920508","-0.0733619649911459","-0.0398824789343468","0.0149453914753566","-0.114375401833297","-0.0201879175997737","-0.006483517417327","-0.0949924102910091","-0.0218452874453881","-0.0579202107652492","-0.0778254285624893","-0.0286877493906123","2017-04-21"
"76","0.159940600789916","0.0760762866567345","0.0583155831412479","0.0548795259353168","0.099702910383451","-0.00701774503982699","0.0875963922616534","-0.0407011006391799","0.0107390136370629","0.0448200796695559","0.0524315393180268","0.0238402562602136","0.0520257589274673","-0.114191899488621","0.158189404507044","0.276690566764673","0.0602175191996808","0.0619738054284951","2017-04-24"
"77","0.166856467999863","-0.0570097389015292","0.173277223009569","0.0659832219719698","-0.00717080135267578","-0.0211701424042523","-0.00685914641007535","0.0126744549203706","-0.0406723260495745","0.0622420620715007","0.0261243918385896","0.064808265909135","0.0335312081760568","0.0643384836620429","0.459392780878675","0.367238240570506","0.103791131910484","0.0863162222235679","2017-04-25"
