"","Date","Open","High","Low","Close","Adj.Close","Volume"
"432","2018-06-05",1.905,1.91,1.9,1.903,1.903,0
"433","2018-06-06",1.913,1.915,1.9,1.9,1.9,0
"434","2018-06-07",1.9,1.9,1.883,1.885,1.885,0
"435","2018-06-08",1.885,1.885,1.88,1.88,1.88,0
"436","2018-06-10",1.8815,1.8815,1.87,1.874,1.874,0
"437","2018-06-11",1.878,1.878,1.86,1.868,1.868,0
"438","2018-06-12",1.905,1.905,1.888,1.888,1.888,0
"439","2018-06-13",1.885,1.898,1.883,1.895,1.895,0
"440","2018-06-14",1.883,1.883,1.873,1.883,1.883,0
"441","2018-06-15",1.88,1.888,1.88,1.888,1.888,0
"442","2018-06-17",1.8825,1.8905,1.8815,1.8855,1.8855,0
"443","2018-06-18",1.885,1.893,1.883,1.883,1.883,0
"444","2018-06-19",1.89,1.898,1.89,1.898,1.898,0
"445","2018-06-20",1.888,1.89,1.88,1.888,1.888,0
"446","2018-06-21",1.888,1.89,1.885,1.89,1.89,0
"447","2018-06-22",1.888,1.888,1.868,1.87,1.87,0
"448","2018-06-24",1.8765,1.879,1.8605,1.8615,1.8615,0
"449","2018-06-25",1.865,1.87,1.853,1.853,1.853,0
"450","2018-06-26",1.893,1.898,1.89,1.893,1.893,0
"451","2018-06-27",1.883,1.89,1.88,1.88,1.88,0
"452","2018-06-28",1.878,1.893,1.878,1.88,1.88,0
"453","2018-06-29",1.878,1.885,1.875,1.88,1.88,0
"454","2018-07-01",1.8765,1.89,1.875,1.8875,1.8875,0
"455","2018-07-02",1.875,1.895,1.875,1.895,1.895,0
"456","2018-07-03",1.935,1.935,1.933,1.933,1.933,0
"457","2018-07-05",1.915,1.915,1.91,1.91,1.91,0
"458","2018-07-06",1.905,1.908,1.905,1.905,1.905,0
"459","2018-07-08",1.9075,1.914,1.9075,1.91,1.91,0
"460","2018-07-09",1.91,1.92,1.91,1.915,1.915,0
"461","2018-07-10",1.938,1.94,1.935,1.935,1.935,0
"462","2018-07-11",1.928,1.933,1.918,1.92,1.92,0
"463","2018-07-12",1.92,1.928,1.905,1.928,1.928,0
"464","2018-07-13",1.92,1.928,1.92,1.928,1.928,0
"465","2018-07-15",1.9275,1.9365,1.9275,1.933,1.933,0
"466","2018-07-16",1.935,1.945,1.935,1.938,1.938,0
"467","2018-07-17",1.968,1.978,1.968,1.975,1.975,0
"468","2018-07-18",1.97,1.97,1.958,1.96,1.96,0
"469","2018-07-19",1.95,1.953,1.943,1.948,1.948,0
"470","2018-07-20",1.945,1.945,1.933,1.933,1.933,0
"471","2018-07-22",1.935,1.9375,1.9265,1.9265,1.9265,0
"472","2018-07-23",1.925,1.93,1.92,1.92,1.92,0
"473","2018-07-24",1.96,1.963,1.96,1.96,1.96,0
"474","2018-07-25",1.965,1.965,1.953,1.953,1.953,0
"475","2018-07-26",1.948,1.95,1.945,1.945,1.945,0
"476","2018-07-27",1.943,1.945,1.943,1.945,1.945,0
"477","2018-07-29",1.9465,1.9515,1.944,1.945,1.945,0
"478","2018-07-30",1.95,1.958,1.945,1.945,1.945,0
"479","2018-07-31",1.99,1.995,1.983,1.985,1.985,0
"480","2018-08-01",1.98,1.988,1.978,1.978,1.978,0
"481","2018-08-02",1.973,1.973,1.955,1.965,1.965,0
"482","2018-08-03",1.96,1.965,1.96,1.96,1.96,0
"483","2018-08-05",1.965,1.969,1.9625,1.964,1.964,0
"484","2018-08-06",1.97,1.973,1.965,1.968,1.968,0
"485","2018-08-07",2.01,2.013,2.005,2.008,2.008,0
"486","2018-08-08",2.008,2.013,2.005,2.008,2.008,0
"487","2018-08-09",2.01,2.01,2.003,2.005,2.005,0
"488","2018-08-10",2,2,1.995,2,2,0
"489","2018-08-12",2,2.0025,1.995,1.9975,1.9975,0
"490","2018-08-13",2,2.005,1.995,1.995,1.995,0
"491","2018-08-14",2.025,2.033,2.023,2.033,2.033,0
"492","2018-08-15",2.035,2.038,2.02,2.02,2.02,0
"493","2018-08-16",2.02,2.02,2.013,2.015,2.015,0
"494","2018-08-17",2.003,2.005,1.993,1.995,1.995,0
"495","2018-08-19",1.999,2,1.993,1.994,1.994,0
"496","2018-08-20",1.995,1.995,1.993,1.993,1.993,0
"497","2018-08-21",2.03,2.035,2.03,2.035,2.035,0
"498","2018-08-22",2.035,2.035,2.035,2.035,2.035,0
"499","2018-08-23",2.028,2.033,2.025,2.033,2.033,0
"500","2018-08-24",2.035,2.048,2.035,2.048,2.048,0
"501","2018-08-26",2.0425,2.054,2.0425,2.054,2.054,0
"502","2018-08-27",2.05,2.06,2.05,2.06,2.06,0
"503","2018-08-28",2.075,2.078,2.075,2.078,2.078,0
"504","2018-08-29",2.075,2.08,2.075,2.08,2.08,0
"505","2018-08-30",2.073,2.073,2.055,2.058,2.058,0
"506","2018-08-31",2.055,2.06,2.055,2.055,2.055,0
"507","2018-09-02",2.0565,2.069,2.0565,2.0615,2.0615,0
"508","2018-09-04",2.058,2.078,2.058,2.068,2.068,0
"509","2018-09-05",2.09,2.09,2.09,2.09,2.09,0
"510","2018-09-06",2.08,2.083,2.078,2.08,2.08,0
"511","2018-09-07",2.083,2.093,2.083,2.088,2.088,0
"512","2018-09-09",2.084,2.093,2.083,2.0855,2.0855,0
"513","2018-09-10",2.085,2.093,2.083,2.083,2.083,0
"514","2018-09-11",2.105,2.108,2.105,2.108,2.108,0
"515","2018-09-12",2.105,2.105,2.105,2.105,2.105,0
"516","2018-09-13",2.093,2.093,2.09,2.093,2.093,0
"517","2018-09-14",2.095,2.103,2.095,2.103,2.103,0
"518","2018-09-16",2.1025,2.1065,2.1,2.1055,2.1055,0
"519","2018-09-17",2.11,2.11,2.105,2.108,2.108,0
"520","2018-09-18",2.118,2.133,2.118,2.125,2.125,0
"521","2018-09-19",2.125,2.138,2.12,2.12,2.12,0
"522","2018-09-20",2.118,2.125,2.118,2.118,2.118,0
"523","2018-09-21",2.12,2.125,2.12,2.123,2.123,0
"524","2018-09-23",2.124,2.129,2.1215,2.123,2.123,0
"525","2018-09-24",2.128,2.133,2.123,2.123,2.123,0
"526","2018-09-25",2.17,2.17,2.165,2.168,2.168,0
"527","2018-09-26",2.16,2.17,2.15,2.16,2.16,0
"528","2018-09-27",2.14,2.153,2.135,2.14,2.14,0
"529","2018-09-28",2.145,2.158,2.145,2.15,2.15,0
"530","2018-09-30",2.1515,2.1605,2.149,2.1525,2.1525,0
"531","2018-10-01",2.158,2.163,2.153,2.155,2.155,0
"532","2018-10-02",2.173,2.178,2.168,2.175,2.175,0
"533","2018-10-03",2.175,2.175,2.17,2.17,2.17,0
"534","2018-10-04",2.17,2.173,2.168,2.17,2.17,0
"535","2018-10-05",2.165,2.168,2.163,2.165,2.165,0
"536","2018-10-07",2.165,2.1665,2.164,2.165,2.165,0
"537","2018-10-08",2.165,2.165,2.165,2.165,2.165,0
"538","2018-10-09",2.17,2.195,2.17,2.185,2.185,0
"539","2018-10-10",2.22,2.225,2.22,2.22,2.22,0
"540","2018-10-11",2.218,2.22,2.215,2.215,2.215,0
"541","2018-10-12",2.218,2.218,2.218,2.218,2.218,0
"542","2018-10-14",2.2215,2.2265,2.2205,2.224,2.224,0
"543","2018-10-15",2.225,2.235,2.223,2.23,2.23,0
"544","2018-10-16",2.265,2.265,2.255,2.26,2.26,0
"545","2018-10-17",2.26,2.27,2.26,2.26,2.26,0
"546","2018-10-18",2.258,2.26,2.255,2.255,2.255,0
"547","2018-10-19",2.255,2.26,2.255,2.26,2.26,0
"548","2018-10-21",2.2565,2.26,2.2565,2.259,2.259,0
"549","2018-10-22",2.258,2.26,2.258,2.258,2.258,0
"550","2018-10-23",2.285,2.29,2.285,2.29,2.29,0
"551","2018-10-24",2.29,2.29,2.285,2.285,2.285,0
"552","2018-10-25",2.28,2.285,2.28,2.28,2.28,0
"553","2018-10-26",2.27,2.275,2.27,2.273,2.273,0
"554","2018-10-28",2.275,2.279,2.265,2.2665,2.2665,0
"555","2018-10-29",2.28,2.283,2.26,2.26,2.26,0
"556","2018-10-30",2.29,2.29,2.283,2.283,2.283,0
"557","2018-10-31",2.285,2.288,2.275,2.278,2.278,0
"558","2018-11-01",2.278,2.278,2.27,2.27,2.27,0
"559","2018-11-02",2.278,2.28,2.27,2.273,2.273,0
"560","2018-11-04",2.274,2.2765,2.269,2.2705,2.2705,0
"561","2018-11-05",2.27,2.273,2.268,2.268,2.268,0
"562","2018-11-06",2.313,2.315,2.308,2.31,2.31,0
"563","2018-11-07",2.315,2.315,2.305,2.31,2.31,0
"564","2018-11-08",2.3,2.303,2.298,2.303,2.303,0
"565","2018-11-09",2.3,2.3,2.3,2.3,2.3,0
"566","2018-11-11",2.3,2.3,2.3,2.3,2.3,0
"567","2018-11-12",2.3,2.3,2.3,2.3,2.3,0
"568","2018-11-13",2.295,2.295,2.295,2.295,2.295,0
"569","2018-11-14",2.325,2.33,2.325,2.325,2.325,0
"570","2018-11-15",2.32,2.32,2.31,2.31,2.31,0
"571","2018-11-16",2.308,2.308,2.298,2.3,2.3,0
"572","2018-11-18",2.3065,2.309,2.299,2.3,2.3,0
"573","2018-11-19",2.305,2.31,2.3,2.3,2.3,0
"574","2018-11-20",2.333,2.338,2.333,2.335,2.335,0
"575","2018-11-21",2.35,2.358,2.348,2.35,2.35,0
"576","2018-11-23",2.353,2.353,2.348,2.348,2.348,0
"577","2018-11-25",2.353,2.3555,2.3455,2.3455,2.3455,0
"578","2018-11-26",2.353,2.358,2.343,2.343,2.343,0
"579","2018-11-27",2.355,2.355,2.353,2.353,2.353,0
"580","2018-11-28",2.355,2.355,2.33,2.335,2.335,0
"581","2018-11-29",2.325,2.33,2.303,2.31,2.31,0
"582","2018-11-30",2.308,2.318,2.308,2.308,2.308,0
"583","2018-12-02",2.309,2.3155,2.298,2.298,2.298,0
"584","2018-12-03",2.31,2.313,2.288,2.288,2.288,0
"585","2018-12-04",2.363,2.368,2.36,2.365,2.365,0
"586","2018-12-06",2.365,2.365,2.35,2.353,2.353,0
"587","2018-12-07",2.355,2.355,2.338,2.34,2.34,0
"588","2018-12-09",2.3475,2.3475,2.329,2.335,2.335,0
"589","2018-12-10",2.34,2.34,2.32,2.33,2.33,0
"590","2018-12-11",2.37,2.373,2.368,2.37,2.37,0
"591","2018-12-12",2.358,2.378,2.358,2.375,2.375,0
"592","2018-12-13",2.373,2.373,2.358,2.363,2.363,0
"593","2018-12-14",2.355,2.368,2.355,2.368,2.368,0
"594","2018-12-16",2.3575,2.3665,2.3475,2.354,2.354,0
"595","2018-12-17",2.36,2.365,2.34,2.34,2.34,0
"596","2018-12-18",2.353,2.353,2.328,2.328,2.328,0
"597","2018-12-19",2.328,2.343,2.328,2.338,2.338,0
"598","2018-12-20",2.34,2.345,2.335,2.335,2.335,0
"599","2018-12-21",2.32,2.338,2.318,2.33,2.33,0
"600","2018-12-23",2.325,2.3405,2.324,2.3315,2.3315,0
"601","2018-12-24",2.33,2.343,2.33,2.333,2.333,0
"602","2018-12-26",2.385,2.39,2.373,2.38,2.38,0
"603","2018-12-27",2.373,2.373,2.348,2.348,2.348,0
"604","2018-12-28",2.355,2.358,2.318,2.328,2.328,0
"605","2018-12-30",2.35,2.379,2.309,2.314,2.314,0
"606","2018-12-31",2.345,2.4,2.3,2.3,2.3,0
"607","2019-01-02",2.395,2.4,2.36,2.365,2.365,0
"608","2019-01-03",2.363,2.368,2.355,2.355,2.355,0
"609","2019-01-04",2.358,2.373,2.358,2.358,2.358,0
"610","2019-01-06",2.3565,2.3715,2.3555,2.3555,2.3555,0
"611","2019-01-07",2.355,2.37,2.353,2.353,2.353,0
"612","2019-01-08",2.395,2.403,2.388,2.4,2.4,0
"613","2019-01-09",2.4,2.403,2.39,2.39,2.39,0
"614","2019-01-10",2.38,2.388,2.375,2.375,2.375,0
"615","2019-01-11",2.37,2.373,2.365,2.37,2.37,0
"616","2019-01-13",2.3675,2.3715,2.3615,2.365,2.365,0
"617","2019-01-14",2.365,2.37,2.358,2.36,2.36,0
"618","2019-01-15",2.385,2.385,2.383,2.383,2.383,0
"619","2019-01-16",2.378,2.378,2.363,2.363,2.363,0
"620","2019-01-17",2.36,2.365,2.353,2.355,2.355,0
"621","2019-01-18",2.355,2.355,2.345,2.348,2.348,0
"622","2019-01-20",2.3525,2.355,2.344,2.3465,2.3465,0
"623","2019-01-22",2.35,2.355,2.343,2.345,2.345,0
"624","2019-01-23",2.373,2.373,2.353,2.353,2.353,0
"625","2019-01-24",2.345,2.35,2.305,2.305,2.305,0
"626","2019-01-25",2.315,2.333,2.315,2.328,2.328,0
"627","2019-01-27",2.324,2.3355,2.3225,2.3305,2.3305,0
"628","2019-01-28",2.333,2.338,2.33,2.333,2.333,0
"629","2019-01-29",2.365,2.365,2.363,2.365,2.365,0
"630","2019-01-30",2.365,2.375,2.365,2.365,2.365,0
"631","2019-01-31",2.355,2.36,2.34,2.34,2.34,0
"632","2019-02-01",2.34,2.345,2.34,2.34,2.34,0
"633","2019-02-03",2.34,2.3425,2.3375,2.3375,2.3375,0
"634","2019-02-04",2.34,2.34,2.335,2.335,2.335,0
"635","2019-02-05",2.368,2.37,2.363,2.365,2.365,0
"636","2019-02-06",2.36,2.365,2.358,2.365,2.365,0
"637","2019-02-07",2.348,2.363,2.348,2.355,2.355,0
"638","2019-02-08",2.355,2.368,2.355,2.365,2.365,0
"639","2019-02-10",2.3615,2.3755,2.3615,2.37,2.37,0
"640","2019-02-11",2.368,2.383,2.368,2.375,2.375,0
"641","2019-02-12",2.388,2.388,2.378,2.378,2.378,0
"642","2019-02-13",2.375,2.378,2.373,2.373,2.373,0
"643","2019-02-14",2.373,2.375,2.37,2.373,2.373,0
"644","2019-02-15",2.37,2.373,2.37,2.37,2.37,0
"645","2019-02-17",2.3715,2.373,2.3675,2.3715,2.3715,0
"646","2019-02-19",2.373,2.373,2.365,2.373,2.373,0
"647","2019-02-20",2.38,2.383,2.38,2.383,2.383,0
"648","2019-02-21",2.383,2.395,2.383,2.395,2.395,0
"649","2019-02-22",2.393,2.395,2.388,2.393,2.393,0
"650","2019-02-24",2.393,2.3965,2.388,2.393,2.393,0
"651","2019-02-25",2.393,2.398,2.388,2.393,2.393,0
"652","2019-02-26",2.398,2.4,2.398,2.4,2.4,0
"653","2019-02-27",2.398,2.4,2.393,2.393,2.393,0
"654","2019-02-28",2.388,2.39,2.38,2.383,2.383,0
"655","2019-03-01",2.385,2.388,2.378,2.378,2.378,0
"656","2019-03-03",2.3815,2.3865,2.3765,2.3765,2.3765,0
"657","2019-03-04",2.378,2.385,2.375,2.375,2.375,0
"658","2019-03-05",2.4,2.405,2.4,2.4,2.4,0
"659","2019-03-06",2.405,2.405,2.403,2.405,2.405,0
"660","2019-03-07",2.395,2.4,2.395,2.395,2.395,0
"661","2019-03-08",2.395,2.395,2.39,2.393,2.393,0
"662","2019-03-10",2.394,2.394,2.385,2.3865,2.3865,0
"663","2019-03-11",2.393,2.393,2.38,2.38,2.38,0
"664","2019-03-12",2.395,2.395,2.393,2.395,2.395,0
"665","2019-03-13",2.393,2.395,2.388,2.388,2.388,0
"666","2019-03-14",2.388,2.393,2.385,2.388,2.388,0
"667","2019-03-15",2.388,2.39,2.385,2.388,2.388,0
"668","2019-03-17",2.388,2.39,2.385,2.3865,2.3865,0
"669","2019-03-18",2.388,2.39,2.385,2.385,2.385,0
"670","2019-03-19",2.398,2.405,2.398,2.405,2.405,0
"671","2019-03-20",2.405,2.415,2.398,2.408,2.408,0
"672","2019-03-21",2.403,2.418,2.403,2.408,2.408,0
"673","2019-03-22",2.405,2.408,2.395,2.398,2.398,0
"674","2019-03-24",2.4025,2.404,2.3925,2.394,2.394,0
"675","2019-03-25",2.4,2.4,2.39,2.39,2.39,0
"676","2019-03-26",2.403,2.405,2.403,2.405,2.405,0
"677","2019-03-27",2.398,2.403,2.375,2.378,2.378,0
"678","2019-03-28",2.373,2.378,2.368,2.37,2.37,0
"679","2019-03-29",2.363,2.363,2.328,2.328,2.328,0
"680","2019-03-31",2.353,2.354,2.324,2.3255,2.3255,0
"681","2019-04-01",2.343,2.345,2.32,2.323,2.323,0
"682","2019-04-02",2.363,2.373,2.363,2.37,2.37,0
"683","2019-04-03",2.375,2.378,2.37,2.373,2.373,0
"684","2019-04-04",2.37,2.378,2.37,2.37,2.37,0
"685","2019-04-05",2.37,2.375,2.37,2.37,2.37,0
"686","2019-04-07",2.37,2.3725,2.3675,2.3675,2.3675,0
"687","2019-04-08",2.37,2.37,2.365,2.365,2.365,0
"688","2019-04-09",2.365,2.365,2.365,2.365,2.365,0
"689","2019-04-10",2.365,2.365,2.36,2.363,2.363,0
"690","2019-04-11",2.36,2.365,2.36,2.365,2.365,0
"691","2019-04-12",2.365,2.375,2.365,2.375,2.375,0
"692","2019-04-14",2.369,2.375,2.3625,2.3675,2.3675,0
"693","2019-04-15",2.373,2.375,2.36,2.36,2.36,0
"694","2019-04-16",2.373,2.38,2.373,2.378,2.378,0
"695","2019-04-17",2.38,2.39,2.38,2.38,2.38,0
"696","2019-04-18",2.37,2.373,2.365,2.365,2.365,0
"697","2019-04-21",2.369,2.3755,2.3665,2.37,2.37,0
"698","2019-04-22",2.368,2.378,2.368,2.375,2.375,0
"699","2019-04-23",2.388,2.39,2.385,2.39,2.39,0
"700","2019-04-24",2.38,2.38,2.375,2.375,2.375,0
"701","2019-04-25",2.365,2.365,2.36,2.365,2.365,0
"702","2019-04-26",2.363,2.363,2.358,2.36,2.36,0
"703","2019-04-28",2.3615,2.364,2.359,2.36,2.36,0
"704","2019-04-29",2.36,2.365,2.36,2.36,2.36,0
"705","2019-04-30",2.375,2.375,2.368,2.368,2.368,0
"706","2019-05-01",2.37,2.373,2.345,2.363,2.363,0
"707","2019-05-02",2.36,2.373,2.36,2.373,2.373,0
"708","2019-05-03",2.37,2.37,2.365,2.368,2.368,0
"709","2019-05-05",2.365,2.3675,2.3625,2.3655,2.3655,0
"710","2019-05-06",2.36,2.365,2.36,2.363,2.363,0
"711","2019-05-07",2.37,2.373,2.368,2.368,2.368,0
"712","2019-05-08",2.368,2.37,2.368,2.37,2.37,0
"713","2019-05-09",2.368,2.37,2.365,2.37,2.37,0
"714","2019-05-10",2.368,2.37,2.365,2.37,2.37,0
"715","2019-05-12",2.364,2.365,2.3575,2.36,2.36,0
"716","2019-05-13",2.36,2.36,2.35,2.35,2.35,0
"717","2019-05-14",2.35,2.355,2.35,2.353,2.353,0
"718","2019-05-15",2.348,2.355,2.348,2.35,2.35,0
"719","2019-05-16",2.345,2.345,2.338,2.338,2.338,0
"720","2019-05-17",2.335,2.335,2.328,2.33,2.33,0
"721","2019-05-19",2.3315,2.3315,2.324,2.325,2.325,0
"722","2019-05-20",2.328,2.328,2.32,2.32,2.32,0
"723","2019-05-21",2.33,2.333,2.33,2.33,2.33,0
"724","2019-05-22",2.33,2.33,2.32,2.32,2.32,0
"725","2019-05-23",2.31,2.31,2.303,2.303,2.303,0
"726","2019-05-24",2.303,2.305,2.288,2.288,2.288,0
"727","2019-05-26",2.2965,2.304,2.289,2.293,2.293,0
"728","2019-05-28",2.29,2.303,2.29,2.298,2.298,0
"729","2019-05-29",2.298,2.3,2.295,2.298,2.298,0
"730","2019-05-30",2.3,2.31,2.3,2.31,2.31,0
"731","2019-05-31",2.293,2.295,2.29,2.293,2.293,0
"732","2019-06-02",2.2865,2.289,2.2825,2.2865,2.2865,0
"733","2019-06-03",2.28,2.283,2.275,2.28,2.28,0
"734","2019-06-04",2.295,2.3,2.293,2.295,2.295,0
"735","2019-06-05",2.283,2.285,2.278,2.285,2.285,0
"736","2019-06-06",2.278,2.278,2.248,2.255,2.255,0
"737","2019-06-07",2.253,2.253,2.203,2.215,2.215,0
"738","2019-06-09",2.2405,2.2405,2.2115,2.2175,2.2175,0
"739","2019-06-10",2.228,2.228,2.22,2.22,2.22,0
"740","2019-06-11",2.225,2.228,2.213,2.213,2.213,0
"741","2019-06-12",2.203,2.205,2.16,2.165,2.165,0
"742","2019-06-13",2.163,2.163,2.138,2.14,2.14,0
"743","2019-06-14",2.13,2.143,2.12,2.125,2.125,0
"744","2019-06-16",2.1275,2.1405,2.1225,2.1315,2.1315,0
"745","2019-06-17",2.125,2.138,2.125,2.138,2.138,0
"746","2019-06-18",2.163,2.17,2.163,2.168,2.168,0
"747","2019-06-19",2.165,2.168,2.12,2.125,2.125,0
"748","2019-06-20",2.09,2.105,2.07,2.078,2.078,0
"749","2019-06-21",2.07,2.07,2.055,2.055,2.055,0
"750","2019-06-23",2.064,2.0675,2.0565,2.0565,2.0565,0
"751","2019-06-24",2.058,2.065,2.058,2.058,2.058,0
"752","2019-06-25",2.073,2.085,2.07,2.083,2.083,0
"753","2019-06-26",2.085,2.098,2.085,2.093,2.093,0
"754","2019-06-27",2.088,2.095,2.083,2.085,2.085,0
"755","2019-06-28",2.075,2.075,2.035,2.035,2.035,0
"756","2019-06-30",2.065,2.0725,2.044,2.05,2.05,0
"757","2019-07-01",2.055,2.07,2.053,2.065,2.065,0
"758","2019-07-02",2.143,2.148,2.125,2.148,2.148,0
"759","2019-07-03",2.14,2.15,2.14,2.15,2.15,0
"760","2019-07-05",2.143,2.175,2.143,2.163,2.163,0
"761","2019-07-07",2.1515,2.1775,2.1505,2.1705,2.1705,0
"762","2019-07-08",2.16,2.18,2.158,2.178,2.178,0
"763","2019-07-09",2.2,2.208,2.195,2.195,2.195,0
"764","2019-07-10",2.203,2.203,2.125,2.13,2.13,0
"765","2019-07-11",2.098,2.118,2.093,2.098,2.098,0
"766","2019-07-12",2.09,2.095,2.088,2.09,2.09,0
"767","2019-07-14",2.089,2.094,2.0865,2.0875,2.0875,0
"768","2019-07-15",2.088,2.093,2.085,2.085,2.085,0
"769","2019-07-16",2.103,2.105,2.1,2.103,2.103,0
"770","2019-07-17",2.098,2.098,2.073,2.073,2.073,0
"771","2019-07-18",2.065,2.065,2.013,2.013,2.013,0
"772","2019-07-19",2.003,2.02,1.993,2.013,2.013,0
"773","2019-07-21",2.018,2.0265,2.004,2.019,2.019,0
"774","2019-07-22",2.033,2.033,2.015,2.025,2.025,0
"775","2019-07-23",2.033,2.038,2.028,2.033,2.033,0
"776","2019-07-24",2.033,2.043,2.03,2.04,2.04,0
"777","2019-07-25",2.038,2.06,2.033,2.06,2.06,0
"778","2019-07-26",2.053,2.063,2.05,2.063,2.063,0
"779","2019-07-28",2.059,2.068,2.05,2.0565,2.0565,0
"780","2019-07-29",2.065,2.073,2.05,2.05,2.05,0
"781","2019-07-30",2.053,2.058,2.038,2.04,2.04,0
"782","2019-07-31",2.028,2.035,1.968,2.03,2.03,0
"783","2019-08-01",2.023,2.048,2.02,2.03,2.03,0
"784","2019-08-02",2.018,2.02,1.998,2,2,0
"785","2019-08-04",1.998,1.999,1.9755,1.9765,1.9765,0
"786","2019-08-05",1.978,1.978,1.953,1.953,1.953,0
"787","2019-08-06",1.99,1.998,1.988,1.995,1.995,0
"788","2019-08-07",1.973,1.975,1.963,1.968,1.968,0
"789","2019-08-08",1.973,1.985,1.97,1.97,1.97,0
"790","2019-08-09",1.963,1.963,1.943,1.95,1.95,0
"791","2019-08-11",1.954,1.9565,1.9355,1.939,1.939,0
"792","2019-08-12",1.945,1.95,1.928,1.928,1.928,0
"793","2019-08-13",1.94,1.958,1.938,1.955,1.955,0
"794","2019-08-14",1.938,1.938,1.9,1.908,1.908,0
"795","2019-08-15",1.863,1.883,1.843,1.843,1.843,0
"796","2019-08-16",1.845,1.845,1.823,1.823,1.823,0
"797","2019-08-18",1.8365,1.849,1.8255,1.838,1.838,0
"798","2019-08-19",1.828,1.853,1.828,1.853,1.853,0
"799","2019-08-20",1.888,1.9,1.883,1.9,1.9,0
"800","2019-08-21",1.908,1.93,1.908,1.928,1.928,0
"801","2019-08-22",1.935,1.94,1.935,1.938,1.938,0
"802","2019-08-23",1.925,1.925,1.898,1.91,1.91,0
"803","2019-08-25",1.925,1.9325,1.9105,1.9215,1.9215,0
"804","2019-08-26",1.925,1.94,1.923,1.933,1.933,0
"805","2019-08-27",1.945,1.953,1.943,1.943,1.943,0
"806","2019-08-28",1.943,1.945,1.94,1.94,1.94,0
"807","2019-08-29",1.935,1.943,1.93,1.94,1.94,0
"808","2019-08-30",1.93,1.933,1.93,1.933,1.933,0
"809","2019-09-01",1.93,1.9315,1.9175,1.9215,1.9215,0
"810","2019-09-03",1.93,1.93,1.905,1.91,1.91,0
"811","2019-09-04",1.913,1.915,1.898,1.905,1.905,0
"812","2019-09-05",1.908,1.928,1.908,1.92,1.92,0
"813","2019-09-06",1.918,1.918,1.908,1.91,1.91,0
"814","2019-09-08",1.918,1.9205,1.908,1.909,1.909,0
"815","2019-09-09",1.918,1.923,1.908,1.908,1.908,0
"816","2019-09-10",1.91,1.915,1.91,1.913,1.913,0
"817","2019-09-11",1.913,1.913,1.913,1.913,1.913,0
"818","2019-09-12",1.888,1.9,1.878,1.895,1.895,0
"819","2019-09-13",1.89,1.9,1.888,1.9,1.9,0
"820","2019-09-15",1.8975,1.924,1.8965,1.9225,1.9225,0
"821","2019-09-16",1.905,1.948,1.905,1.945,1.945,0
"822","2019-09-17",1.965,1.965,1.7,1.938,1.938,0
"823","2019-09-18",1.9,1.91,1.85,1.88,1.88,0
"824","2019-09-19",1.865,1.895,1.863,1.883,1.883,0
"825","2019-09-20",1.865,1.87,1.843,1.85,1.85,0
"826","2019-09-22",1.86,1.865,1.844,1.8475,1.8475,0
"827","2019-09-23",1.855,1.86,1.845,1.845,1.845,0
"828","2019-09-24",1.895,1.895,1.88,1.88,1.88,0
"829","2019-09-25",1.875,1.883,1.845,1.845,1.845,0
"830","2019-09-26",1.83,1.835,1.77,1.77,1.77,0
"831","2019-09-27",1.758,1.763,1.725,1.73,1.73,0
"832","2019-09-29",1.7515,1.778,1.735,1.75,1.75,0
"833","2019-09-30",1.745,1.793,1.745,1.77,1.77,0
"834","2019-10-01",1.805,1.805,1.753,1.753,1.753,0
"835","2019-10-02",1.77,1.77,1.735,1.735,1.735,0
"836","2019-10-03",1.693,1.695,1.633,1.665,1.665,0
"837","2019-10-04",1.658,1.675,1.65,1.655,1.655,0
"838","2019-10-06",1.6605,1.68,1.6565,1.664,1.664,0
"839","2019-10-07",1.663,1.685,1.663,1.673,1.673,0
"840","2019-10-08",1.665,1.67,1.65,1.655,1.655,0
"841","2019-10-09",1.63,1.63,1.618,1.628,1.628,0
"842","2019-10-10",1.618,1.638,1.615,1.633,1.633,0
"843","2019-10-11",1.64,1.66,1.6,1.623,1.623,0
"844","2019-10-13",1.629,1.639,1.609,1.6205,1.6205,0
"845","2019-10-14",1.618,1.618,1.618,1.618,1.618,0
"846","2019-10-15",1.615,1.628,1.608,1.618,1.618,0
"847","2019-10-16",1.62,1.625,1.61,1.615,1.615,0
"848","2019-10-17",1.615,1.628,1.615,1.625,1.625,0
"849","2019-10-18",1.618,1.628,1.613,1.625,1.625,0
"850","2019-10-20",1.624,1.633,1.6165,1.625,1.625,0
"851","2019-10-21",1.63,1.638,1.62,1.625,1.625,0
"852","2019-10-22",1.615,1.615,1.615,1.615,1.615,0
"853","2019-10-23",1.613,1.615,1.613,1.615,1.615,0
"854","2019-10-24",1.61,1.623,1.61,1.623,1.623,0
"855","2019-10-25",1.62,1.63,1.618,1.625,1.625,0
"856","2019-10-27",1.625,1.6325,1.6105,1.615,1.615,0
"857","2019-10-28",1.63,1.635,1.603,1.605,1.605,0
"858","2019-10-29",1.595,1.595,1.595,1.595,1.595,0
"859","2019-10-30",1.595,1.595,1.595,1.595,1.595,0
"860","2019-10-31",1.533,1.535,1.495,1.498,1.498,0
"861","2019-11-01",1.495,1.503,1.48,1.485,1.485,0
"862","2019-11-03",1.489,1.503,1.48,1.494,1.494,0
