model_100;25.983653057612294;5.238445120360147e-46;161.93691756877493;171.27621086607587;185.7785754573092;201.56392263858876
model_101;15.205170743267926;1.2113147260000498e-27;169.81919763443318;168.9940883555311;182.58152060650767;194.49306244545795
model_102;6.745570947891006;1.0354182466781204e-09;175.93216851417054;165.62709857047872;182.8552231403107;201.0931058843085
model_103;24.2419939575503;1.9993560769086105e-43;164.72025250374003;171.56178835605053;186.01658438499942;198.6979626594706
model_104;11.713486589956727;2.108613895514973e-20;176.2468828241876;170.26594510991524;187.2795465542408;203.94846555019947
model_105;8.792183296559342;4.686642987091798e-14;177.73871271660988;169.51114865566822;187.96888653369658;208.22780495501578
model_106;12.534275301807329;3.7450737417064653e-22;173.31127702428938;169.27997832602642;184.67242956607896;201.3697918831034
model_107;16.795620955962473;9.76706985873943e-31;166.8532955088514;168.8099631451546;183.08342765645781;199.71621801498088
model_108;15.738857215288656;1.0711262189018683e-28;171.9046968500665;169.728515625;188.963246961553;207.79595882334607
model_109;0.9726629006548038;0.33309142368623423;187.3547246405419;171.67549587817902;188.38798770498724;204.55114194180103
model_10;12.894129558050468;6.520020673670812e-23;170.1817217887716;166.92621791109124;180.2551082846459;193.40370957394865
model_110;13.818767468685987;7.759833724152634e-25;178.49072492883562;174.97703552246094;192.28964124476653;207.43404502057015
model_111;3.400810616899786;0.0009701145399520891;183.84806953592502;172.9401689894656;187.20605909631607;206.10075281021443
model_112;10.749311522202342;2.554508874141478e-18;173.2954409984832;167.74352118309508;183.01844036021132;197.7301963643825
model_113;19.877869982537355;2.4508659690765937e-36;166.7198726572889;169.2410596482297;186.27406431482194;202.66767720973237
model_114;10.500460665418863;8.87947952102848e-18;171.7112585838805;165.19504271162316;181.21516104515558;194.47314355728474
model_115;10.033193064972101;9.259869526559357e-17;172.09336528372256;166.35932110725565;181.8488724793779;198.87241347292635
model_116;15.242058245749625;1.0231837973479946e-27;167.46624106549203;167.73718164322224;181.9774721169979;198.37779885150016
model_117;16.99700773451023;4.054707671294952e-31;171.0891132760555;169.72733972427693;185.3908138015423;198.35435713098406
model_118;13.481938643071121;3.857223607604301e-24;173.03780153964428;172.34499651320436;186.29274607069954;202.26922347697806
model_119;11.94320981445794;6.786025630521291e-21;172.56223995127576;170.22254878916638;183.43523484574985;200.68787400265958
model_11;4.170048157085335;6.536010641178826e-05;178.46625080514463;166.7622742348529;182.1323624176675;198.6119579558677
model_120;20.275118553306893;5.066177600338467e-37;160.73681218573387;164.04161266570395;179.63139971956295;193.9048185957239
model_121;16.25059899356596;1.0821104268046267e-29;168.65151376927153;169.69387914779338;184.0945615143472;202.7646818769739
model_122;17.65812071127026;2.345844538582319e-32;165.83394768897523;168.08374835075216;184.1394361698881;202.60456068972323
model_123;20.978629159383768;3.253252336662825e-38;161.55692339958028;166.10835818026928;183.30907421517878;200.9370331459857
model_124;16.967731904820763;4.605999890122961e-31;170.11730372652093;172.50140965238532;187.36723797899606;204.87103531208444
model_125;12.941987959662441;5.1724030841454636e-23;172.26083633747507;168.6231963786673;184.04709010834392;200.4309010607131
model_126;10.55747459496502;6.6731576971218095e-18;174.64496563850565;169.71911069180103;185.80834857697187;202.94030209805103
model_127;-0.5692234333604438;0.5704937505354679;184.23550415039062;167.37447438341505;183.701181911712;200.40567990566822
model_128;12.03232571512674;4.376162693045376e-21;176.94084719394115;173.0286579537899;188.58059899025773;205.9196796823055
model_129;13.191091398936116;1.5556878516786178e-23;168.24491265479554;165.24536749657165;182.07190580976774;198.34763157621344
model_12;18.478646909536295;7.372648191863533e-34;169.00482372527426;172.6477316998421;185.88720712539998;201.3652054806973
model_130;19.43456406760538;1.4559915429226918e-35;162.98874355884308;161.97135373379322;183.41014789013153;201.99415588378906
model_131;1.0257076447264002;0.3075291143428319;180.572107842628;168.7476397575216;181.53676347935456;197.82403109936004
model_132;16.173539136205967;1.5250049001893376e-29;166.56112216381317;166.11961267349568;179.59429457157216;192.71376070063164
model_133;19.063010071753116;6.604120356129892e-35;168.41493777011303;170.96001255765876;187.8829678636916;204.20605874568858
model_134;17.880542735588996;9.105811688341675e-33;167.48681705556018;170.4882120984666;186.32492089616494;206.60810267671624
model_135;18.687133155601668;3.1021940845570666e-34;165.4378236811212;169.59721277115193;182.87969773799813;198.07761204496344
model_136;6.746346973434122;1.031634774867879e-09;181.59701862741025;172.1279605297332;188.71903933423633;208.86933801529256
model_137;22.191762953895733;3.2738309788232104e-40;163.96953680160198;170.94621179458943;185.4121631963202;201.10453893783244
model_138;35.385041726018855;5.421295810933975e-58;154.38045095890126;171.77802422706117;183.7872287539218;199.58326786122424
model_139;12.684797969324158;1.7998388469695614e-22;168.04109045799743;166.86509558495055;180.6544393515079;198.0788717066988
model_13;20.986215072158096;3.1593590782094694e-38;167.56261070738447;171.55973653590425;187.42359341073544;202.94521835002493
model_140;14.849971773975895;6.2060805882868725e-27;170.74947438341505;170.37622963113986;183.45355389371832;198.99561585771278
model_141;15.929100280847814;4.5505174077469225e-29;171.44097673132063;172.14283687510388;185.11834668260946;199.99278486535906
model_142;4.904279584055749;3.6799988419005166e-06;187.1750368158868;177.01254012736868;192.08797192188015;208.74918219383727
model_143;18.10950868047589;3.4600639374333145e-33;167.70787470391457;169.88125707748088;182.95506804608286;196.52585553108378
model_144;19.345383447564192;2.0897572041658453e-35;164.53795477684508;170.0553121363863;182.53017790936406;198.51959553170713
model_145;19.245595584182894;3.1347510263617097e-35;171.2314810245595;175.324203815866;189.30891705127473;206.6881395705203
model_146;17.36615626456627;8.201817873670675e-32;168.04008354024685;169.37951010846078;181.5608608375711;192.73749006555437
model_147;28.425853073175382;2.038397021426175e-49;159.19494385414936;171.2410051061752;185.74063146225947;200.39545099785988
model_148;19.324599408475468;2.2736934522646168e-35;166.96912530127992;171.63749077979554;184.16698518793635;199.73198943442486
model_149;13.270168931994435;1.0638234862486829e-23;170.802576592628;168.46482394603973;183.66756508685168;199.402952153632
model_14;7.490832878703139;2.907015231574604e-11;179.3538597593916;170.8649275759433;186.92475412084707;202.32453869758768
model_150;15.655167096504732;1.5632002073960616e-28;169.48615070099527;169.35381966448844;183.1381114618829;198.70480947291597
model_151;12.016816536200121;4.7231374130712824e-21;172.3005608091963;168.03324987533244;184.53199950847218;197.77352986437208
model_152;16.338986110892;7.307544807286412e-30;166.91018871550864;167.09979475305437;182.76497683423634;200.65570782600565
model_153;20.863227335619886;5.083532851748485e-38;164.94008019629945;171.5223576971825;186.53145529239737;207.57988268263796
model_154;19.415457060822106;1.5730660903905291e-35;162.66115553835604;164.19743184840425;183.01408219357754;202.73213812645446
model_155;11.809082687448322;1.3148771927712112e-20;171.7232800747486;164.05483002358295;185.0164891669091;204.45897690793302
model_156;15.212045346989306;1.1737893798730607e-27;169.65428648603722;168.3643578062666;183.09248572166928;197.41525885399352
model_157;25.705021044278936;1.3289122391888313e-45;162.863063406437;171.88471855001248;183.94459380616536;198.06679681006898
model_158;16.49653064932193;3.638570705445338e-30;171.236057687313;169.81023488146192;185.54257568197048;198.3458635046127
model_159;9.552619856619872;1.0353890188995653e-15;176.99667196070894;169.65018317039977;186.32783238837064;203.8638653045005
model_15;3.0054238479957958;0.00336024247038854;182.5827253625748;170.4040952641913;185.80420118778312;207.28979557118518
model_160;-0.17245574896466895;0.863431314254548;185.3836309554729;168.73659726406666;185.2260095003818;197.90920955576794
model_161;14.142346842112998;1.6827883536158454e-25;172.36691998420878;172.00373288418385;184.00721643650783;199.4316169251787
model_162;13.448785662588861;4.519735931518888e-24;172.3634393570271;166.83906490244763;186.14824904746197;202.242788436565
model_163;12.068340842311725;3.665862835546956e-21;173.34959655112408;171.0718062380527;183.3335755400962;196.84994863956533
model_164;9.174536806970131;6.9080093387788734e-15;176.86954449592753;169.77639137430393;185.24449709790818;199.6415035166639
model_165;11.524219354448835;5.382054894949769e-20;172.33679166753242;168.37003407579786;184.2204145374704;202.7588010747382
model_166;15.05685140361741;2.391839402628073e-27;168.0541646429833;168.88981660883476;180.7544890480853;195.25120998950715
model_167;9.614396073907974;7.591530353574868e-16;173.83990543446643;164.98172256794382;183.92611903251486;200.99364325340758
model_168;23.06475865491885;1.325421452890638e-41;163.15871039857257;170.49292414239113;183.4696270427298;199.41570720266787
model_169;17.420327285272844;6.49671388821619e-32;165.50199841438456;166.80859017879405;184.30846695514435;202.97464638567985
model_16;5.161712495672544;1.2635908993973107e-06;180.79671072452626;167.87621648260887;186.6505612799462;202.9729075330369
model_170;18.694658596179977;3.0070648081334746e-34;166.9991575200507;170.48542396058428;185.09661604860995;199.83672381461935
model_171;19.43445918978793;1.4566095851085632e-35;165.62465359302277;167.5487274819232;182.2875620821689;195.33142901481466
model_172;5.1349366993095655;1.4140657155290144e-06;178.88107591994265;166.84949639502992;184.36407985443765;200.42174189141457
model_173;12.260119553638168;1.4301917485031917e-21;168.49614991532997;165.2289613764337;180.28437305206947;194.75891437936338
model_174;13.340010460452609;7.609079668639764e-24;170.3677351931308;167.44244319834607;182.98488006104813;198.6001908322598
model_175;8.44748260770702;2.614893931927115e-13;178.27470300552693;172.59933244421126;185.27338324364194;200.9683863863032
model_176;14.098088993772604;2.0726092218715103e-25;173.5830243699094;171.2943978816905;185.64180148347893;200.414569611245
model_177;5.8619871764876486;6.033703482046393e-08;173.69903596918633;164.80709741470662;178.98813264400403;195.31839216516374
model_178;10.638229895349102;4.453531968930865e-18;179.36869227632562;176.2884401361993;189.11660185793616;204.7244652281416
model_179;13.652434717431962;1.710331234080823e-24;166.99092378007606;163.10452627628408;179.99914786724332;195.15302292844083
model_17;10.360084262639676;1.7948491296182257e-17;171.71704783338183;166.25153237200797;181.3379662306765;195.07781430508228
model_180;9.766173754039146;3.5412973024826434e-16;175.64534191375083;169.39972410810753;185.26777691130948;203.14372805331615
model_181;10.663058690639934;3.933043846140503e-18;169.77890112044963;165.99367409564078;178.5783939783624;191.8113013734209
model_182;16.4347873743924;4.780291397968493e-30;165.53994345157705;165.12123854616854;184.11593234447722;202.28860700891374
model_183;15.393736855414895;5.120380858385729e-28;169.33940027115193;169.84460806339345;186.29682646893437;207.04410861400848
model_184;18.202222658190983;2.34281385551832e-33;167.1685670893243;171.6907738218916;184.02060098850976;200.69961515386055
