"","DE.Adjusted","SOYB.Adjusted","CORN.Adjusted","BBY.Adjusted","IRBT.Adjusted","BBBY.Adjusted","FDP.Adjusted","M.Adjusted","JCP.Adjusted","NVDA.Adjusted","GM.Adjusted","AMD.Adjusted","AAPL.Adjusted","MU.Adjusted","CAT.Adjusted","PPG.Adjusted","HOG.Adjusted","DJI.Adjusted","NYA.Adjusted","IXIC.Adjusted","BZUN.Adjusted","BABA.Adjusted","MOMO.Adjusted","PDD.Adjusted","combined","date"
"1","0.108367103648229","0.175517102589824","0.151822668154071","0.127711078608503","0.115819211399808","0.0751544876956121","0.0322155612525452","0.0705892616630446","0.0250711425759533","0.0833078916007663","0.595988788739736","0","-0.00606040416986353","-0.0347207135675949","-0.0271940001279347","0.298364567131216","0.0726247094417682","0.0328031711910914","0.167055951088151","0.0766862028786908","-0.0219934564601587","0.111836429023354","0.264410142308683",NA,"0.100341110094897","2017-01-04"
"2","-0.0285979994094001","0.012007523068736","0.031389890391522","-0.143084581492615","-0.0645710211000863","-0.0596976403688645","0.00924250946934713","-0.615162519451848","-0.112428329609032","-0.0928813035583376","-0.21137785304495","-0.040088023659667","0.0274536406940187","-0.046137663477543","-0.037100043238635","-0.243243616900592","0.00666296025994595","-0.0232728385626073","0.00207593266303219","0.0174130918166764","0.0654079375415009","0.218985055556322","0.340001915022946",NA,"-0.022412566998227","2017-01-05"
"3","0.0691460884944028","-0.181427073086385","-0.0628617157800955","0.0166533338873944","0.0303057966606224","-0.0341303786973826","-0.108616941133006","-0.00533291331683611","-0.056543485823455","0.0479656727159223","-0.122618298308178","0.0169610703867238","0.0600044790979286","-0.0130120111621008","0.00261037174729806","-0.0044599670042671","-0.0613367433850101","0.035001591278855","-0.0181795460716669","0.0525064118074967","0.0171567405184634","-0.0267388351801543","-0.0387301109042819",NA,"0.0012178666595964","2017-01-06"
"4","-0.0789099095695476","0.103158647904837","0.0440384690042224","0.0724235646197666","-0.0736832566892232","-0.0106423689979531","0.0164278771597717","-0.0483123040785982","-0.0774581171882669","0.143560163193896","0.00616232085921786","0.0356481032352387","0.0493492240388322","0.0554774995798017","-0.0438814400215195","0.112589798822728","-0.107301981899506","-0.0414749317294918","-0.12287708630269","0.0169900439616826","0","0.0461500374825472","0.228232174827206",NA,"-0.0153654099712385","2017-01-09"
"5","-0.0183492846411184","0.102245489910724","-0.0440384690042224","0.0652450983856752","0.0953943339101992","0.0193738316976342","0.028267370714395","-0.0216550472671523","-0.0402761045015854","-0.0273773205517667","0.405327749421896","-0.0104297378214666","0.00545597360105754","0.0256352339636186","0.0952198371477091","0.00589947445161298","0.0397352315207609","-0.0173336859242283","0.0245878605309602","0.0314930774542086","0.292135748253656","0.111190292706928","0.194910326465753",NA,"0.0378443881859075","2017-01-10"
"6","0.0500301002497654","-0.0660560122453857","-0.0378769719469227","-0.0551572604210611","-0.0498950680205255","-0.00935599852511393","0.0230861081359126","-0.0477726141341438","0.0107038444196517","-0.0447208848240901","0.176799160825489","-0.0507052544062594","0.0290033910605647","0.0562006048413259","0.0528323399669857","0.0353577510633962","-0.0556967197081804","0.053649745490123","0.0787022601441998","0.0185749214522715","0.0896397676935465","0.0102874360191079","-0.0843897536764104",NA,"0.0281820058751403","2017-01-11"
"7","-0.0329018546754809","0.285509695149102","0.0315726108689833","0.101111817287011","0.000706814070189132","0.0180577281359244","-0.0431652880944224","0.00411651350783127","-0.0236496940795041","-0.059569251709034","-0.129376285908581","-0.0958447656183845","-0.022646298416193","-0.0873501757058217","-0.0424870654739036","0.0352688123095142","0.0352904541878973","-0.0343482722209139","-0.0409519012832074","-0.0253828947427102","0.0346125622347313","-0.0565582884708604","-0.0390317310739468",NA,"-0.0202831228527969","2017-01-12"
"8","0.0377616712978255","0.0761268709490472","0.0189019434237705","-0.0496974851775902","0.0617424011688241","0.00186034987655614","0.104255336552293","-0.0137373321094788","-0.0395189471504389","-0.000349231383226067","-0.050393438263411","-0.0403428826739929","-0.00953939284904193","-0.0239804376270794","0.031571541286874","-0.0809523668573031","0.0463880140306521","-0.00286525081076405","0.0416563019157232","0.0417897186651208","0.0252006223576551","0.0201914025972707","0.113845192484699",NA,"0.0196154221678806","2017-01-13"
"9","-0.0886656214368973","0.162278696693879","0.193618369338192","0.129506595124764","-0.0532684436695834","0.0136035537052754","-0.0841761565937835","0.00275084857164198","0.0395189471504389","-0.0819466629453205","-0.00891714267281485","-0.178255892337706","0.0434739755812528","-0.0822205888999723","-0.0587655414148087","-0.0517572084429956","0.0247574890734812","-0.0321112517382365","-0.0559000531673028","-0.0555808635120099","-0.0967730378868703","-0.00817611923708084","-0.0626745957918597",NA,"-0.0307732799575783","2017-01-17"
"10","0.0551775363837903","0.0745772981974637","-0.0123986576086628","-0.0134243654867761","0.0775703733730011","-0.00308545625924284","-0.0345769414159314","-0.06374983145672","-0.0284370386471859","0.0651434458141424","0.0474749457201991","0.0145656902383533","-0.000451729409432389","0.108040084515804","0.0345790850120924","0.106265977684183","-0.0484767050974666","-0.0120327504766498","-0.000345202434551606","0.0266172199532062","-0.00932602994051246","-0.00655051201692292","0.0530806647650324",NA,"0.0108972921969271","2017-01-18"
"11","-0.0134441949617248","-0.040096546201682","0.0309712241124798","-0.141100864407012","-0.0117858072902455","-0.0123784473225887","-0.0253460821664351","0.00139677636055829","-0.0267348660290256","0.0767217002234382","-0.0504469963584496","-0.0267718413344833","-0.00948051470195743","-0.113706646089014","0.00325171486769626","0.118604843574293","-0.0328951202167893","-0.0395617497596081","-0.0858345258596818","-0.024490358447947","0.0407766406055603","0.00927713815390785","-0.00961114597379353",NA,"-0.0333729573656178","2017-01-19"
"12","0.10436637432912","-0.0287264237710092","0.104711026243494","-0.0339594925493412","0.0756725117305073","-0.013063464402139","0.0341773116396875","0.0347576959568697","0.0355420523576622","-0.0397188036629978","-0.0865898842752603","-0.0048999424335332","0.00993224411138982","0.0469825047569952","0.0775299958241935","0.217065686261526","0.0442005506028154","0.0518565585339621","0.0798341570665593","0.023987986108251","0.00917533355882805","-0.00600105039989973","-0.0216901602148294",NA,"0.0398277319448802","2017-01-20"
"13","0.0228311307804252","-0.0345655868487302","0","0.0226621176540931","-0.0479944965889629","-0.0446711066584031","-0.145127807942995","-0.00970284092574697","0","0.0373139311423873","-0.108437399148911","0.0389215249271833","0.00360643919937509","-0.01310099365989","-0.00770767509280113","0.176969114439575","0.0719010667994517","-0.0149549271683069","-0.0402406700004452","-0.0037552893635846","-0.0128549226187511","0.126734165049073","0.363901648381722",NA,"-0.0016684138559501","2017-01-23"
"14","0.0329009693630684","-0.0115448868369459","-0.172952418070511","0.0785882787871008","0.130998033539822","0.0151885363673727","0.00588643919862797","0.0482846836028758","0.0217952366889844","0.0761857885853416","0.105437156100042","0.124585718371187","-0.00496032372128319","0.176125267484616","0.113350391462264","0.219558770548723","0.0489824654264033","0.061466459636264","0.142416999714906","0.0751389832105667","0.0618277385018779","0.15849457962914","0.0292229944588347",NA,"0.0806873061698245","2017-01-24"
"15","0.023228132203805","-0.0231238701119139","0.0744261013328711","0.0615779805627152","0.0326068107849771","0.0201096863192258","0.0499928223650323","0.0232496801191566","-0.00216538437043501","0.015448364265948","0.37730143902193","-0.0207042034602849","0.0854900768819","0.125564352193227","0.119321788744456","-0.100912199273242","0.0353971136520461","0.0842810807940828","0.161319196666791","0.0858594987763985","0.0035897140084713","0.134229216342635","0.0212537872646195",NA,"0.0862458654231955","2017-01-25"
"16","-0.0256156288527063","-0.0580150568458571","-0.0744261013328711","0.0681527772560444","0.056612336210302","-0.00814982776399065","-0.0927115415466764","-0.0314866695900723","-0.0372960322521259","0.0618006659605508","-0.222470561701648","0.0389587898793953","0.00266399379606863","-0.00697271288754431","-0.0578053512261916","0.107892586070597","0.0176284074285165","0.0174451430175497","-0.0464650704193812","-0.00178928595917682","-0.110000473761604","-0.0664299297835687","-0.157498707415891",NA,"-0.0187794739586735","2017-01-26"
"17","0.0214535312406543","0","-0.0498742812243702","-0.217120910415662","-0.0592645367740182","-0.0417891886720214","-0.0298578921093215","-0.112849126039422","-0.0728129508556816","0.0691724619695211","-0.151830634271414","0.0338565905209565","0.000444134801313556","0.0777701537604369","0.10954764003493","0.0237111711058915","-0.121030458585095","-0.00383701006711812","-0.0537655165959003","0.00863641263446935","0.0149495765109933","-0.0348174228533376","-0.0115140932662694",NA,"-0.0223036526500109","2017-01-27"
"18","-0.0555666897411349","-0.276641049697407","-0.138228298226919","0.093578709526549","-0.0823968256008568","0.0165441467328635","-0.0516391789693005","0.0575083012233115","0.0231344728828315","-0.0570046134521056","-0.205727506333271","-0.0134852246422712","-0.0142221283550623","0.0357948807078126","-0.136463060530853","0.00139419017571374","-0.132425159852829","-0.066209295516177","-0.140701500207311","-0.0728643754512892","-0.0432234412833403","-0.0542205589272728","-0.0977223524094382",NA,"-0.0774296467459466","2017-01-30"
"19","-0.000599827739410586","0.00595548294415749","0.0441530354362976","0.0369885108941981","-0.0264733129007322","0.0221025640266115","0.0569641857314847","0.00278502444600842","0.0227844674034612","-0.0276852421975236","0.0851728801082607","-0.0547137203003132","-0.0124742378429854","-0.011896755488161","-0.0713032142754002","-0.284302932519616","-0.101374593808715","-0.0581170814811016","0.0320701963417793","0.00167880564157041","-0.0113997483860269","0.0150313322993605","0.0583854160901294",NA,"-0.0103265497156236","2017-01-31"
"20","0.00599721126230834","0.153775071528998","0.249252312030967","-0.00245880680613819","0.0480687484922702","-0.0354570981577904","-0.0013300389423001","-0.0461925625008198","-0.0273830192822446","0.154466755883241","-0.143344585192847","0.361058962041099","0.32038048783027","0.107509378480148","-0.0350119079557287","0.0779752092735675","-0.052445186741342","0.0146071575669042","-0.0284479415280452","0.0431923932256812","0.017080176418629","0.013439891563741","0.00928247503608048",NA,"0.032119613792522","2017-02-01"
"21","0.016766981337021","0.0176121889046847","-0.0308766666831046","-0.0234065017251903","-0.00201964746548211","0.015890516473779","0.0423496679655044","0.207245722392273","0.0431294987908664","0.045361509398351","-0.126575334287411","0.0432357099337376","-0.00925570240605378","0.00662694061574198","-0.0861537430435155","0.00282663732041555","-0.0399029360437009","-0.00327843800971728","0.0147529468410812","-0.00998026915508987","-0.0113738004623416","-0.0378227530361315","0.0873748472990679",NA,"0.00356177616463122","2017-02-02"
"22","0.0334023248812161","-0.106078219912036","-0.0433597366455032","0.051607874630808","0.099796760743364","0.0018998175535041","0.0587694098417784","0.255574592753472","-0.00672834136331857","-0.0317565809767568","0.184747039371998","-0.00780317249470641","0.0231109651721559","-0.0315730550753663","-0.031810035855965","0.0507975312880966","0.0235020133217407","0.100979671341119","0.171821815629205","0.0472028776267739","0.0803907303745754","-0.023451754818097","-0.00456281637845901",NA,"0.0729494559054644","2017-02-03"
"23","0.004162097612052","0.111943573219757","-0.0310663646873679","-0.0949903367342997","-0.0389658109554254","-0.0260921468474007","-0.00843309730440156","-0.114793262798051","-0.0135475387629713","0.0913669500444374","0.151642974906667","0.257268102146057","0.0505002152467193","-0.0436023065441138","-0.0267457496297374","-0.144399359956499","0.0245866922827473","-0.0102637716348735","-0.0838453492009372","-0.00496032074910668","0.122074535494047","0.0265710789613971","-0.0573709006342566",NA,"-0.0134007143733411","2017-02-06"
"24","0.0414836205752831","0.0351256191070377","0.13609933512328","-0.0537736952770484","-0.0172891210314735","-0.0257180560840271","0.0445479180976462","-0.0770304051800778","0.00226640309166282","0.055612326204189","-0.53374231240327","-0.0604212596780895","0.0512663314599759","0.0436023065441138","0.0286971803362888","0.0127999820744196","-0.00584587216326682","0.0204032179175062","-0.0373870421081279","0.0164255772596822","0.0226736123374915","-0.00363902791045723","-0.0254411302863522",NA,"-0.00851958916808606","2017-02-07"
"25","-0.0207081119327037","0.150991147699526","0.0368530829472309","0.0425618631215872","-0.0435418287564651","0.0173875769252259","-0.0387079457987107","0.101532587907319","0.0750959597368195","-0.0158020358649933","0.0126355224836918","0.0481056519869659","0.0209470379336039","-0.0655785307946433","-0.0260826898606217","0.0127898130377677","0.0268484147527535","-0.0193678712953953","0.015193490161223","0.0126477969422363","0.0121241718967116","0.140589779350238","0.491140392640189",NA,"0.0243295856760165","2017-02-08"
"26","0.0419377661903493","-0.0636401517265139","-0.0245555872718757","0.106202168889761","-0.571130386849064","0.0508318371641976","0.00777301632222671","0.0498420614963135","0.0192671016336472","-0.0685608425498807","-0.0189565177319808","-0.0248229592073272","0.0389693552310553","0.0404800697878436","0.0682329380184328","0.00426026815739156","-0.00932651240146987","0.0634762058290301","0.136412224026151","0.0501186577918382","0.0815889811170347","-0.0116577033425398","-0.0232900313127808",NA,"0.0394295341473402","2017-02-09"
"27","0.0656039301390692","0.0636401517265139","0.146591962273598","-0.00611797463090058","0.0758681578405669","-0.00503708003820558","0.00581995317450223","-0.0485570708223303","0.014816945926954","-0.0866981226174843","0.0284257067797624","0.0283481749297824","-0.0122764139505616","-0.0676900215341822","0.149990832705978","0.0580956997908226","0.0673179954509731","0.0518587737833349","0.0894598420590267","0.0288862147762552","0.0133428382278877","-0.0499633462180897","-0.0576047730972389",NA,"0.0394701637365187","2017-02-10"
"28","0.0296528739126682","-0.0231019024490184","0.0181987797835326","-0.0876285253117759","0.0219620426982989","-0.00567959069606738","-0.0494237180260921","0.0751469876056742","-0.0254904460967027","-0.17055526572835","0.109852203151343","-0.0159045172718434","0.0477187174934488","-0.0256739985475263","0.136520296198147","0.0381306664858829","0.0214655794749974","0.0759145739202947","0.100022200952439","0.0452789894459869","0.0314065464583426","0.0377714069987922","0.166808740284153",NA,"0.0487497432991192","2017-02-13"
"29","-0.0407345798261496","-0.104530396453991","-0.0181987797835326","0.161810540801397","0.0203431175738049","0.0537557024901461","0.00392458373260429","0.0126013260271037","0.0526267581017661","0.0133070718245476","0.524600576476344","-0.0411315940809398","0.0697986966909672","-0.136157000008642","-0.0253260902171473","0.10678109813547","0.066850481013462","0.0487626898001645","0.0619268410536344","0.0281293136162659","0.0293937569149159","-0.0773654818665168","0.00207819431343914",NA,"0.0425451424000547","2017-02-14"
