Date,Close,Open,Day High,Day Low
2/7/2018,57.8604,56.8619,58.1635,56.7505
2/8/2018,58.4118,57.8562,58.507,57.52
2/9/2018,58.366,58.4141,58.7676,57.9106
2/12/2018,57.7881,58.3305,58.3567,57.6586
2/13/2018,57.6572,57.772,57.97,57.574
2/14/2018,56.7314,57.6573,57.7802,56.7015
2/15/2018,56.492,56.7315,56.8796,56.335
2/16/2018,56.4128,56.4886,56.5042,56.078
2/19/2018,56.4029,56.48,56.5502,56.2437
2/20/2018,56.5504,56.4132,56.7688,56.254
2/21/2018,56.7497,56.5559,56.8534,56.408
2/22/2018,56.5147,56.7498,56.8662,56.3598
2/23/2018,56.1662,56.5151,56.6,55.968
2/26/2018,55.6577,56.1603,56.2094,55.556
2/27/2018,56.2311,55.6576,56.356,55.418
2/28/2018,56.3557,56.2666,56.467,55.9635
3/1/2018,56.8248,56.3559,57.0559,56.254
3/2/2018,56.8039,56.8155,57.3811,56.575
3/5/2018,56.4431,56.979,57.366,56.298
3/6/2018,56.6872,56.4429,56.7578,56.2618
3/7/2018,56.8377,56.687,57.0638,56.606
3/8/2018,57.1042,56.8378,57.1675,56.694
3/9/2018,56.6614,57.1047,57.1301,56.54
3/12/2018,56.9001,56.6879,56.9898,56.4864
3/13/2018,57.0766,56.9002,57.136,56.64
3/14/2018,57.044,57.0767,57.31,56.672
3/15/2018,57.4409,57.0421,57.5329,56.848
3/16/2018,57.5206,57.4485,57.8112,57.376
3/19/2018,57.7346,57.4935,58.0354,57.4135
3/20/2018,57.5516,57.7345,57.895,57.4224
3/21/2018,56.8536,57.5511,57.6417,56.834
3/22/2018,57.2867,56.8526,57.3003,56.7352
3/23/2018,57.2334,57.2868,57.3723,56.9865
3/26/2018,57.229,57.1978,57.515,56.825
3/27/2018,57.4226,57.2291,57.536,57.0331
3/28/2018,57.7677,57.4225,57.8867,57.2904
3/29/2018,57.2802,57.7678,57.8364,57.2476
3/30/2018,57.1311,57.2801,57.4742,57.0348
4/2/2018,57.4978,57.1467,57.6449,57.1254
4/3/2018,57.6153,57.4979,57.705,57.3279
4/4/2018,57.4329,57.6152,57.905,57.406
4/5/2018,57.6144,57.4346,57.775,57.4292
4/6/2018,58.1549,57.6154,58.1706,57.5876
4/9/2018,60.6313,58.1042,60.665,58.0727
4/10/2018,63.0663,60.6314,63.921,60.2092
4/11/2018,62.4159,63.0662,65.0359,62.05
4/12/2018,62.0055,62.416,63.1025,61.2803
4/13/2018,62.0238,62.0054,62.3494,61.2084
4/16/2018,61.174,63.0067,63.0173,60.9924
4/17/2018,61.5514,61.1742,62.044,60.8439
4/18/2018,60.8679,61.5517,61.9665,60.7545
4/19/2018,60.9851,60.8667,61.2015,60.582
4/20/2018,61.3868,60.9364,61.599,60.9001
4/23/2018,61.8608,61.2501,62.185,61.1922
4/24/2018,61.5458,61.8607,61.8666,61.3565
4/25/2018,62.418,61.5457,62.4911,61.4997
4/26/2018,62.7379,62.4179,63.035,62.135
4/27/2018,62.1262,62.7356,62.8451,61.7177
4/30/2018,62.9655,62.5645,63.1609,62.178
5/1/2018,63.625,62.9796,63.855,62.931
5/2/2018,63.856,63.7098,64.288,62.0595
5/3/2018,63.001,63.9981,64.0256,62.8585
5/4/2018,62.596,63.0022,63.477,62.337
5/5/2018,62.596,62.596,62.596,62.596
5/6/2018,62.4995,62.4995,62.4995,62.4555
5/7/2018,62.922,62.9575,63.0105,62.3495
5/8/2018,63.2105,62.9199,63.672,62.7238
5/9/2018,63.0505,63.1742,64.1585,62.8945
5/10/2018,61.7363,63.0506,63.1297,61.5685
5/11/2018,61.8995,61.7364,62.0405,61.407
5/12/2018,61.8995,61.8995,61.8995,61.8995
5/13/2018,61.5195,61.9785,61.9785,61.5195
5/14/2018,61.856,61.662,61.942,61.548
5/15/2018,62.2914,61.8529,62.77,61.7875
5/16/2018,61.7064,62.2915,62.635,61.6217
5/17/2018,62.164,61.7063,62.2177,61.6285
5/18/2018,62.2295,62.1599,62.6929,61.8295
5/19/2018,62.23,62.23,62.23,62.23
5/20/2018,62.4745,62.2795,62.4745,62.2795
5/21/2018,61.6285,62.3325,62.7149,61.517
5/22/2018,61.238,61.5578,61.7395,60.9535
5/23/2018,61.3197,61.233,61.82,61.2177
5/24/2018,61.5796,61.3198,62.5885,61.288
5/25/2018,62.2195,61.5795,62.341,61.522
5/26/2018,61.96,61.96,61.96,61.96
5/27/2018,62.2095,62.2505,62.2505,61.7545
5/28/2018,62.3245,62.2005,62.493,62.0792
5/29/2018,62.8678,62.2891,62.933,62.171
5/30/2018,62.1685,62.8679,62.8965,62.002
5/31/2018,62.3846,62.146,62.561,61.941
6/1/2018,62.295,62.3847,62.495,61.936
6/2/2018,62.295,62.295,62.295,62.295
6/3/2018,62.479,62.2205,62.479,62.1915
6/4/2018,62.058,62.2165,62.2278,61.0355
6/5/2018,61.707,62.0576,62.448,60.432
6/6/2018,61.802,61.9624,62.168,61.676
6/7/2018,62.407,61.7938,62.654,61.5736
6/8/2018,62.5045,62.4111,62.943,62.231
6/9/2018,62.3995,62.505,62.505,62.3045
6/10/2018,60.6695,62.353,62.353,60.6695
6/11/2018,62.8015,62.335,62.9181,61.657
6/12/2018,63.1025,62.8014,63.965,62.5973
6/13/2018,62.4994,63.102,63.803,62.0545
6/14/2018,62.5305,62.4995,62.6847,61.962
6/15/2018,63.162,62.5281,63.345,62.4245
6/16/2018,63.1625,63.1625,63.1625,63.1625
6/17/2018,64.068,63.1305,64.068,63.1305
6/18/2018,63.4072,63.1525,63.7922,62.8245
6/19/2018,63.862,63.4076,64.2134,63.379
6/20/2018,63.5945,63.8605,63.8696,63.411
6/21/2018,64.0495,63.594,64.073,63.4395
6/22/2018,63.2,63.7851,64.2695,62.802
6/23/2018,63.2,63.2,63.2,63.2
6/24/2018,62.924,62.8135,62.924,62.8135
6/25/2018,62.7995,62.9695,63.9895,62.628
6/26/2018,63.0985,62.7816,63.36,62.6836
6/27/2018,63.1697,63.0958,63.3955,62.873
6/28/2018,62.9828,63.1885,63.892,62.77
6/29/2018,62.706,62.9827,63.2585,62.571
6/30/2018,62.706,62.706,62.706,62.706
7/1/2018,62.7925,62.7925,62.7925,62.7925
7/2/2018,63.5925,63.0525,63.7745,62.9484
7/3/2018,63.1335,63.6045,64.1725,63.08
7/4/2018,63.3604,63.1347,63.3895,62.9756
7/5/2018,63.1395,63.3603,63.4865,62.928
7/6/2018,62.9465,63.1368,63.3485,62.9129
7/7/2018,62.988,62.988,62.988,62.988
7/8/2018,62.8745,63.1995,63.1995,62.8745
7/9/2018,62.5655,62.9445,63.3935,62.3247
7/10/2018,61.8005,62.5409,62.7415,61.635
7/11/2018,62.4235,61.8026,62.445,61.63
7/12/2018,62.265,62.4097,62.4595,61.917
7/13/2018,62.5895,62.2503,62.765,62.062
7/14/2018,62.5895,62.5895,62.5895,62.5895
7/15/2018,62.3495,62.566,62.566,62.3495
7/16/2018,62.3485,62.5805,62.5805,62.097
7/17/2018,62.6423,62.3491,62.6556,62.21
7/18/2018,63.0454,62.6422,63.255,62.617
7/19/2018,63.626,63.0455,63.792,62.9585
7/20/2018,63.4685,63.6345,63.7725,62.5495
7/21/2018,63.4685,63.4685,63.4685,63.4685
7/22/2018,62.6695,62.6695,62.6695,62.6695
7/23/2018,63.0766,63.4645,63.545,62.9567
7/24/2018,63.312,63.0765,63.559,62.6605
7/25/2018,62.8145,63.3136,63.461,62.578
7/26/2018,62.9547,62.8144,63.0915,62.7983
7/27/2018,62.7365,62.9548,63.046,62.6535
7/28/2018,62.7365,62.7365,62.7365,62.7365
7/29/2018,62.795,62.7565,62.795,62.7565
7/30/2018,62.266,62.7525,62.9539,61.8805
7/31/2018,62.4671,62.2409,62.648,62.1164
8/1/2018,62.911,62.4672,63.305,62.2505
8/2/2018,63.341,63.008,63.561,62.9095
8/3/2018,63.342,63.3419,63.8995,63.1545
8/4/2018,63.9,63.9,63.9,63.9
8/5/2018,63.6045,63.302,63.6045,63.302
8/6/2018,63.6724,63.3565,63.79,63.3295
8/7/2018,63.5145,63.6725,63.8626,63.383
8/8/2018,65.6007,63.519,65.7735,63.423
8/9/2018,66.541,65.6006,66.719,65.564
8/10/2018,67.7295,66.619,67.926,66.4973
8/11/2018,67.7295,67.7295,67.7295,67.7295
8/12/2018,68.1995,67.702,68.1995,67.6245
8/13/2018,67.575,67.8625,69.2995,66.5505
8/14/2018,67.1535,67.7339,67.7924,65.8885
8/15/2018,67.329,66.6251,67.772,66.238
8/16/2018,66.9085,67.3337,67.3755,66.383
8/17/2018,67.0345,66.9002,67.6435,66.6905
8/18/2018,67.0345,67.0345,67.0345,67.0345
8/19/2018,67.203,67.063,67.203,67.0285
8/20/2018,66.986,67.0325,67.36,66.9159
8/21/2018,67.2556,66.9815,67.624,66.8624
8/22/2018,68.082,67.2557,68.445,67.1585
8/23/2018,68.2975,68.0819,69.0145,67.463
8/24/2018,67.0845,68.2976,68.2985,66.743
8/25/2018,67.0845,67.0845,67.0845,67.0845
8/26/2018,67.2245,67.1625,67.708,67.1625
8/27/2018,67.541,67.225,67.6815,66.977
8/28/2018,67.816,67.4704,67.9245,67.209
8/29/2018,68.077,67.8161,68.3975,67.6775
8/30/2018,68.162,68.0311,68.4005,67.3245
8/31/2018,67.4255,68.162,68.298,67.3135
9/1/2018,67.426,67.426,67.426,67.426
9/2/2018,67.6245,67.4705,67.972,67.4705
9/3/2018,67.926,67.5065,68.175,67.5065
9/4/2018,68.1885,67.9407,68.488,67.8495
9/5/2018,68.2465,68.1388,68.5925,67.946
9/6/2018,69.207,68.2483,69.632,66.7495
9/7/2018,69.909,69.2071,70.052,68.797
9/8/2018,69.9045,69.9045,69.9045,69.9045
9/9/2018,69.6695,69.6695,69.877,69.6695
9/10/2018,70.6335,69.9045,70.6335,69.55
9/11/2018,69.3758,70.5913,70.6443,69.3505
9/12/2018,68.9685,69.3757,69.8055,68.655
9/13/2018,68.3,69.0013,69.0019,67.9555
9/14/2018,68.0765,68.2983,68.5484,67.462
9/15/2018,68.0765,68.0765,68.0765,68.0765
9/16/2018,68.025,68.7535,68.7535,68.0245
9/17/2018,68.1235,68.06,68.365,67.913
9/18/2018,67.3905,68.1036,68.2233,67.303
9/19/2018,66.7645,67.3909,67.4275,66.6745
9/20/2018,66.301,66.7642,66.9069,66.2005
9/21/2018,66.4245,66.3135,66.8533,66.113
9/22/2018,66.4245,66.4245,66.4245,66.4245
9/23/2018,66.625,66.48,66.9405,66.48
9/24/2018,65.9235,66.7725,66.7725,65.6745
9/25/2018,65.8212,65.9229,66.2355,65.517
9/26/2018,65.8625,65.8211,66.0924,65.521
9/27/2018,65.556,65.8681,66.088,65.2255
9/28/2018,65.5745,65.5861,65.939,65.381
9/29/2018,65.5745,65.5745,65.5745,65.5745
9/30/2018,65.347,65.545,65.545,65.347
10/1/2018,64.996,65.5865,65.71,64.8532
10/2/2018,65.4305,64.9959,65.635,64.8894
10/3/2018,65.9145,65.4312,65.9732,65.3545
10/4/2018,66.8812,65.9169,67.0513,65.8494
10/5/2018,66.6085,66.8813,67.0568,66.407
10/6/2018,66.577,66.577,66.577,66.577
10/7/2018,66.688,66.5695,66.688,66.5695
10/8/2018,66.65,66.6185,67.0895,66.2745
10/9/2018,66.227,66.6241,66.87,66.1539
10/10/2018,66.827,66.2293,66.9075,66.003
10/11/2018,66.2095,66.823,67.0112,66.007
10/12/2018,66.065,66.2721,66.419,65.8255
10/13/2018,66.185,66.185,66.185,66.185
10/15/2018,65.5844,65.9928,66.1977,65.287
10/16/2018,65.3635,65.5845,65.657,65.25
10/17/2018,65.522,65.3608,65.676,65.272
10/18/2018,65.824,65.5229,65.893,65.46
10/19/2018,65.463,65.8257,65.9255,65.312
10/20/2018,65.4635,65.4635,65.4635,65.4635
10/21/2018,65.4745,65.3495,65.5005,65.3495
10/22/2018,65.2136,65.4785,65.6834,64.995
10/23/2018,65.5095,65.2137,65.7186,65.178
10/24/2018,65.447,65.5299,65.7805,64.955
10/25/2018,65.5045,65.5861,65.9625,65.408
10/26/2018,65.6645,65.5341,65.935,65.383
10/27/2018,65.6645,65.6645,65.6645,65.6645
10/28/2018,65.988,66.523,66.523,65.4945
10/29/2018,65.8838,65.6965,66.0835,65.4655
10/30/2018,65.56,65.8652,65.886,65.3605
