Date,Open,High,Low,Close,Adj Close,Volume,delta,range
2017-01-20,898.171997,899.39801,887.007996,895.026001,895.026001,86728400,-3.145996000000082,12.390013999999951
2017-01-21,895.549011,927.367004,895.534973,921.789001,921.789001,111158000,26.239990000000034,31.832030999999915
2017-01-22,922.205017,937.525024,897.564026,924.6729740000001,924.6729740000001,116573000,2.4679570000000695,39.96099800000002
2017-01-23,925.4990230000001,928.265991,916.737976,921.012024,921.012024,73588600,-4.486999000000083,11.528014999999982
2017-01-24,910.6770019999999,924.1450199999999,892.2860109999999,892.6870119999999,892.6870119999999,111349000,-17.989990000000034,31.859009000000015
2017-01-25,891.924011,903.252014,891.6870119999999,901.5419919999999,901.5419919999999,120831000,9.617980999999986,11.565002000000163
2017-01-26,902.3950199999999,919.325989,902.223999,917.585999,917.585999,131958000,15.190979000000084,17.10199
2017-01-27,918.359009,923.223022,915.846008,919.75,919.75,125594000,1.3909909999999854,7.377014000000031
2017-01-28,919.810974,923.9110109999999,919.810974,921.590027,921.590027,68979600,1.7790529999999762,4.100036999999929
2017-01-29,922.067017,923.41803,919.14801,919.495972,919.495972,60851700,-2.5710449999999128,4.270020000000045
2017-01-30,920.151001,923.0479740000001,919.473999,920.3820189999999,920.3820189999999,78227296,0.2310179999999491,3.5739750000000186
2017-01-31,920.958984,972.018982,920.958984,970.403015,970.403015,164582000,49.444030999999995,51.059998000000064
2017-02-01,970.9409789999999,989.1140140000001,970.742004,989.02301,989.02301,150110000,18.082031000000143,18.37201000000016
2017-02-02,990.0009769999999,1013.5200199999999,983.221008,1011.7999880000001,1011.7999880000001,145820992,21.799011000000178,30.299011999999948
2017-02-03,1011.4600220000001,1033.869995,1008.7899779999999,1029.910034,1029.910034,201278000,18.4500119999999,25.08001700000011
2017-02-04,1031.329956,1045.900024,1015.159973,1042.900024,1042.900024,155064000,11.570067999999992,30.740050999999994
2017-02-05,1043.52002,1043.630005,1022.3699949999999,1027.339966,1027.339966,114208000,-16.180053999999927,21.26001000000008
2017-02-06,1028.400024,1044.640015,1028.160034,1038.150024,1038.150024,111762000,9.75,16.479980999999952
2017-02-07,1040.140015,1061.930054,1040.140015,1061.349976,1061.349976,146007008,21.20996100000002,21.79003899999998
2017-02-08,1062.319946,1078.969971,1037.48999,1063.069946,1063.069946,201855008,0.75,41.47998099999995
2017-02-09,1064.699951,1088.98999,953.343994,994.382996,994.382996,407220000,-70.31695500000001,135.64599600000008
2017-02-10,995.6320189999999,998.9050289999999,946.6909789999999,988.674011,988.674011,190452000,-6.95800799999995,52.21405000000004
2017-02-11,988.89801,1009.2899779999999,982.830017,1004.4500119999999,1004.4500119999999,102261000,15.552001999999902,26.459960999999907
2017-02-12,1003.5200199999999,1004.76001,996.9210210000001,999.1810300000001,999.1810300000001,67530000,-4.338989999999853,7.838988999999856
2017-02-13,998.88501,1002.099976,976.002014,990.6420289999999,990.6420289999999,100607000,-8.2429810000001,26.09796199999994
2017-02-14,991.7349849999999,1011.51001,986.471008,1004.5499880000001,1004.5499880000001,137946000,12.81500300000016,25.039001999999982
2017-02-15,1006.2100220000001,1008.840027,1001.580017,1007.4799800000001,1007.4799800000001,89759400,1.2699579999999742,7.260009999999966
2017-02-16,1007.650024,1033.369995,1007.650024,1027.439941,1027.439941,122277000,19.78991700000006,25.719970999999987
2017-02-17,1026.119995,1053.170044,1025.640015,1046.209961,1046.209961,136474000,20.089966000000004,27.530029000000013
2017-02-18,1049.209961,1061.099976,1046.959961,1054.420044,1054.420044,99073504,5.2100829999999405,14.140014999999948
2017-02-19,1054.76001,1056.810059,1043.459961,1047.869995,1047.869995,77423296,-6.8900149999999485,13.350097999999889
2017-02-20,1048.689941,1080.48999,1041.689941,1079.97998,1079.97998,109478000,31.29003899999998,38.800048999999944
2017-02-21,1079.280029,1117.25,1076.930054,1115.300049,1115.300049,186868992,36.02001999999993,40.31994600000007
2017-02-22,1114.800049,1125.390015,1100.550049,1117.439941,1117.439941,136100000,2.6398920000001453,24.839966000000004
2017-02-23,1117.27002,1176.619995,1116.959961,1166.719971,1166.719971,189454000,49.449951000000056,59.660033999999996
2017-02-24,1172.709961,1200.390015,1131.959961,1173.680054,1173.680054,330759008,0.9700929999999062,68.43005399999993
2017-02-25,1170.410034,1174.849976,1124.589966,1143.839966,1143.839966,139960992,-26.570067999999992,50.260009999999966
2017-02-26,1144.27002,1167.469971,1130.199951,1165.199951,1165.199951,116486000,20.929931000000124,37.27001999999993
2017-02-27,1163.780029,1181.97998,1163.380005,1179.969971,1179.969971,131570000,16.189941999999974,18.599975000000086
2017-02-28,1180.719971,1193.25,1171.819946,1179.969971,1179.969971,184956000,-0.75,21.430053999999927
2017-03-01,1180.040039,1222.5,1179.689941,1222.5,1222.5,229056992,42.45996100000002,42.81005899999991
2017-03-02,1224.680054,1262.130005,1215.619995,1251.01001,1251.01001,368275008,26.32995600000004,46.510009999999966
2017-03-03,1250.709961,1280.310059,1250.709961,1274.98999,1274.98999,315739008,24.280029000000013,29.60009799999989
2017-03-04,1277.430054,1279.400024,1230.51001,1255.150024,1255.150024,183270000,-22.280029999999897,48.890014000000065
2017-03-05,1254.290039,1267.290039,1238.060059,1267.119995,1267.119995,134127000,12.829956000000038,29.22998000000007
2017-03-06,1267.469971,1276.0,1264.599976,1272.829956,1272.829956,153656992,5.3599850000000515,11.40002400000003
2017-03-07,1273.209961,1275.550049,1204.800049,1223.540039,1223.540039,291256000,-49.66992200000004,70.75
2017-03-08,1223.22998,1232.160034,1148.079956,1150.0,1150.0,332603008,-73.22998000000007,84.08007799999996
2017-03-09,1150.349976,1197.459961,1141.22998,1188.48999,1188.48999,212283008,38.140014000000065,56.22998099999995
2017-03-10,1189.359985,1270.469971,1077.25,1116.719971,1116.719971,563795968,-72.64001400000006,193.219971
2017-03-11,1116.319946,1193.829956,1116.319946,1175.829956,1175.829956,283320000,59.510009999999966,77.51000999999997
2017-03-12,1176.619995,1226.97998,1175.359985,1221.380005,1221.380005,227176000,44.760009999999966,51.61999500000002
2017-03-13,1221.780029,1237.369995,1217.030029,1231.920044,1231.920044,380276992,10.140014999999948,20.339966000000004
2017-03-14,1232.160034,1244.810059,1220.719971,1240.0,1240.0,245306000,7.839966000000004,24.090087999999923
2017-03-15,1240.160034,1251.609985,1239.75,1249.609985,1249.609985,297804992,9.449951000000056,11.859985000000052
2017-03-16,1251.329956,1257.97998,1152.439941,1187.810059,1187.810059,638568000,-63.51989700000013,105.54003899999998
2017-03-17,1180.160034,1180.160034,1099.569946,1100.22998,1100.22998,706598976,-79.93005399999993,80.59008799999992
2017-03-18,1099.689941,1114.069946,957.6550289999999,973.817993,973.817993,621302016,-125.87194800000009,156.41491700000017
2017-03-19,976.7299800000001,1069.910034,976.7299800000001,1036.73999,1036.73999,406648000,60.010009999999966,93.18005399999993
2017-03-20,1037.23999,1063.030029,1036.680054,1054.22998,1054.22998,286529984,16.989990000000034,26.349975000000086
2017-03-21,1055.359985,1122.430054,1055.359985,1120.540039,1120.540039,337391008,65.18005399999993,67.07006899999988
2017-03-22,1120.650024,1120.650024,1014.2100220000001,1049.140015,1049.140015,380840992,-71.51000900000008,106.44000199999994
2017-03-23,1050.050049,1058.01001,1028.930054,1038.589966,1038.589966,248540000,-11.46008299999994,29.07995600000004
2017-03-24,1038.449951,1040.469971,934.3579710000001,937.5200199999999,937.5200199999999,491038016,-100.92993100000012,106.11199999999985
2017-03-25,936.5399779999999,975.7609859999999,903.713013,972.778992,972.778992,435803008,36.23901400000011,72.04797299999984
2017-03-26,974.0150150000001,1007.9600220000001,954.185974,966.724976,966.724976,303668000,-7.2900390000000925,53.77404800000011
2017-03-27,972.054993,1046.400024,971.984009,1045.77002,1045.77002,372535008,73.71502699999996,74.41601500000002
2017-03-28,1044.579956,1064.650024,1027.72998,1047.150024,1047.150024,326332000,2.570067999999992,36.92004399999996
2017-03-29,1046.079956,1055.130005,1015.8800050000001,1039.969971,1039.969971,298457984,-6.1099850000000515,39.249999999999886
2017-03-30,1042.209961,1049.290039,1020.0399779999999,1026.430054,1026.430054,352968992,-15.779907000000094,29.250061000000073
2017-03-31,1026.640015,1074.920044,1026.640015,1071.790039,1071.790039,447287008,45.15002400000003,48.28002900000001
2017-04-01,1071.709961,1091.719971,1061.089966,1080.5,1080.5,289633984,8.790038999999979,30.630004999999983
2017-04-02,1080.609985,1107.589966,1075.449951,1102.170044,1102.170044,514187008,21.56005899999991,32.14001499999995
2017-04-03,1102.949951,1151.73999,1102.949951,1143.810059,1143.810059,580444032,40.860107999999855,48.79003899999998
2017-04-04,1145.52002,1156.439941,1120.52002,1133.25,1133.25,436310016,-12.270019999999931,35.91992100000016
2017-04-05,1134.140015,1135.089966,1113.630005,1124.780029,1124.780029,414784000,-9.359985999999935,21.45996100000002
2017-04-06,1125.810059,1188.369995,1125.810059,1182.680054,1182.680054,511222016,56.86999500000002,62.55993600000011
2017-04-07,1178.939941,1186.579956,1163.390015,1176.900024,1176.900024,317022016,-2.0399170000000595,23.18994100000009
2017-04-08,1172.650024,1184.97998,1162.579956,1175.949951,1175.949951,209312000,3.299927000000025,22.40002400000003
2017-04-09,1176.569946,1197.209961,1171.859985,1187.869995,1187.869995,242343008,11.300048999999944,25.34997599999997
2017-04-10,1187.300049,1190.339966,1179.040039,1187.130005,1187.130005,215883008,-0.17004399999996167,11.299927000000025
2017-04-11,1187.459961,1208.069946,1187.459961,1205.01001,1205.01001,216182000,17.550048999999944,20.60998500000005
2017-04-12,1204.810059,1207.140015,1196.76001,1200.369995,1200.369995,288702016,-4.440063999999893,10.380004999999983
2017-04-13,1201.02002,1205.890015,1156.439941,1169.280029,1169.280029,351968992,-31.739990999999918,49.45007399999986
2017-04-14,1170.329956,1190.800049,1159.790039,1167.540039,1167.540039,254827008,-2.7899170000000595,31.010009999999966
2017-04-15,1167.300049,1188.0,1164.959961,1172.52002,1172.52002,203559008,5.219970999999987,23.04003899999998
2017-04-16,1172.609985,1187.219971,1172.609985,1182.939941,1182.939941,183231008,10.329956000000038,14.609985999999935
2017-04-17,1183.25,1194.900024,1172.650024,1193.910034,1193.910034,253206000,10.660033999999996,22.25
2017-04-18,1193.77002,1217.569946,1193.77002,1211.670044,1211.670044,270524000,17.90002400000003,23.79992600000014
2017-04-19,1212.130005,1215.51001,1205.079956,1210.290039,1210.290039,288060992,-1.839966000000004,10.430053999999927
2017-04-20,1211.079956,1240.790039,1208.410034,1229.079956,1229.079956,315108000,18.0,32.38000499999998
2017-04-21,1229.420044,1235.939941,1215.560059,1222.050049,1222.050049,272167008,-7.369995000000017,20.37988200000018
2017-04-22,1222.709961,1235.560059,1208.469971,1231.709961,1231.709961,249320000,9.0,27.090087999999923
2017-04-23,1231.920044,1232.199951,1203.939941,1207.209961,1207.209961,258951008,-24.71008299999994,28.260009999999966
2017-04-24,1209.630005,1250.939941,1209.630005,1250.150024,1250.150024,235806000,40.52001900000005,41.30993600000011
2017-04-25,1250.449951,1267.579956,1249.969971,1265.48999,1265.48999,242556000,15.040038999999979,17.60998500000005
2017-04-26,1265.98999,1294.829956,1265.930054,1281.079956,1281.079956,329631008,15.089966000000004,28.89990200000011
2017-04-27,1281.880005,1319.699951,1281.300049,1317.72998,1317.72998,449196992,35.849975000000086,38.39990200000011
2017-04-28,1317.73999,1331.280029,1292.369995,1316.47998,1316.47998,527488992,-1.2600099999999657,38.910033999999996
2017-04-29,1317.839966,1327.199951,1315.209961,1321.790039,1321.790039,422705984,3.950072999999975,11.989990000000034
2017-04-30,1321.869995,1347.910034,1314.920044,1347.890015,1347.890015,413115008,26.02001999999993,32.989990000000034
2017-05-01,1348.300049,1434.319946,1348.300049,1421.599976,1421.599976,713624000,73.29992700000003,86.01989700000013
2017-05-02,1421.030029,1473.900024,1415.689941,1452.819946,1452.819946,477337984,31.78991700000006,58.21008299999994
2017-05-03,1453.780029,1492.77002,1447.48999,1490.089966,1490.089966,583795968,36.30993699999999,45.2800299999999
2017-05-04,1490.719971,1608.910034,1490.719971,1537.670044,1537.670044,933548992,46.950072999999975,118.19006300000001
2017-05-05,1540.869995,1618.030029,1530.310059,1555.449951,1555.449951,946035968,14.579956000000038,87.7199700000001
2017-05-06,1556.810059,1578.800049,1542.5,1578.800049,1578.800049,582529984,21.989990000000034,36.300048999999944
2017-05-07,1579.469971,1596.719971,1559.76001,1596.709961,1596.709961,1080029952,17.239990000000034,36.95996100000002
2017-05-08,1596.920044,1723.3499760000002,1596.920044,1723.3499760000002,1723.3499760000002,1340320000,126.42993200000024,126.42993200000024
2017-05-09,1723.890015,1833.4899899999998,1716.300049,1755.359985,1755.359985,1167920000,31.469970000000103,117.18994099999986
2017-05-10,1756.52002,1788.439941,1719.0999760000002,1787.130005,1787.130005,915723008,30.60998500000005,69.33996499999989
2017-05-11,1780.369995,1873.930054,1755.3499760000002,1848.569946,1848.569946,799489984,68.19995100000006,118.58007799999973
2017-05-12,1845.7600100000002,1856.1500239999998,1694.0100100000002,1724.2399899999998,1724.2399899999998,740984000,-121.52002000000039,162.1400139999996
2017-05-13,1723.119995,1812.9899899999998,1651.079956,1804.910034,1804.910034,579635008,81.79003899999998,161.91003399999977
2017-05-14,1800.859985,1831.4200440000002,1776.619995,1808.910034,1808.910034,437196000,8.050048999999944,54.80004900000017
2017-05-15,1808.439941,1812.800049,1708.540039,1738.430054,1738.430054,731529024,-70.00988700000016,104.26000999999997
2017-05-16,1741.699951,1785.939941,1686.540039,1734.449951,1734.449951,959044992,-7.25,99.39990200000011
2017-05-17,1726.72998,1864.050049,1661.910034,1839.089966,1839.089966,1064729984,112.35998599999994,202.14001499999995
2017-05-18,1818.699951,1904.47998,1807.119995,1888.6500239999998,1888.6500239999998,894321024,69.95007299999975,97.35998500000005
2017-05-19,1897.369995,2004.52002,1890.25,1987.709961,1987.709961,1157289984,90.339966,114.27001999999993
2017-05-20,1984.2399899999998,2084.72998,1974.9200440000002,2084.72998,2084.72998,961336000,100.48999000000026,109.80993599999988
2017-05-21,2067.030029,2119.080078,2037.5,2041.199951,2041.199951,1147859968,-25.830077999999958,81.58007799999996
2017-05-22,2043.189941,2303.899902,2017.869995,2173.399902,2173.399902,1942220032,130.20996100000002,286.0299070000001
2017-05-23,2191.560059,2320.820068,2178.5,2320.419922,2320.419922,1378749952,128.85986300000013,142.320068
2017-05-24,2321.3701170000004,2523.719971,2321.3701170000004,2443.639893,2443.639893,1725379968,122.26977599999964,202.3498539999996
2017-05-25,2446.23999,2763.709961,2285.300049,2304.97998,2304.97998,2406700032,-141.26000999999997,478.4099120000001
2017-05-26,2320.889893,2573.790039,2071.98999,2202.419922,2202.419922,1763480064,-118.46997099999999,501.80004899999994
2017-05-27,2196.27002,2260.199951,1855.8299559999998,2038.869995,2038.869995,1700480000,-157.4000249999999,404.36999500000024
2017-05-28,2054.080078,2267.340088,2054.080078,2155.800049,2155.800049,1147139968,101.71997099999999,213.26000999999997
2017-05-29,2159.429932,2307.050049,2107.169922,2255.610107,2255.610107,994625024,96.18017499999996,199.8801269999999
2017-05-30,2255.360107,2301.959961,2124.570068,2175.469971,2175.469971,1443970048,-79.89013599999998,177.38989300000003
2017-05-31,2187.189941,2311.080078,2145.570068,2286.409912,2286.409912,1544829952,99.21997099999999,165.51000999999997
2017-06-01,2288.330078,2448.389893,2288.330078,2407.8798829999996,2407.8798829999996,1653180032,119.54980499999965,160.05981500000007
2017-06-02,2404.030029,2488.550049,2373.320068,2488.550049,2488.550049,1317030016,84.52001999999993,115.22998099999995
2017-06-03,2493.719971,2581.909912,2423.570068,2515.350098,2515.350098,1514950016,21.630126999999902,158.33984400000008
2017-06-04,2547.790039,2585.889893,2452.540039,2511.810059,2511.810059,1355120000,-35.97998000000007,133.34985400000005
2017-06-05,2512.399902,2686.810059,2510.219971,2686.810059,2686.810059,1369309952,174.4101569999998,176.59008799999992
2017-06-06,2690.840088,2999.909912,2690.840088,2863.199951,2863.199951,2089609984,172.35986300000013,309.06982400000015
2017-06-07,2869.3798829999996,2869.3798829999996,2700.560059,2732.159912,2732.159912,1517709952,-137.21997099999953,168.8198239999997
2017-06-08,2720.48999,2815.300049,2670.949951,2805.6201170000004,2805.6201170000004,1281170048,85.13012700000036,144.3500979999999
2017-06-09,2807.439941,2901.709961,2795.6201170000004,2823.810059,2823.810059,1348950016,16.37011799999982,106.08984399999963
2017-06-10,2828.139893,2950.98999,2746.550049,2947.709961,2947.709961,2018889984,119.57006799999999,204.4399410000001
2017-06-11,2942.409912,2996.600098,2840.530029,2958.110107,2958.110107,1752400000,15.700194999999894,156.07006899999988
2017-06-12,2953.219971,2997.26001,2518.560059,2659.6298829999996,2659.6298829999996,2569530112,-293.5900880000004,478.69995100000006
2017-06-13,2680.909912,2789.040039,2650.3798829999996,2717.02002,2717.02002,1781200000,36.110107999999855,138.66015600000037
2017-06-14,2716.8798829999996,2786.830078,2412.939941,2506.3701170000004,2506.3701170000004,1696560000,-210.50976599999922,373.89013699999987
2017-06-15,2499.580078,2534.709961,2212.959961,2464.580078,2464.580078,2026259968,-35.0,321.75
2017-06-16,2469.570068,2539.919922,2385.149902,2518.560059,2518.560059,1195190016,48.98999099999992,154.77001999999993
2017-06-17,2514.01001,2685.189941,2484.959961,2655.8798829999996,2655.8798829999996,1534509952,141.86987299999964,200.22998000000007
2017-06-18,2655.350098,2662.100098,2516.330078,2548.290039,2548.290039,1178659968,-107.06005899999991,145.77001999999993
2017-06-19,2549.030029,2662.850098,2549.030029,2589.600098,2589.600098,1446840064,40.570068999999876,113.82006899999988
2017-06-20,2591.26001,2763.449951,2589.820068,2721.790039,2721.790039,1854189952,130.530029,173.62988300000006
2017-06-21,2709.429932,2772.01001,2660.399902,2689.100098,2689.100098,1626579968,-20.32983400000012,111.61010799999985
2017-06-22,2691.030029,2723.73999,2642.360107,2705.409912,2705.409912,1097939968,14.379883000000063,81.37988300000006
2017-06-23,2707.340088,2765.169922,2706.3701170000004,2744.909912,2744.909912,961318976,37.56982400000015,58.79980499999965
2017-06-24,2738.52002,2757.939941,2583.189941,2608.719971,2608.719971,982750016,-129.80004899999994,174.75
2017-06-25,2607.25,2682.26001,2552.1201170000004,2589.409912,2589.409912,1161100032,-17.840087999999923,130.13989299999957
2017-06-26,2590.570068,2615.25,2376.290039,2478.449951,2478.449951,1663280000,-112.12011699999994,238.95996100000002
2017-06-27,2478.449951,2552.449951,2332.98999,2552.449951,2552.449951,1489789952,74.0,219.45996100000002
2017-06-28,2553.030029,2603.97998,2484.419922,2574.790039,2574.790039,1183869952,21.760009999999966,119.56005800000003
2017-06-29,2567.560059,2588.830078,2510.47998,2539.320068,2539.320068,949979008,-28.239990999999918,78.35009799999989
2017-06-30,2539.23999,2559.25,2478.429932,2480.840088,2480.840088,860273024,-58.39990200000011,80.82006799999999
2017-07-01,2492.600098,2515.27002,2419.22998,2434.550049,2434.550049,779913984,-58.050048999999944,96.04003999999986
2017-07-02,2436.399902,2514.280029,2394.840088,2506.469971,2506.469971,803747008,70.07006899999988,119.43994100000009
2017-07-03,2498.560059,2595.0,2480.469971,2564.060059,2564.060059,964112000,65.5,114.53002900000001
2017-07-04,2561.0,2631.590088,2559.350098,2601.639893,2601.639893,985516032,40.63989300000003,72.23999000000003
2017-07-05,2602.8701170000004,2622.649902,2538.550049,2601.98999,2601.98999,941566016,-0.8801270000003569,84.09985300000017
2017-07-06,2608.100098,2616.719971,2581.689941,2608.560059,2608.560059,761956992,0.45996100000002116,35.0300299999999
2017-07-07,2608.590088,2916.139893,2498.8701170000004,2518.659912,2518.659912,917411968,-89.93017599999985,417.26977599999964
2017-07-08,2520.27002,2571.340088,2492.310059,2571.340088,2571.340088,733329984,51.07006799999999,79.03002900000001
2017-07-09,2572.610107,2635.48999,2517.590088,2518.439941,2518.439941,527856000,-54.17016599999988,117.89990200000011
2017-07-10,2525.25,2537.159912,2321.1298829999996,2372.560059,2372.560059,1111200000,-152.6899410000001,216.03002900000047
2017-07-11,2385.889893,2413.469971,2296.810059,2337.790039,2337.790039,1329760000,-48.09985400000005,116.65991200000008
2017-07-12,2332.77002,2423.709961,2275.139893,2398.840088,2398.840088,1117410048,66.07006799999999,148.570068
2017-07-13,2402.699951,2425.219971,2340.830078,2357.899902,2357.899902,835769984,-44.800048999999944,84.38989300000003
2017-07-14,2360.590088,2363.25,2183.219971,2233.340088,2233.340088,882502976,-127.25,180.030029
2017-07-15,2230.1201170000004,2231.139893,1990.410034,1998.859985,1998.859985,993608000,-231.26013200000034,240.72985900000003
2017-07-16,1991.97998,2058.77002,1843.030029,1929.819946,1929.819946,1182870016,-62.160033999999996,215.73999099999992
2017-07-17,1932.619995,2230.48999,1932.619995,2228.409912,2228.409912,1201760000,295.78991700000006,297.869995
2017-07-18,2233.52002,2387.610107,2164.77002,2318.8798829999996,2318.8798829999996,1512450048,85.35986299999968,222.84008700000004
2017-07-19,2323.080078,2397.169922,2260.22998,2273.429932,2273.429932,1245100032,-49.65014599999995,136.93994199999997
2017-07-20,2269.889893,2900.699951,2269.889893,2817.600098,2817.600098,2249260032,547.7102049999999,630.810058
2017-07-21,2838.409912,2838.409912,2621.850098,2667.76001,2667.76001,1489449984,-170.6499020000001,216.5598140000002
2017-07-22,2668.6298829999996,2862.419922,2657.709961,2810.1201170000004,2810.1201170000004,1177129984,141.49023400000078,204.70996100000002
2017-07-23,2808.100098,2832.179932,2653.939941,2730.399902,2730.399902,1072840000,-77.70019599999978,178.23999099999992
2017-07-24,2732.699951,2777.26001,2699.189941,2754.860107,2754.860107,866473984,22.160155999999915,78.07006899999988
2017-07-25,2757.5,2768.080078,2480.959961,2576.47998,2576.47998,1460089984,-181.02001999999993,287.12011699999994
2017-07-26,2577.77002,2610.76001,2450.800049,2529.449951,2529.449951,937404032,-48.320068999999876,159.95996100000002
2017-07-27,2538.709961,2693.320068,2529.340088,2671.780029,2671.780029,789104000,133.070068,163.97998000000007
2017-07-28,2679.72998,2897.449951,2679.72998,2809.01001,2809.01001,1380099968,129.2800299999999,217.719971
2017-07-29,2807.02002,2808.76001,2692.800049,2726.449951,2726.449951,803745984,-80.57006899999988,115.95996100000002
2017-07-30,2724.389893,2758.530029,2644.850098,2757.179932,2757.179932,705942976,32.79003899999998,113.67993100000012
2017-07-31,2763.23999,2889.6201170000004,2720.610107,2875.340088,2875.340088,860574976,112.10009799999989,169.01001000000042
2017-08-01,2871.300049,2921.350098,2685.610107,2718.26001,2718.26001,1324669952,-153.04003899999998,235.73999099999992
2017-08-02,2727.1298829999996,2762.530029,2668.590088,2710.669922,2710.669922,1094950016,-16.459960999999566,93.93994100000009
2017-08-03,2709.560059,2813.310059,2685.139893,2804.72998,2804.72998,804796992,95.16992100000016,128.17016599999988
2017-08-04,2806.929932,2899.330078,2743.719971,2895.889893,2895.889893,1002120000,88.95996100000002,155.61010699999997
2017-08-05,2897.6298829999996,3290.01001,2874.830078,3252.909912,3252.909912,1945699968,355.28002900000047,415.179932
2017-08-06,3257.610107,3293.290039,3155.600098,3213.939941,3213.939941,1105030016,-43.67016599999988,137.6899410000001
2017-08-07,3212.780029,3397.679932,3180.889893,3378.9399409999996,3378.9399409999996,1482279936,166.15991199999962,216.79003899999998
2017-08-08,3370.219971,3484.850098,3345.830078,3419.9399409999996,3419.9399409999996,1752760064,49.71996999999965,139.02001999999993
2017-08-09,3420.399902,3422.76001,3247.669922,3342.469971,3342.469971,1468960000,-77.92993100000012,175.09008799999992
2017-08-10,3341.840088,3453.4499509999996,3319.469971,3381.280029,3381.280029,1515110016,39.43994100000009,133.9799799999996
2017-08-11,3373.820068,3679.719971,3372.1201170000004,3650.6201170000004,3650.6201170000004,2021190016,276.8000490000004,307.5998539999996
2017-08-12,3650.6298829999996,3949.919922,3613.6999509999996,3884.709961,3884.709961,2219589888,234.0800780000004,336.21997100000044
2017-08-13,3880.040039,4208.390136999999,3857.8000490000004,4073.26001,4073.26001,3159089920,193.219971,350.590087999999
2017-08-14,4066.100098,4325.129883,3989.1599119999996,4325.129883,4325.129883,2463089920,259.0297849999997,335.969971
2017-08-15,4326.990234000001,4455.970215,3906.179932,4181.930176,4181.930176,3258050048,-145.06005800000094,549.7902830000003
2017-08-16,4200.339844,4381.22998,3994.419922,4376.629883,4376.629883,2272039936,176.29003899999952,386.810058
2017-08-17,4384.439941,4484.700195,4243.709961,4331.689941,4331.689941,2553359872,-52.75,240.99023400000078
2017-08-18,4324.339844,4370.129883,4015.399902,4160.620117,4160.620117,2941710080,-163.7197269999997,354.7299809999995
2017-08-19,4137.75,4243.259765999999,3970.5500490000004,4193.700195,4193.700195,2975820032,55.95019500000035,272.7097169999988
2017-08-20,4189.310059,4196.290039,4069.8798829999996,4087.6599119999996,4087.6599119999996,2109769984,-101.65014700000074,126.41015600000082
2017-08-21,4090.4799799999996,4109.140136999999,3988.600098,4001.73999,4001.73999,2800890112,-88.73998999999958,120.54003899999952
2017-08-22,3998.350098,4128.759765999999,3674.580078,4100.52002,4100.52002,3764239872,102.16992200000004,454.17968799999926
2017-08-23,4089.01001,4255.779785,4078.4099119999996,4151.52002,4151.52002,2369819904,62.510009999999966,177.3698730000001
2017-08-24,4137.600098,4376.390136999999,4130.259765999999,4334.680176,4334.680176,2037750016,197.08007799999996,246.1303710000002
2017-08-25,4332.819824,4455.700195,4307.350098,4371.600098,4371.600098,1727970048,38.780273999999736,148.35009700000046
2017-08-26,4372.060059,4379.279785,4269.52002,4352.399902,4352.399902,1511609984,-19.660157000000254,109.75976499999979
