model_100;19.195831629908586;3.8390747912843377e-35;0.2400218149026235;0.24349926908810934;0.2841375359147787;0.3229844768842061
model_101;24.15468052778799;2.715268756889275e-43;0.16472056259711584;0.18187973896662393;0.21129936332503957;0.24477625886599222
model_102;16.66465513024282;1.7348428267849177e-30;0.1856191804011663;0.18581472833951315;0.22149421557784077;0.2626487463712692
model_103;33.59308213425534;6.285963821438874e-56;0.11760903398195903;0.14210634430249533;0.16313986591994767;0.1892249956727028
model_104;17.725757339705908;1.758068271186251e-32;0.17218195150295892;0.17907741169134775;0.20234480142593383;0.23181544244289398
model_105;9.983345526948993;1.1894266380974276e-16;0.21144763876994452;0.1996706873178482;0.2305075262486934;0.2644403427839279
model_106;-3.080818068765678;0.0026729268719729955;0.21556015809377035;0.1807721604903539;0.21063221752643585;0.23420315980911255
model_107;28.61279814090192;1.1421778651841265e-49;0.14317517230908075;0.1601367543141047;0.18262688425679996;0.20531107485294342
model_108;24.541359347196675;7.042633492634462e-44;0.13925882428884506;0.15256498257319132;0.1756308541695277;0.20056646565596262
model_109;24.12841634067149;2.9775804403436783e-43;0.14837737257281938;0.16081470747788748;0.18464626615246135;0.2107034126917521
model_10;11.973669219140264;5.840695091580781e-21;0.1772595296303431;0.16884434968233109;0.1983005691568057;0.2290662775437037
model_110;29.84083422334369;2.734232148597435e-51;0.13909611602624258;0.15641150375207266;0.1776073439667622;0.201117475827535
model_111;19.933261016254033;1.964983504440646e-36;0.20320293307304382;0.2106990640362104;0.24359100078543022;0.2769041160742442
model_112;7.188528560679909;1.2543835789248007e-10;0.2056107223033905;0.1879844864209493;0.21744850541154545;0.2438699205716451
model_113;24.78267278917268;3.057347055520493e-44;0.15624232590198517;0.1673626403013865;0.19299889537195367;0.2168803115685781
model_114;29.81365347724049;2.9657266925916877e-51;0.15688046316305795;0.18477349479993185;0.2119148625433445;0.24297243356704712
model_115;27.93848541968272;9.35919000921059e-49;0.17696976164976755;0.19961366057395935;0.2339157578845819;0.26727262636025745
model_116;17.216595778908125;1.5638609288346887e-31;0.16094970454772314;0.16008072098096213;0.18617577006419497;0.20662112534046173
model_117;37.18024740147694;5.673134204869781e-60;0.1379756877819697;0.17449223001797995;0.20358961937328182;0.23208570977052054
model_118;13.04145569401022;3.1990274602732654e-23;0.21854917705059052;0.2096623182296753;0.24192943538228667;0.2738815148671468
model_119;19.876206965935875;2.4671929041446393e-36;0.15892799695332846;0.1703445464372635;0.19669922930498918;0.22943042467037836
model_11;27.477560630735645;4.0325977902479934e-48;0.15955737978219986;0.18477233250935873;0.20859131741027037;0.23640843232472739
